Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30
Revenue,376307000.0,323508000.0,262571000.0,199644000.0
Revenue Growth,0.0,0.0,0.315196048967162,
Cost of Revenue,313061000.0,279060000.0,217910000.0,162932000.0
Gross Profit,63246000.0,44448000.0,44661000.0,36712000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,62860000.0,40585000.0,27194000.0,20393000.0
Operating Expenses,56856000.0,32087000.0,37279000.0,30232000.0
Operating Income,6390000.0,12361000.0,7382000.0,6480000.0
Interest Expense,0.0,0.0,6936000.0,5900000.0
Earnings before Tax,386000.0,-4624000.0,1079000.0,-1850000.0
Income Tax Expense,-177000.0,337000.0,177000.0,243000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-3045000.0,-6898000.0,902000.0,-2093000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-3045000.0,-6898000.0,902000.0,-2093000.0
EPS,-0.29,0.08,0.04,-0.08
EPS Diluted,-0.29,0.08,0.04,-0.08
Weighted Average Shs Out,10490981.0,8812630.0,25308000.0,25308000.0
Weighted Average Shs Out (Dil),10490981.0,26873878.0,,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.168070219262,0.137393820246,0.1701,0.1839
EBITDA Margin,0.0629140568738,0.0781186245781,0.069,0.07
EBIT Margin,0.0169808161953,0.0382092560308,0.0305,0.0203
Profit Margin,-0.00809179738883,-0.021322502071,0.003,-0.01
Free Cash Flow margin,0.068534467868,0.0490343360906,0.0238,0.0358
EBITDA,23675000.0,25272000.0,18100000.0,13948000.0
EBIT,6390000.0,12361000.0,8015000.0,4050000.0
Consolidated Income,-3045000.0,-6898000.0,902000.0,-2093000.0
Earnings Before Tax Margin,0.001025758224,-0.0142933095936,0.0041,-0.0093
Net Profit Margin,-0.00809179738883,-0.021322502071,0.0034,-0.0105
