date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY
,revenue,7888018.0,37478300.0,40091650.0,39196290.0,39069030.0
,costOfRevenue,0.0,4764410.0,3964970.0,2090660.0,1206550.0
,grossProfit,0.0,32713890.0,36126680.0,37105630.0,37862480.0
,grossProfitRatio,0.0,0.87287550395829,0.901102349242299,0.946661788653977,0.969117482568674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,495531.0,5016230.0,5413090.0,5826220.0,5962800.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-558856.0,0.0,0.0,0.0,0.0
,operatingExpenses,-63325.0,-38620.0,146092.0,132290.0,5323320.0
,costAndExpenses,0.0,9232950.0,8839260.0,7303790.0,6529870.0
,interestExpense,3811417.0,25015290.0,-26023780.0,-28288100.0,22824830.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,78275930.0,-20795170.0,-24683690.0,78188820.0
,EBITDARatio,0.0,2.088567,-0.518691,-0.629746,2.001299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,28245350.0,31252390.0,31892500.0,32539160.0
,operatingIncomeRatio,0.0,0.753645442829584,0.779523666399362,0.813661190893322,0.83286326791323
,totalOtherIncomeExpensesNet,0.0,-25015290.0,26023780.0,28288090.0,-22824830.0
,incomeBeforeTax,7951343.0,53260640.0,5228610.0,3604410.0,55363990.0
,incomeBeforeTaxRatio,1.00802799892191,1.42110608005166,0.130416433347093,0.0919579378558532,1.41708125336104
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,7951343.0,53260640.0,5228610.0,3604410.0,55363990.0
,netIncomeRatio,1.00802799892191,1.42110608005166,0.130416433347093,0.0919579378558532,1.41708125336104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.11,0.85634,0.08407,0.05803,0.89342
,EPSDiluted,0.11,0.85634,0.08407,0.05803,0.89342
,weightedAverageShsOut,61346945.0,62195580.0,62195580.0,62112970.0,61968850.0
,weightedAverageShsOutDil,61346945.0,62195580.0,62195580.0,62112970.0,61968850.0
