date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1032724000.0,2049146000.0,466772000.0,1960286000.0,1101440000.0,-447720000.0,-149873000.0,-156606000.0,-1767691000.0,3114637000.0,-1437397000.0,-1291682000.0,-855286000.0,1584419000.0,648264000.0,443256000.0,412332000.0,243697000.0,292435000.0,169815000.0,160744000.0,86000000.0,68900000.0,111100000.0,43700000.0,46600000.0,74500000.0
,depreciationAndAmortization,1210556000.0,1304649000.0,1178044000.0,993480000.0,849527000.0,819883000.0,815765000.0,849225000.0,927697000.0,817146000.0,633423000.0,689273000.0,788856000.0,704632000.0,650823000.0,593893000.0,434256000.0,448763000.0,427150000.0,421231000.0,324438000.0,128800000.0,78500000.0,65400000.0,64500000.0,58700000.0,48300000.0
,deferredIncomeTax,18347000.0,595046000.0,46720000.0,-1264674000.0,-80628000.0,-3615000.0,331833000.0,58917000.0,-117203000.0,-394437000.0,-634082000.0,-344690000.0,79516000.0,32813000.0,59764000.0,51759000.0,55647000.0,28362000.0,90852000.0,65619000.0,35595000.0,27500000.0,14500000.0,48100000.0,-27700000.0,-2000000.0,0.0
,stockBasedCompensation,106956000.0,88838000.0,70177000.0,62494000.0,55487000.0,42872000.0,37264000.0,32332000.0,39560000.0,39707000.0,34988000.0,36571000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-624463000.0,1238374000.0,295651000.0,-653921000.0,-234632000.0,551563000.0,-884876000.0,-77310000.0,-486535000.0,858532000.0,-460476000.0,2139446000.0,-920245000.0,-415952000.0,382636000.0,-408210000.0,-100337000.0,137220000.0,81325000.0,211578000.0,-417361000.0,-38900000.0,29400000.0,-46600000.0,-57400000.0,1200000.0,-64600000.0
,accountsReceivables,960099000.0,-726610000.0,-149554000.0,-18438000.0,-33208000.0,-62720000.0,-32435000.0,-59842000.0,1260000.0,-155043000.0,-17376000.0,-121088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,14705000.0,6522000.0,-7860000.0,-4656000.0,10806000.0,-2649000.0,3167000.0,-336000.0,5183000.0,-8039000.0,5418000.0,6571000.0,12366000.0,-8511000.0,-10431000.0,-7017000.0,-8557000.0,-2205000.0,-5685000.0,7464000.0,4293000.0,-4100000.0,4300000.0,-4000000.0,-3300000.0,-3800000.0,-4600000.0
,accountsPayables,0.0,0.0,21508000.0,419525000.0,272828000.0,-139069000.0,-288955000.0,116623000.0,163270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-216250000.0,816270000.0,-422104000.0,-717755000.0,-63834000.0,170798000.0,-380765000.0,504111000.0,581421000.0,1067956000.0,209424000.0,669900000.0,-1469546000.0,-549301000.0,-133349000.0,-515985000.0,-107775000.0,-7438000.0,-144658000.0,-225983000.0,-437561000.0,-20200000.0,18700000.0,-10700000.0,35900000.0,93300000.0,92100000.0
,otherNonCashItems,169012000.0,74847000.0,6597000.0,11815000.0,-429389000.0,20149000.0,38474000.0,15022000.0,86710000.0,-3490487000.0,-12329000.0,232185000.0,58907000.0,-138493000.0,80441000.0,-55901000.0,-15469000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-100000.0,-7900000.0
,netCashProvidedByOperatingActivites,-1493043000.0,1810401000.0,1722539000.0,2206411000.0,1533972000.0,1005079000.0,1130670000.0,1310448000.0,909351000.0,675126000.0,504014000.0,587914000.0,753032000.0,994416000.0,1217414000.0,1182796000.0,829247000.0,687736000.0,827958000.0,793746000.0,817558000.0,289900000.0,171700000.0,184000000.0,245200000.0,114500000.0,94500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-781754000.0,-2917409000.0,-1884053000.0,-759949000.0,-702862000.0,-550232000.0,-300039000.0,-327936000.0,-336499000.0,-375300000.0,-361900000.0,-227800000.0,-84800000.0,-37400000.0,-66000000.0
,acquisitionsNet,0.0,117000000.0,-871000000.0,0.0,-559000000.0,92000000.0,0.0,0.0,0.0,407000000.0,0.0,746000000.0,0.0,579000000.0,0.0,-4421000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,-200205000.0,-693133000.0,-219546000.0,-285469000.0,-330313000.0,-702999000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,770205000.0,210300000.0,252592000.0,315438000.0,0.0,113422000.0,753452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,873000.0,-31112000.0,-17208000.0,-1712000.0,-11696000.0,-4028000.0,10981000.0,-20246000.0,-1472000.0,331699000.0,133388000.0,-5463000.0,-1285654000.0,-175675000.0,220251000.0,-129706000.0,-23599000.0,-62070000.0,-91511000.0,-51109000.0,-54899000.0,-17900000.0,-44300000.0,25800000.0,-36300000.0,-129100000.0,-127700000.0
,netCashUsedForInvestingActivites,2159304000.0,3519434000.0,-2083021000.0,-1580592000.0,-2276204000.0,-795058000.0,-1524150000.0,-560137000.0,-446417000.0,-21312000.0,-586079000.0,-330255000.0,-1981440000.0,-369572000.0,-1652427000.0,-5302817000.0,-347753000.0,-555688000.0,-371210000.0,-352205000.0,-5556692000.0,-386700000.0,-405700000.0,-201800000.0,-120800000.0,-166000000.0,-193000000.0
