Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,29000730.0,14363886.0,7980471.0,3455146.0
Revenue Growth,1.01900307479466,0.799879480797562,1.30973481294278,
Cost of Revenue,22556172.0,11094331.0,5776194.0,2351836.0
Gross Profit,6444558.0,3269555.0,2204277.0,1103310.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,3251587.0,1927269.0,847771.0,934587.0
Operating Expenses,10700206.0,6120068.0,2630270.0,1617930.0
Operating Income,-4255648.0,-2850513.0,-425993.0,-514620.0
Interest Expense,23565.0,15339.0,5251.0,2916.0
Earnings before Tax,-5073755.0,-2542582.0,-431244.0,-528756.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-5073755.0,-2542582.0,-431244.0,-528756.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-5073755.0,-2542582.0,-431244.0,-528756.0
EPS,-0.22,-0.18,-0.05,-0.08
EPS Diluted,-0.22,-0.18,-0.05,-0.08
Weighted Average Shs Out,27497517.0,16438521.0,11053548.0,10584000.0
Weighted Average Shs Out (Dil),23492650.0,14510582.0,9153053.0,6563271.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2222,0.2276,0.2762,0.3193
EBITDA Margin,-0.162,-0.165,-0.047,-0.147
EBIT Margin,-0.1741,-0.1759,-0.0534,-0.1522
Profit Margin,-0.175,-0.177,-0.054,-0.153
Free Cash Flow margin,-0.0747,-0.2911,-0.2109,-0.4021
EBITDA,-4699121.0,-2375682.0,-373031.0,-509404.0
EBIT,-5050190.0,-2527243.0,-425993.0,-525840.0
Consolidated Income,-5073755.0,-2542582.0,-431244.0,-528756.0
Earnings Before Tax Margin,-0.175,-0.177,-0.054,-0.153
Net Profit Margin,-0.175,-0.177,-0.054,-0.153
