date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,1528000000.0,1337000000.0,1160000000.0,1012000000.0,1025350000.0,988959000.0,881700000.0,748000000.0,634500000.0,483400000.0,245300000.0,240500000.0,188900000.0,120000000.0,41800000.0,4400000.0
,costOfRevenue,686000000.0,622000000.0,571000000.0,441000000.0,455982000.0,491756000.0,398500000.0,356200000.0,306500000.0,208200000.0,88000000.0,98700000.0,83900000.0,51700000.0,10400000.0,900000.0
,grossProfit,842000000.0,715000000.0,589000000.0,571000000.0,569368000.0,497203000.0,483200000.0,391800000.0,328000000.0,275200000.0,157300000.0,141700000.0,104900000.0,68300000.0,31400000.0,3500000.0
,grossProfitRatio,0.551047120418848,0.534779356768886,0.507758620689655,0.564229249011858,0.555291363924514,0.502753905874763,0.548032210502438,0.52379679144385,0.516942474389283,0.569300786098469,0.641255605381166,0.589189189189189,0.555320275277925,0.569166666666667,0.751196172248804,0.795454545454545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,45000000.0,42000000.0,89000000.0,56000000.0,43856000.0,41072000.0,38700000.0,31700000.0,38100000.0,53900000.0,18600000.0,10300000.0,7300000.0,5100000.0,3200000.0,800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-30000000.0,-40000000.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,3700000.0,3100000.0,1300000.0,500000.0,0.0
,operatingExpenses,209000000.0,171000000.0,193000000.0,179000000.0,165246000.0,159345000.0,38707000.0,31743000.0,38117000.0,53948000.0,23287000.0,14495000.0,94750617.0,58458015.0,14726677.0,1665753.0
,costAndExpenses,701000000.0,624000000.0,634000000.0,497000000.0,510249000.0,532900000.0,437200000.0,390700000.0,363900000.0,62400000.0,84700000.0,113200000.0,94800000.0,58500000.0,14700000.0,1700000.0
,interestExpense,-18000000.0,164000000.0,160000000.0,-20000000.0,-118679000.0,153219000.0,58100000.0,162000000.0,56400000.0,276200000.0,42700000.0,-266400000.0,-4100000.0,13100000.0,14700000.0,500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,1000000.0,1000000.0,734000.0,802000.0,800000.0,800000.0,900000.0,900000.0,700000.0,500000.0,400000.0,300000.0,0.0,0.0
,EBITDA,791000000.0,1041000000.0,527000000.0,516000000.0,515835000.0,456861000.0,445300000.0,358200000.0,271500000.0,421900000.0,161200000.0,127700000.0,94500000.0,61900000.0,56600000.0,3700000.0
