Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,3350224000.0,3385876000.0,3301864000.0,4291659000.0,4414682000.0,3913881000.0
Revenue Growth,-0.0105,0.0254,-0.2306,-0.0279,0.128,
Cost of Revenue,2746868000.0,2821291000.0,2788691000.0,3760016000.0,3838179000.0,3418449000.0
Gross Profit,603356000.0,564585000.0,513173000.0,531643000.0,576503000.0,495432000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,299264000.0,315471000.0,222496000.0,194686000.0,151215000.0,141197000.0
Operating Expenses,300201000.0,324484000.0,222039000.0,194491000.0,278187000.0,167280000.0
Operating Income,303155000.0,240101000.0,291134000.0,337152000.0,298316000.0,328152000.0
Interest Expense,235235000.0,334901000.0,390391000.0,398042000.0,385754000.0,350196000.0
Earnings before Tax,503227000.0,157000.0,406287000.0,-198518000.0,-197351000.0,21568000.0
Income Tax Expense,133160000.0,-91308000.0,34440000.0,117730000.0,-39060000.0,91246000.0
Net Income - Non-Controlling int,863000.0,2299000.0,-5661000.0,403000.0,-4162000.0,-15398000.0
Net Income - Discontinued ops,-79080000.0,-72926000.0,-33446000.0,0.0,0.0,-5146000.0
Net Income,370067000.0,91465000.0,371847000.0,-316248000.0,-158291000.0,-69678000.0
Preferred Dividends,-11285000.0,298497000.0,1537000.0,6173000.0,0.0,0.0
Net Income Com,381352000.0,-207032000.0,370310000.0,-322421000.0,-158291000.0,-69678000.0
EPS,1.79,-1.2,2.78,-2.44,-1.24,-0.6
EPS Diluted,1.73,-1.2,2.76,-2.44,-1.24,-0.6
Weighted Average Shs Out,224040883.0,187324428.0,133000000.0,168000000.0,,
Weighted Average Shs Out (Dil),224040883.0,187324428.0,168404479.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1801,0.1667,0.1554,0.1239,0.1306,0.1266
EBITDA Margin,0.292,0.177,0.322,0.112,0.108,0.157
EBIT Margin,0.2204,0.099,0.2413,0.0465,0.0427,0.095
Profit Margin,0.114,-0.061,0.112,-0.075,-0.036,-0.018
Free Cash Flow margin,0.0474,-0.0242,-0.0145,-0.0404,-0.0334,-0.04
EBITDA,978460000.0,599800000.0,1061557000.0,482470000.0,476734000.0,614489000.0
EBIT,738462000.0,335058000.0,796678000.0,199524000.0,188403000.0,371764000.0
Consolidated Income,370930000.0,93764000.0,366186000.0,-315845000.0,-162453000.0,-85076000.0
Earnings Before Tax Margin,0.1502,0.0,0.123,-0.0463,-0.0447,0.0055
Net Profit Margin,0.1105,0.027,0.1126,-0.0737,-0.0359,-0.0178
