date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,442888000.0,1612213000.0,828678000.0,769317000.0,816421000.0,770864000.0,598776000.0,489217000.0,380688000.0,287987000.0,57761000.0,0.0
,costOfRevenue,493759000.0,1099181000.0,566025000.0,516473000.0,534412000.0,515022000.0,410865000.0,355250000.0,281771000.0,201354000.0,45063000.0,0.0
,grossProfit,-50871000.0,513032000.0,262653000.0,252844000.0,282009000.0,255842000.0,187911000.0,133967000.0,98917000.0,86633000.0,12698000.0,0.0
,grossProfitRatio,-0.114861996712487,0.31821601736247,0.316954233127946,0.328660357173961,0.345421051148856,0.331889931297868,0.313825203414967,0.273839625360525,0.259837452191821,0.300822606575991,0.219836914180849,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,34047000.0,22512000.0,24048000.0,28105000.0,27649000.0,26349000.0,17166000.0,16777000.0,13274000.0,8443000.0,262000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,517000.0,29000.0,1900000.0,2265000.0,283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,277830000.0,130987000.0,126338000.0,130544000.0,123521000.0,94673000.0,72736000.0,59571000.0,57114000.0,14219000.0,262000.0
,costAndExpenses,767898000.0,1377011000.0,697012000.0,642811000.0,664956000.0,638543000.0,505538000.0,427986000.0,341342000.0,258468000.0,59282000.0,262000.0
,interestExpense,96802000.0,101359000.0,51358000.0,37299000.0,43615000.0,38774000.0,27065000.0,23680000.0,14932000.0,13653000.0,1640000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,224560000.0,234880000.0,108475000.0,102290000.0,102439000.0,95872000.0,68324000.0,55570000.0,42794000.0,30945000.0,5776000.0,0.0
