date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,305527000.0,34267000.0,136324000.0,120850000.0,40191000.0,-30401000.0,6975000.0,42777000.0,6595000.0,-4499000.0,-17074000.0,8026000.0,43480000.0,56453000.0,10482000.0,42767000.0,60303000.0,85809000.0,62984000.0,33722000.0,52158000.0,34606000.0,33025000.0,15001000.0,-162000.0,-824000.0,7600000.0,2500000.0,0.0,-6700000.0,-2000000.0,-6000000.0
,depreciationAndAmortization,188283000.0,201148000.0,170915000.0,176286000.0,183147000.0,211069000.0,202192000.0,191561000.0,192495000.0,219110000.0,193260000.0,160039000.0,198897000.0,244009000.0,264049000.0,116972000.0,86924000.0,66558000.0,63741000.0,84578000.0,73175000.0,72454000.0,48002000.0,15589000.0,2836000.0,1402000.0,1400000.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-224000.0,12000.0,423000.0,-628000.0,0.0,-19955000.0,-11853000.0,-11853000.0,-11840000.0,-12026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6627000.0,6876000.0,5716000.0,4883000.0,3431000.0,3010000.0,2960000.0,5936000.0,3192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,9717000.0,84443000.0,-193989000.0,-13451000.0,-408831000.0,281935000.0,86446000.0,232302000.0,142502000.0,18131000.0,-77571000.0,-40045000.0,399221000.0,88200000.0,-278600000.0,800000.0,36800000.0,11000000.0,14700000.0,-40100000.0,-1800000.0,-33500000.0,-135400000.0,-18600000.0,-12500000.0,-900000.0,0.0,0.0,0.0,0.0,0.0,200000.0
,accountsReceivables,-2031000.0,-248000.0,3524000.0,-6266000.0,2373000.0,-848000.0,-2869000.0,-4048000.0,262000.0,-856000.0,-4173000.0,3746000.0,3020000.0,180000.0,-3490000.0,-12408000.0,8071000.0,-5694000.0,13611000.0,17252000.0,-5066000.0,-36200000.0,-31900000.0,-3300000.0,-1000000.0,0.0,300000.0,0.0,400000.0,0.0,100000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10067000.0,-2160000.0,8438000.0,33823000.0,-1835000.0,6979000.0,-2583000.0,-8719000.0,8018000.0,1076000.0,11900000.0,14300000.0,5700000.0,900000.0,0.0,-200000.0,0.0,-300000.0,0.0,-100000.0,100000.0
,otherWorkingCapital,-12149000.0,141193000.0,56750000.0,250739000.0,264190000.0,673021000.0,391086000.0,304640000.0,72338000.0,-70164000.0,-88295000.0,-10724000.0,29321000.0,-369900000.0,-458100000.0,-179500000.0,-180300000.0,-217100000.0,-228100000.0,-242800000.0,-202700000.0,-200900000.0,-167400000.0,-32000000.0,-13400000.0,-900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-15819000.0,-6942000.0,-37011000.0,-23023000.0,-24775000.0,-21015000.0,-12487000.0,-12445000.0,-15504000.0,-16368000.0,11905000.0,28741000.0,36007000.0,-89263000.0,-63298000.0,-20349000.0,-9094000.0,-25297000.0,-12933000.0,-3308000.0,-19100000.0,5742000.0,3746000.0,621000.0,71000.0,5000.0,-1800000.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,225806000.0,234230000.0,227349000.0,182017000.0,172222000.0,195099000.0,188999000.0,183484000.0,157283000.0,179015000.0,185127000.0,220405000.0,231334000.0,219817000.0,241566000.0,125147000.0,153183000.0,118793000.0,118684000.0,141373000.0,102243000.0,88512000.0,69241000.0,33572000.0,2536000.0,497000.0,-600000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40674000.0,-50681000.0,-27010000.0,-29450000.0,-89787000.0,-231997000.0,-269978000.0,-701574000.0,-68011000.0,-25592000.0,-42854000.0,-9758000.0,-39388000.0,-883463000.0,-412351000.0,-33886000.0,-700000.0,-500000.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64000000.0,-936000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105250000.0,-5277000.0,-5180000.0,-14980000.0,-32319000.0,0.0,-363112000.0,-846000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105250000.0,0.0,0.0,31385000.0,0.0,0.0,181556000.0,423000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-65906000.0,-13179000.0,-187102000.0,-17488000.0,-13255000.0,67561000.0,-106148000.0,-27446000.0,-7043000.0,-26780000.0,14779000.0,13062000.0,2311000.0,107450000.0,560476000.0,81230000.0,565689000.0,64857000.0,42136000.0,78455000.0,6216000.0,32063000.0,880186000.0,-5905000.0,-1483000.0,-1000.0,10100000.0,2500000.0,0.0,0.0,0.0,0.0
