Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,,,,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-215260.0,10491913.0,-17481452.0,-25832309.0,6081608.0,15602003.0,10660221.0,7650888.0,33795212.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-22770278.0,-10715504.0,46367178.0,9196442.0,-10289064.0,-27338762.0,-3879478.0,-8177299.0,16396318.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-22770278.0,-10715504.0,46367178.0,9196442.0,-10289064.0,-27338762.0,-3879478.0,-8177299.0,16396318.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-22985538.0,-223591.0,28885726.0,-16635867.0,-4207456.0,-11736759.0,6780743.0,-526411.0,50191530.0
Free Cash Flow,-215260.0,10491913.0,-17481452.0,-25832309.0,6081608.0,15602003.0,10660221.0,7650888.0,33795212.0
Net Cash/Marketcap,,,,,,,,,
