Date,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Depreciation & Amortization,42673000.0,34847000.0,23814000.0,16834000.0,12944000.0,8981000.0,7742000.0
Stock-based compensation,28968000.0,28984000.0,17745000.0,5783000.0,1418000.0,5460000.0,2246000.0
Operating Cash Flow,75007000.0,122027000.0,105389000.0,76278000.0,50656000.0,35248000.0,26517000.0
Capital Expenditure,-20585000.0,-19614000.0,-24131000.0,-14155000.0,-13479000.0,-8680000.0,-7653000.0
Acquisitions and disposals,-34155000.0,-77672000.0,-3525000.0,-24257000.0,0.0,-1605000.0,-1227000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,380000.0,-3800000.0,0.0
Investing Cash flow,-55208000.0,-106468000.0,-32725000.0,-42280000.0,-19133000.0,-16118000.0,-9714000.0
Issuance (repayment) of debt,-948000.0,-6030000.0,-1004000.0,-19230000.0,3520000.0,817000.0,-14188000.0
Issuance (buybacks) of shares,-5547000.0,-3611000.0,-1774000.0,0.0,32348000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,-18000.0,-30587000.0,-21915000.0,-4006000.0
Financing Cash Flow,-25753000.0,-14218000.0,-8904000.0,-21995000.0,1593000.0,-21098000.0,-18194000.0
Effect of forex changes on cash,753000.0,-328000.0,-808000.0,-3913000.0,-112000.0,-379000.0,-370000.0
Net cash flow / Change in cash,-5201000.0,1013000.0,62952000.0,8090000.0,33004000.0,-2347000.0,-1761000.0
Free Cash Flow,54422000.0,102413000.0,81258000.0,62123000.0,37177000.0,26568000.0,18864000.0
Net Cash/Marketcap,,,,,,,
