date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,410605000.0,497795000.0,426075000.0,378850000.0,894115000.0,424001000.0,236281000.0,266073000.0,169051000.0,142868000.0,-3942000.0,249902000.0,442830000.0,428259000.0,363628000.0,297137000.0,307879000.0,245668000.0,236538000.0,205025000.0,176778000.0,122265970.0,85836445.0,73826893.0
,depreciationAndAmortization,277879000.0,310380000.0,360811000.0,355320000.0,344527000.0,273093000.0,257855000.0,262742000.0,251139000.0,247637000.0,227776000.0,206518000.0,191270000.0,144767000.0,108042000.0,102872000.0,89068000.0,76674000.0,74209000.0,71129000.0,67416000.0,51347612.0,30052714.0,27066709.0
,deferredIncomeTax,0.0,0.0,807000.0,55068000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,20200000.0,18221000.0,21563000.0,19071000.0,18465000.0,17879000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-93176000.0,-55166000.0,-43482000.0,-56334000.0,-102683000.0,-62173000.0,-64376000.0,-41425000.0,-35069000.0,-29445000.0,-95559000.0,-53813000.0,-77908000.0,-40643000.0,-10229000.0,-36010000.0,-24508000.0,15157000.0,44591000.0,4852000.0,5188000.0,954079.0,28736.0,-3207396.0
,accountsReceivables,-34160000.0,5229000.0,-7934000.0,-6571000.0,-2867000.0,-8060000.0,7213000.0,2940000.0,0.0,0.0,0.0,0.0,-4876000.0,-17778000.0,-12156000.0,-1742000.0,-596000.0,-6938000.0,-1956000.0,-12806000.0,-2800000.0,-11400000.0,-2200000.0,2600000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361000.0,38619000.0,10606000.0,2850000.0,-2545000.0,27769000.0,3607000.0,-1176000.0,1200000.0,-6600000.0,12300000.0,2700000.0
,otherWorkingCapital,-55405000.0,-51220000.0,-52961000.0,-65448000.0,-99980000.0,-53018000.0,-81755000.0,-33084000.0,-7716000.0,-27868000.0,-79782000.0,-42126000.0,-70878000.0,-82325000.0,-7129000.0,-38226000.0,-18226000.0,-11348000.0,41289000.0,32816000.0,8443000.0,36984129.0,-20158471.0,-13864598.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103000.0,0.0,24544000.0,160062000.0,-76814000.0,-50644000.0,1177000.0,-54126000.0,-36313000.0,-67894000.0,-30460000.0,-12229000.0,-20762153.0,9189746.0,4205605.0
,netCashProvidedByOperatingActivites,583628000.0,637936000.0,614181000.0,592096000.0,493701000.0,629343000.0,570035000.0,479054000.0,448613000.0,479935000.0,403582000.0,567599000.0,665989000.0,455569000.0,410797000.0,365176000.0,308632000.0,278931000.0,287444000.0,250546000.0,237153000.0,158705869.0,125107641.0,101891811.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381195000.0,-224457000.0,-517784000.0,-655189000.0,-1718136000.0,-1166084000.0,-884236000.0,-556000000.0,-1105280000.0,-353978000.0,-170767000.0,-158515000.0,-289288000.0,-607293050.0,-265850604.0,-140916684.0
,acquisitionsNet,0.0,-5000000.0,-10000000.0,-52000000.0,-661000000.0,-385000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2744000.0,-920000.0,-9822000.0,-2466000.0,-190535000.0,-11445000.0,-54954000.0,-924000.0,-172425000.0,-167114000.0,-134292000.0,-655727000.0,-785577000.0,-837632000.0,-446043000.0,-411070000.0,-241329000.0,-324074000.0,-155183000.0,-82548000.0,-37904000.0,-34787208.0,-25174247.0,-4935008.0
,salesMaturitiesOfInvestments,2023000.0,957000.0,3146000.0,2437000.0,76170000.0,3780000.0,35581000.0,11709000.0,359677000.0,182900000.0,203326000.0,266185000.0,384423000.0,267200000.0,177282000.0,102967000.0,156473000.0,66461000.0,36427000.0,16055000.0,11590000.0,0.0,0.0,0.0
,otherInvestingActivites,14401000.0,38396000.0,1405000.0,921000.0,55145000.0,-41698000.0,17723000.0,47579000.0,-6958000.0,0.0,48403000.0,87117000.0,182645000.0,1147446000.0,88630000.0,18869000.0,33969000.0,34007000.0,23643000.0,33382000.0,110383000.0,11851736.0,10201653.0,1825000.0
,netCashUsedForInvestingActivites,-120421000.0,253645000.0,-294280000.0,165383000.0,21365000.0,126705000.0,72235000.0,-51000000.0,-20760000.0,37904000.0,-343236000.0,-781350000.0,-1507611000.0,-246221000.0,-716015000.0,-303378000.0,-642365000.0,-396655000.0,-157193000.0,-191626000.0,-205219000.0,-630228522.0,-280823198.0,-144026692.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-20282000.0,-546262000.0,-1272077000.0,-2000971000.0,-1434259000.0,-816000000.0,-884642000.0,-526022000.0,-360312000.0,-805607000.0,-2067473000.0,-539758000.0,-768199000.0,-990438000.0,-529828000.0,-743120000.0,-525783000.0,-387721000.0,-64713000.0,-296706000.0,-287331000.0,-353459125.0,-106268255.0,-9567796.0
