date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,1483000000.0,1448800000.0,1627800000.0,1725300000.0,1598800000.0,1465761000.0,1288519000.0,1116984000.0,916076000.0,743183000.0,603831000.0,369848000.0,281497000.0,210943000.0,159632000.0,115915000.0,73590000.0,53341000.0,30120000.0,5731702.0,2049258.0,400000.0
,costOfRevenue,108000000.0,117600000.0,198700000.0,105700000.0,72700000.0,69036000.0,125883000.0,131127000.0,119297000.0,88904000.0,73465000.0,45321000.0,30066000.0,22261000.0,17028000.0,12315000.0,8250000.0,6783000.0,5456000.0,3137152.0,1705787.0,1400000.0
,grossProfit,1375000000.0,1331200000.0,1429100000.0,1619600000.0,1526100000.0,1396725000.0,1162636000.0,985857000.0,796779000.0,654279000.0,530366000.0,324527000.0,251431000.0,188682000.0,142604000.0,103600000.0,65340000.0,46558000.0,24664000.0,2594550.0,343471.0,-1000000.0
,grossProfitRatio,0.927174645987862,0.91882937603534,0.877933407052463,0.938735292412914,0.954528396297223,0.952900916315825,0.902304118138731,0.882606196686792,0.869773905221838,0.880374012860897,0.878335163315563,0.877460470247237,0.893192467415283,0.894469121990301,0.893329658213892,0.893758357417073,0.887892376681614,0.872837029676984,0.818857901726428,0.452666590133262,0.167607495005509,-2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,357000000.0,1182600000.0,357900000.0,264600000.0,147600000.0,245098000.0,242549000.0,299348000.0,173387000.0,180015000.0,166761000.0,122188000.0,239181000.0,83352000.0,57570000.0,36052000.0,30602000.0,35417000.0,26778000.0,32590191.0,70187748.0,30700000.0
,GeneralAndAdministrativeExpenses,369000000.0,275500000.0,206700000.0,265800000.0,232200000.0,358315000.0,299287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16943148.0,11736144.0,5000000.0
,SellingAndMarketingExpenses,0.0,60700000.0,59100000.0,64300000.0,84600000.0,94297000.0,82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,109000000.0,22600000.0,-7700000.0,13200000.0,2400000.0,157000.0,3972000.0,635000.0,31866000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
