Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,18036000.0,41000.0,49000.0,51000.0
Revenue Growth,438.9024,-0.1633,-0.0392,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,18036000.0,41000.0,49000.0,51000.0
R&D Expenses,51080000.0,29113000.0,27218000.0,19172000.0
SG&A Expense,12809000.0,8556000.0,4521000.0,3833000.0
Operating Expenses,63889000.0,37669000.0,31739000.0,23005000.0
Operating Income,-45853000.0,-37628000.0,-31690000.0,-22954000.0
Interest Expense,2937000.0,1932000.0,2052000.0,339000.0
Earnings before Tax,-47256000.0,-38928000.0,-33477000.0,-23056000.0
Income Tax Expense,1699000.0,1000.0,1000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-48955000.0,-38929000.0,-33478000.0,-23056000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-48955000.0,-38929000.0,-33478000.0,-23056000.0
EPS,-2.44,-2.66,-15.22,-10.57
EPS Diluted,-2.44,-2.66,-15.22,-10.57
Weighted Average Shs Out,19953281.0,19809449.0,18502000.0,18502000.0
Weighted Average Shs Out (Dil),20059541.0,14607609.0,2199964.0,2182032.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,-2.423,-895.22,-636.122,-440.882
EBIT Margin,-2.4573,-902.3415,-641.3265,-445.4314
Profit Margin,-2.714,-949.488,-683.224,-452.078
Free Cash Flow margin,-2.0202,-774.8293,-613.551,-416.8235
EBITDA,-43694000.0,-36704000.0,-31170000.0,-22485000.0
EBIT,-44319000.0,-36996000.0,-31425000.0,-22717000.0
Consolidated Income,-48955000.0,-38929000.0,-33478000.0,-23056000.0
Earnings Before Tax Margin,-2.6201,-949.4634,-683.2041,-452.0784
Net Profit Margin,-2.7143,-949.4878,-683.2245,-452.0784
