date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,789042000.0,785368000.0,712969000.0,635977000.0,563994000.0,544753000.0,474371000.0,434459000.0,385994000.0,331478000.0,288195000.0,254344000.0
,costOfRevenue,217463000.0,179975000.0,159410000.0,150453000.0,134705000.0,132803000.0,110857000.0,100343000.0,75199000.0,68796000.0,53825000.0,41607000.0
,grossProfit,571579000.0,605393000.0,553559000.0,485524000.0,429289000.0,411950000.0,363514000.0,334116000.0,310795000.0,262682000.0,234370000.0,212737000.0
,grossProfitRatio,0.724396166490504,0.770839911990303,0.776413841275006,0.763430124045366,0.761158806653972,0.756214284271954,0.766307383883079,0.769039195873489,0.805180909547817,0.792456814630232,0.813234094970419,0.836414462303023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,84519000.0,60073000.0,55496000.0,43679000.0,44532000.0,36982000.0,31687000.0,26870000.0,27926000.0,23464000.0,21309000.0,20521000.0
,GeneralAndAdministrativeExpenses,354757000.0,354757000.0,311591000.0,267817000.0,222156000.0,214014000.0,187798000.0,182518000.0,168862000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,793000.0,476000.0,5642000.0,571000.0,563000.0,438000.0,374000.0,328000.0,-140000.0,-413000.0,54000.0,-127000.0
,operatingExpenses,456107000.0,428639000.0,376675000.0,319405000.0,270166000.0,250996000.0,219485000.0,209388000.0,196788000.0,163850000.0,143898000.0,128943000.0
,costAndExpenses,673570000.0,608614000.0,536085000.0,469858000.0,404871000.0,383799000.0,330342000.0,309731000.0,271987000.0,232646000.0,197723000.0,170550000.0
,interestExpense,0.0,-17406000.0,-13278000.0,-6608000.0,-3057000.0,-1304000.0,-805000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16831000.0,13809000.0,9588000.0,7909000.0,3478000.0,24084000.0,21754000.0,19397000.0,18108000.0,16949000.0,15196000.0,13502000.0
,EBITDA,132303000.0,190563000.0,186472000.0,174028000.0,162601000.0,185038000.0,165783000.0,144125000.0,132115000.0,115781000.0,105668000.0,97296000.0
,EBITDARatio,0.167675484955173,0.242641666072465,0.261542928233906,0.273638826561338,0.288302712440203,0.3396732096932,0.34947962670568,0.331734409921304,0.342272159670876,0.349287132177701,0.366654522111765,0.382537036454565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,115472000.0,176754000.0,176884000.0,166119000.0,159123000.0,160954000.0,144029000.0,124728000.0,114007000.0,98832000.0,90472000.0,83794000.0
,operatingIncomeRatio,0.146344554535753,0.22505882592619,0.248094938209095,0.26120284224115,0.282135980170002,0.2954623471555,0.303621005499915,0.287088079657689,0.295359513360311,0.298155533700577,0.313926334599837,0.329451451577391
,totalOtherIncomeExpensesNet,-3525000.0,-4214000.0,-1557000.0,-2799000.0,-4901000.0,10547000.0,-6192000.0,-22727000.0,646000.0,-1883000.0,-2733000.0,-2016000.0
,incomeBeforeTax,125899000.0,189946000.0,188605000.0,169928000.0,157279000.0,172805000.0,138642000.0,102001000.0,114653000.0,96949000.0,87739000.0,81778000.0
,incomeBeforeTaxRatio,0.159559313699397,0.241856047101486,0.264534643161203,0.267192052542781,0.27886644184158,0.317217160804989,0.292264915013776,0.234777044554262,0.297033114504371,0.292474915379,0.30444317215774,0.321525178498412
,incomeTaxExpense,23614000.0,34736000.0,32131000.0,62580000.0,52938000.0,60021000.0,46157000.0,33389000.0,40822000.0,36165000.0,33281000.0,29745000.0
,netIncome,102285000.0,155210000.0,156474000.0,107348000.0,104341000.0,112784000.0,92485000.0,68612000.0,73831000.0,60784000.0,54458000.0,48733000.0
,netIncomeRatio,0.129631882713468,0.197627099652647,0.219468167620191,0.168792267644899,0.185003741174552,0.207036950691414,0.194963435791817,0.157925143684444,0.191274993911822,0.183372652182045,0.188962334530439,0.191602711288648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.03161875945537,1.57,1.6,1.12,1.09,1.19,0.98,0.74,0.82,0.69,0.749171,0.55308
,EPSDiluted,1.03161875945537,1.52,1.54,1.1,1.08,1.17,0.97,0.73,0.8,0.67,0.721699,0.535104
,weightedAverageShsOut,98580000.0,99150000.0,97884000.0,96243000.0,95647000.0,95046000.0,94227000.0,92647000.0,89608000.0,88112000.0,72691000.0,88112000.0
,weightedAverageShsOutDil,100971000.0,101998000.0,101316000.0,97887000.0,96432000.0,96073000.0,95457000.0,94192000.0,92208000.0,91072000.0,75458000.0,91072000.0
