date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-87155000.0,-37988000.0,107371000.0,74368000.0,66749000.0,63449000.0,43674000.0,54888000.0,55843000.0,72372000.0,69057000.0,57732000.0,79484000.0,64726000.0,66444000.0,59824000.0,56195000.0,44893000.0,35006000.0,31599000.0,27922919.0,25000000.0,22500000.0,19600000.0,20300000.0,15500000.0,14000000.0
,depreciationAndAmortization,119058000.0,90793000.0,76974000.0,67981000.0,65480000.0,62620000.0,42864000.0,37865000.0,28821000.0,27661000.0,27322000.0,30292000.0,24935000.0,20528000.0,21463000.0,19893000.0,15628000.0,14872000.0,13856000.0,12932000.0,12007360.0,10600000.0,8000000.0,6000000.0,7300000.0,4900000.0,4300000.0
,deferredIncomeTax,-16607000.0,-6783000.0,-23125000.0,9725000.0,-3971000.0,9188000.0,5893000.0,3812000.0,6050000.0,9481000.0,4299000.0,7506000.0,7270000.0,7826000.0,-2150000.0,1802000.0,1015000.0,5128000.0,5286000.0,709000.0,1040663.0,600000.0,-2200000.0,100000.0,-600000.0,-1300000.0,-1100000.0
,stockBasedCompensation,8096000.0,7729000.0,13460000.0,14562000.0,10612000.0,9097000.0,6812000.0,5562000.0,5472000.0,6972000.0,6567000.0,5822000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,67645000.0,-8443000.0,2353000.0,-4909000.0,-60735000.0,54939000.0,98656000.0,17624000.0,-3753000.0,20563000.0,14460000.0,31677000.0,-1653000.0,37424000.0,19078000.0,-4350000.0,1175000.0,20897000.0,33045000.0,-12211648.0,13400648.0,1300000.0,2200000.0,200000.0,-25400000.0,1200000.0,900000.0
,accountsReceivables,24055000.0,8779000.0,-790000.0,-7045000.0,-10632000.0,7566000.0,-13492000.0,-2586000.0,0.0,-5560000.0,-7715000.0,8828000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,5976000.0,830000.0,-2869000.0,-2289000.0,10453000.0,17001000.0,4429000.0,2870000.0,0.0,-13627000.0,-1613000.0,4751000.0,9361000.0,-2135000.0,-10860000.0,0.0,0.0,-2624000.0,0.0,728000.0,-574012.0,1100000.0,500000.0,2100000.0,600000.0,-400000.0,100000.0
,accountsPayables,8363000.0,3715000.0,2516000.0,5672000.0,-11083000.0,-9103000.0,5720000.0,-1205000.0,0.0,6210000.0,3681000.0,1444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,36790000.0,303837000.0,312280000.0,309927000.0,314836000.0,375571000.0,320632000.0,221976000.0,204352000.0,208105000.0,187542000.0,173082000.0,141405000.0,143058000.0,105634000.0,86556000.0,90906000.0,89731000.0,68834000.0,35789000.0,48000648.0,34600000.0,33300000.0,31100000.0,30900000.0,56300000.0,0.0
,otherNonCashItems,9623000.0,-3452000.0,-5181000.0,-4533000.0,-7565000.0,-9996000.0,-1164000.0,-3925000.0,0.0,0.0,0.0,-7885000.0,4899000.0,3509000.0,4851000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,300000.0,-200000.0,2200000.0,500000.0,2300000.0
,netCashProvidedByOperatingActivites,180447000.0,131083000.0,147574000.0,149299000.0,140274000.0,141064000.0,92399000.0,109326000.0,82123000.0,95564000.0,106487000.0,90858000.0,104544000.0,74598000.0,66080000.0,73426000.0,83272000.0,58486000.0,55480000.0,38400000.0,37966155.0,26400000.0,34800000.0,37500000.0,19200000.0,20200000.0,20400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12053000.0,-20649000.0,-19397000.0,-28066000.0,-10403000.0,-9280000.0,-10063000.0,-7264000.0,-7674088.0,-24100000.0,-23600000.0,-6200000.0,-5400000.0,-6000000.0,-3900000.0
,acquisitionsNet,41000000.0,-3000000.0,-121000000.0,-98000000.0,-7000000.0,-203000000.0,-382000000.0,-74000000.0,-13000000.0,-84000000.0,-32000000.0,-11000000.0,-98000000.0,-24000000.0,-32000000.0,-109000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9703000.0,-33074000.0,-11934000.0,-2211000.0,0.0,0.0,0.0,0.0,-958000.0,-1639000.0,-1616000.0,-2620000.0,-5118000.0,-4033000.0,-232000.0,-11758000.0,-15260000.0,-185000.0,-4771000.0,-12883000.0,-6967213.0,-800000.0,-1800000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,9158000.0,0.0,0.0,0.0,0.0,0.0,0.0,173000.0,926000.0,0.0,5537000.0,2919000.0,15000.0,9119000.0,15829000.0,21000.0,13730000.0,10553000.0,2052745.0,6300000.0,18600000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,624000.0,13253000.0,4705000.0,3764000.0,1478000.0,-11863000.0,262000.0,252000.0,1461000.0,1463000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82000.0,48204.0,400000.0,600000.0,-2100000.0,-29300000.0,1600000.0,700000.0
,netCashUsedForInvestingActivites,-2718000.0,-60759000.0,-162336000.0,-141617000.0,-47141000.0,-263166000.0,-411079000.0,-98631000.0,-45274000.0,-106812000.0,-54254000.0,-32688000.0,-108724000.0,-38688000.0,-48778000.0,-138958000.0,-82837000.0,-13327000.0,-86643000.0,-54497000.0,-24418432.0,-18000000.0,-5700000.0,-7700000.0,-34200000.0,-2700000.0,-3200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
