date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,6721000000.0,6214000000.0,6124000000.0,5973000000.0,5761000000.0,5655000000.0,5591000000.0,5623000000.0,5468000000.0,5231000000.0,5534000000.0,5450000000.0,5273000000.0,4847000000.0,4644000000.0,4388000000.0,4324000000.0,4144000000.0,4061000000.0,3903000000.0,4083000000.0,4003000000.0,2741300000.0,2532700000.0,2217800000.0,1984200000.0,1836900000.0,1634200000.0,1717000000.0,1646500000.0,1484000000.0,1356300000.0,1259900000.0,1126000000.0,1089100000.0
,costOfRevenue,3658000000.0,3486000000.0,3449000000.0,3302000000.0,3163000000.0,3190000000.0,3231000000.0,3211000000.0,3164000000.0,2958000000.0,3057000000.0,3104000000.0,3098000000.0,2756000000.0,2685000000.0,2493000000.0,2387000000.0,2225000000.0,2308000000.0,2319000000.0,2049000000.0,1783000000.0,1054900000.0,997100000.0,890700000.0,788300000.0,726300000.0,641200000.0,689300000.0,691900000.0,655300000.0,597500000.0,541800000.0,498700000.0,498000000.0
,grossProfit,3063000000.0,2728000000.0,2675000000.0,2671000000.0,2598000000.0,2465000000.0,2360000000.0,2412000000.0,2304000000.0,2273000000.0,2477000000.0,2346000000.0,2175000000.0,2091000000.0,1959000000.0,1895000000.0,1937000000.0,1919000000.0,1753000000.0,1584000000.0,2034000000.0,2220000000.0,1686400000.0,1535600000.0,1327100000.0,1195900000.0,1110600000.0,993000000.0,1027700000.0,954600000.0,828700000.0,758800000.0,718100000.0,627300000.0,591100000.0
,grossProfitRatio,0.455735753608094,0.439008690054715,0.43680600914435,0.44717897204085,0.450963374414164,0.435897435897436,0.422106957610445,0.428952516450293,0.421360643745428,0.43452494742879,0.447596675099386,0.43045871559633,0.412478664896643,0.43140086651537,0.421834625322997,0.431859617137648,0.447964847363552,0.463079150579151,0.431667077074612,0.405841660261337,0.498163115356356,0.554584061953535,0.615182577609164,0.606309472104868,0.598385787717558,0.602711420219736,0.604605585497305,0.607636764165953,0.598543972044263,0.579775280898876,0.558423180592992,0.559463245594632,0.569965870307167,0.557104795737123,0.542741713341291
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,145000000.0,136000000.0,132000000.0,135000000.0,141000000.0,136000000.0,125000000.0,130000000.0,121000000.0,115000000.0,119000000.0,114000000.0,111000000.0,108000000.0,99000000.0,88000000.0,84000000.0,76000000.0,67000000.0,67000000.0,63000000.0,62000000.0,56000000.0,50500000.0,45800000.0,44800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,969000000.0,856000000.0,837000000.0,810000000.0,806000000.0,798000000.0,765000000.0,807000000.0,798000000.0,735000000.0,747000000.0,715000000.0,690000000.0,642000000.0,631000000.0,551000000.0,552000000.0,532000000.0,537000000.0,495000000.0,990000000.0,1278000000.0,954700000.0,892300000.0,749800000.0,688100000.0,690700000.0,613100000.0,682000000.0,754900000.0,562100000.0,507400000.0,473400000.0,422100000.0,389900000.0
,SellingAndMarketingExpenses,675000000.0,612000000.0,570000000.0,599000000.0,587000000.0,523000000.0,504000000.0,500000000.0,482000000.0,502000000.0,518000000.0,499000000.0,486000000.0,474000000.0,450000000.0,435000000.0,429000000.0,456000000.0,397000000.0,352000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5000000.0,3000000.0,4000000.0,-8000000.0,5000000.0,3000000.0,4000000.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
