date,,2021-03-31_FY,2020-03-31_FY,2020-03-29_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY
,revenue,903700000.0,958100000.0,958100000.0,830500000.0,591181000.0,403777000.0,290830000.0,218414000.0
,costOfRevenue,349700000.0,364800000.0,364800000.0,313700000.0,243569000.0,191709000.0,145206000.0,129805000.0
,grossProfit,554000000.0,593300000.0,593300000.0,516800000.0,347612000.0,212068000.0,145624000.0,88609000.0
,grossProfitRatio,0.613035299324997,0.619246425216574,0.619246425216574,0.622275737507526,0.58799589296679,0.525210697984283,0.500718632878314,0.405692858516395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,350500000.0,344000000.0,292400000.0,198610000.0,165265000.0,100103000.0,59317000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,408200000.0,320100000.0,209484000.0,171566000.0,0.0,0.0
,costAndExpenses,786800000.0,766000000.0,773000000.0,633800000.0,453053000.0,357340000.0,249876000.0,191745000.0
,interestExpense,0.0,21000000.0,-20600000.0,-13600000.0,-12504000.0,-11553000.0,7851000.0,7058000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,69800000.0,50700000.0,63100000.0,22700000.0,14219000.0,8521000.0,4567000.0,2623000.0
,EBITDA,186700000.0,242800000.0,248200000.0,219400000.0,152347000.0,54958000.0,45521000.0,29292000.0
,EBITDARatio,0.206595108996348,0.253418223567477,0.259054378457364,0.26417820590006,0.25769941862137,0.136109783370524,0.156520991644603,0.134112282179714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,116900000.0,192100000.0,185100000.0,196700000.0,138128000.0,46437000.0,40954000.0,26669000.0
,operatingIncomeRatio,0.0951643244439526,0.200500991545768,0.193194864836656,0.236845273931367,0.233647563098273,0.11500655064553,0.140817659801258,0.122102978746784
,totalOtherIncomeExpensesNet,0.0,-7000000.0,-800000.0,-600000.0,-384000.0,-4344000.0,0.0,0.0
,incomeBeforeTax,86000000.0,163700000.0,163700000.0,182500000.0,125240000.0,30540000.0,32958000.0,19132000.0
,incomeBeforeTaxRatio,0.0951643244439526,0.170858991754514,0.170858991754514,0.219747140276942,0.211847133111517,0.0756358088747006,0.113323934944813,0.0875951175290961
,incomeTaxExpense,15800000.0,12000000.0,12000000.0,29000000.0,8900000.0,8900000.0,6473000.0,4707000.0
,netIncome,70200000.0,151700000.0,151700000.0,143600000.0,96055000.0,21640000.0,26485000.0,14425000.0
,netIncomeRatio,0.0776806462321567,0.158334203110323,0.158334203110323,0.172907886815172,0.162479849656873,0.0535939392288318,0.0910669463260324,0.0660443011894842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.64,1.38,1.36459,1.28481,0.86133,0.21583,0.249134229158,0.13569
,EPSDiluted,0.63,1.36,1.36459,1.28481,0.86133,0.21583,0.245257912563373,0.133491
,weightedAverageShsOut,109892031.0,109892031.0,111168790.0,111767580.0,111519240.0,100262030.0,106308154.0,106308154.0
,weightedAverageShsOutDil,111112173.0,111168788.0,111168790.0,111767580.0,111519240.0,100262030.0,107988361.0,108059624.0
