date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,76217000.0,44331000.0,28032000.0,26182000.0,12821000.0,14864000.0,22481000.0,21761000.0,21551000.0,19405000.0,27523000.0,18442000.0,17881000.0,14021000.0,13037000.0,13421000.0,14160000.0,12315000.0,10399000.0,8342000.0,3816000.0,10373000.0,3758000.0,18768000.0
,costOfRevenue,47882000.0,28394000.0,17914000.0,17919000.0,11379000.0,12291000.0,15944000.0,17160000.0,16233000.0,13800000.0,20117000.0,12431000.0,13686000.0,10681000.0,10999000.0,12310000.0,10287000.0,9592000.0,9223000.0,7416000.0,3592000.0,10270000.0,18588000.0,11977000.0
,grossProfit,28335000.0,15937000.0,10118000.0,8263000.0,1442000.0,2573000.0,6537000.0,4601000.0,5318000.0,5605000.0,7406000.0,6011000.0,4195000.0,3340000.0,2038000.0,1111000.0,3873000.0,2723000.0,1176000.0,926000.0,224000.0,103000.0,-14830000.0,6791000.0
,grossProfitRatio,0.371767453455266,0.35950012406668,0.360944634703196,0.315598502788175,0.112471726074409,0.173102798708288,0.290778879943063,0.211433298102109,0.246763491253306,0.288843081679979,0.269084038803909,0.325940787333261,0.234606565628321,0.238214107410313,0.156324307739511,0.0827807167871247,0.273516949152542,0.221112464474218,0.113087796903548,0.111004555262527,0.0587002096436059,0.00992962498794948,-3.94624800425758,0.361839300937766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,8846000.0,6912000.0,3092000.0,1575000.0,758000.0,693000.0,789000.0,1459000.0,2423000.0,2543000.0,1182000.0,1616000.0,686000.0,324000.0,181000.0,0.0,0.0,0.0,122000.0,534000.0,730000.0,428000.0,697000.0,933000.0
,GeneralAndAdministrativeExpenses,8972000.0,7084000.0,4001000.0,2568000.0,1814000.0,1858000.0,1901000.0,1919000.0,2243000.0,1997000.0,1732000.0,1937000.0,1903000.0,3403000.0,3110000.0,2866000.0,2854000.0,2698000.0,3089000.0,3617000.0,3612000.0,4316000.0,8242000.0,8083000.0
,SellingAndMarketingExpenses,5017000.0,4044000.0,2860000.0,2137000.0,2269000.0,2358000.0,2392000.0,1959000.0,1664000.0,2106000.0,2563000.0,1399000.0,1496000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
