date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-334246000.0,-301971000.0,-52658000.0,-60665000.0,-159742000.0,332494000.0,-25246000.0,20023000.0
,depreciationAndAmortization,61475000.0,60913000.0,44515000.0,32368000.0,17224000.0,7166000.0,0.0,1208000.0
,deferredIncomeTax,-1132000.0,-23124000.0,44000.0,-7271000.0,-10755000.0,23460000.0,0.0,0.0
,stockBasedCompensation,14606000.0,15618000.0,17609000.0,20437000.0,22501000.0,14730000.0,0.0,91000.0
,changeInWorkingCapital,-55319000.0,331000.0,-34866000.0,-7284000.0,-4429000.0,2158000.0,0.0,6227000.0
,accountsReceivables,0.0,6326000.0,-24503000.0,-11258000.0,-11044000.0,11756000.0,0.0,-8670000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,3547000.0,-5480000.0,7598000.0,5563000.0,-6371000.0,2764000.0,0.0,-843000.0
,otherWorkingCapital,-25208000.0,-7178000.0,-15395000.0,-1537000.0,7725000.0,-6596000.0,11047000.0,12821000.0
,otherNonCashItems,40710000.0,9532000.0,1502000.0,1804000.0,5286000.0,-413961000.0,48000.0,-45419000.0
,netCashProvidedByOperatingActivites,-16225000.0,-42645000.0,-20651000.0,-27958000.0,-35510000.0,-18468000.0,0.0,-13629000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-35534000.0,-39550000.0,-27848000.0,-15526000.0,-6515000.0,0.0,-10438000.0
,acquisitionsNet,0.0,-9000000.0,-130000000.0,-4000000.0,-83000000.0,13000000.0,0.0,0.0
,purchasesOfInvestments,-11170000.0,-11125000.0,-10010000.0,0.0,0.0,-54234000.0,0.0,0.0
,salesMaturitiesOfInvestments,143441000.0,2575000.0,349000.0,44210000.0,9379000.0,4000000.0,0.0,0.0
,otherInvestingActivites,158574000.0,-41495000.0,28437000.0,-23805000.0,-6090000.0,0.0,-3576000.0,50000.0
,netCashUsedForInvestingActivites,261072000.0,-181634000.0,-160375000.0,-12265000.0,-97797000.0,-43684000.0,0.0,-25909000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-16606000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,166947000.0,0.0,209087000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0
,dividendsPaid,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-7895000.0,-106377000.0,94917000.0,-5472000.0,-365000.0,-1361000.0,-1365000.0,0.0
,netCashUsedProvidedByFinancingActivities,-11862000.0,-35545000.0,274024000.0,165557000.0,122144000.0,207878000.0,0.0,34286000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,65000.0,30000.0,-36000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,233050000.0,-259794000.0,92962000.0,125334000.0,-11163000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,361581000.0,128531000.0,388325000.0,295363000.0,134563000.0,145726000.0,0.0,0.0
,cashAtBeginningOfPeriod,128531000.0,388325000.0,295363000.0,170029000.0,145726000.0,0.0,0.0,5252000.0
,operatingCashFlow,-16225000.0,-42645000.0,-20651000.0,-27958000.0,-35510000.0,-18468000.0,0.0,-13629000.0
,capitalExpenditure,-29473000.0,-35534000.0,-39550000.0,-27848000.0,-15526000.0,-6515000.0,-11034000.0,-10438000.0
,freeCashFlow,-45698000.0,-78179000.0,-60201000.0,-55806000.0,-51036000.0,-24983000.0,0.0,-24067000.0
