date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY
,revenue,24675563000.0,23757293000.0,20053764000.0,17045700000.0,14061837000.0,13338397000.0,13839590000.0,10845164000.0,10285507000.0,10409840000.0,8614141000.0,7719197000.0,7768230000.0,7004120000.0,6346514000.0,5640769000.0,5313991000.0,4126240000.0,3767882000.0,3032041000.0,3802629000.0
,costOfRevenue,21827959000.0,20859375000.0,18126065000.0,15494760000.0,12778872000.0,12146606000.0,12740586000.0,10190194000.0,9628770000.0,9779342000.0,8122525000.0,7296167000.0,7336311000.0,6648738000.0,6058155000.0,5402211000.0,5089013000.0,3938524000.0,3593982000.0,2882604000.0,3626317000.0
,grossProfit,2847604000.0,2897917000.0,1927699000.0,1550940000.0,1282965000.0,1191791000.0,1099004000.0,654970000.0,656737000.0,630498000.0,491616000.0,423030000.0,431919000.0,355382000.0,288359000.0,238558000.0,224978000.0,187716000.0,173900000.0,149437000.0,176312000.0
,grossProfitRatio,0.115401784348345,0.121980101015718,0.0961265426281071,0.0909871697847551,0.0912373682044529,0.0893503919548953,0.0794101559367004,0.0603928165586062,0.0638507173248728,0.0605675015177947,0.0570708094980103,0.0548023324187736,0.0556006966838006,0.0507389936208974,0.0454358093277664,0.0422917513551787,0.0423369177704667,0.0454932335491876,0.046153250022161,0.0492859430330922,0.0463658169124571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1276000.0,30363000.0,-8984000.0,1123000.0,5461000.0,-1061000.0,962000.0,14339000.0,4471000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-2017502000.0,2084156000.0,1376664000.0,1041975000.0,903369000.0,837239000.0,790497000.0,414142000.0,401725000.0,374270000.0,292466000.0,273381000.0,280071000.0,243235000.0,189117000.0,159621000.0,145998000.0,129850000.0,123418000.0,95168000.0,106489000.0
,costAndExpenses,19810457000.0,22943531000.0,19502729000.0,16536735000.0,13682241000.0,12983845000.0,13531083000.0,10604336000.0,10030495000.0,10153612000.0,8414991000.0,7569548000.0,7616382000.0,6891973000.0,6247272000.0,5561832000.0,5235011000.0,4068374000.0,3717400000.0,2977772000.0,3732806000.0
,interestExpense,127336000.0,166421000.0,84675000.0,45357000.0,28993000.0,26296000.0,25187000.0,17115000.0,22930000.0,25505000.0,17114000.0,13983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,341637000.0,372108000.0,225287000.0,159886000.0,121293000.0,103510000.0,91699000.0,24462000.0,24630000.0,24673000.0,16285000.0,19626000.0,18764000.0,15765000.0,9781000.0,8778000.0,7845000.0,7412000.0,8337000.0,0.0,0.0
,EBITDA,1171740000.0,1185869000.0,776322000.0,668851000.0,500889000.0,458062000.0,400206000.0,265290000.0,279642000.0,280901000.0,215435000.0,169275000.0,170612000.0,127912000.0,109023000.0,87715000.0,86825000.0,65278000.0,58819000.0,59897000.0,62978000.0
,EBITDARatio,0.0474858466248572,0.0499159984262517,0.0387120343093696,0.0392386936294784,0.0356204527189442,0.0343416079158538,0.0289174751564172,0.024461594126193,0.0271879645796751,0.0269841803524358,0.0250094582849294,0.0219290944381909,0.0219627894642666,0.0182623941337384,0.0171784069175614,0.0155501847354501,0.0163389437430361,0.0158202140447478,0.015610626872073,0.0197546800983232,0.0165616998134712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,830103000.0,813761000.0,551035000.0,508965000.0,379596000.0,354552000.0,308507000.0,240828000.0,255012000.0,256228000.0,199150000.0,149649000.0,151848000.0,112147000.0,99242000.0,78937000.0,78980000.0,57866000.0,50482000.0,54269000.0,69823000.0
