date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,469921000.0,458915000.0,396379000.0,333333000.0,313240000.0,294129000.0
,costOfRevenue,121305000.0,132599000.0,115973000.0,106591000.0,102600000.0,99208000.0
,grossProfit,348616000.0,326316000.0,280406000.0,226742000.0,210640000.0,194921000.0
,grossProfitRatio,0.741860865975345,0.711059782312629,0.707418909679877,0.68022668022668,0.672455625079811,0.662705819555365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,126081000.0,117510000.0,97592000.0,93234000.0,71325000.0,62777000.0
,GeneralAndAdministrativeExpenses,86432000.0,82178000.0,79751000.0,87979000.0,57202000.0,54069000.0
,SellingAndMarketingExpenses,111440000.0,106051000.0,80277000.0,79958000.0,66086000.0,63080000.0
,otherExpenses,1917000.0,2297000.0,1954000.0,260000.0,249000.0,191000.0
,operatingExpenses,336903000.0,318109000.0,255762000.0,259999000.0,195193000.0,179974000.0
,costAndExpenses,458208000.0,450708000.0,371735000.0,366590000.0,297793000.0,279182000.0
,interestExpense,11598000.0,6371000.0,200000.0,2160000.0,2265000.0,2416000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16376000.0,14442000.0,7739000.0,5448000.0,3322000.0,2624000.0
,EBITDA,28089000.0,22649000.0,32383000.0,-27809000.0,18769000.0,17571000.0
,EBITDARatio,0.0597738768856893,0.0493533660917599,0.0816970626597272,-0.0834270834270834,0.0599189120163453,0.0597390940709689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,11713000.0,8207000.0,24644000.0,-33257000.0,15447000.0,14947000.0
,operatingIncomeRatio,0.0249254661953818,0.0178834860486147,0.0621728194480535,-0.0997710997710998,0.0493136253352062,0.0508178384314365
,totalOtherIncomeExpensesNet,1917000.0,1552000.0,2580000.0,-994000.0,520000.0,-782000.0
,incomeBeforeTax,2032000.0,3388000.0,27024000.0,-36411000.0,13702000.0,11749000.0
,incomeBeforeTaxRatio,0.0043241310773513,0.00738263077040411,0.0681771738664258,-0.109233109233109,0.0437428170093219,0.0399450581207565
,incomeTaxExpense,12532000.0,10930000.0,13309000.0,62996000.0,3539000.0,818000.0
,netIncome,-10500000.0,-7542000.0,13715000.0,-99407000.0,10163000.0,10931000.0
,netIncomeRatio,-0.0223441812559983,-0.0164344159593825,0.0346007230453682,-0.298221298221298,0.0324447707827864,0.0371639654709328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.146762831264676,-0.11,0.2,-1.89,0.25,0.217511
,EPSDiluted,-0.146762831264676,-0.11,0.18,-1.89,0.21,0.217511
,weightedAverageShsOut,71544000.0,71544000.0,67468000.0,52466000.0,48852000.0,50255000.0
,weightedAverageShsOutDil,71544000.0,71544000.0,74878000.0,52466000.0,57856000.0,50255000.0
