Date,2018-12-31,2017-12-31,2016-12-31
Revenue,1210415588.2353,1066766769.2308,958725320.6084
Revenue Growth,0.1347,0.1127,
Cost of Revenue,216480000.0,126854153.8462,94900089.4721
Gross Profit,993935588.2353,939912615.3846,863825231.1363
R&D Expenses,0.0,0.0,0.0
SG&A Expense,450343529.4118,444660307.6923,417584849.3886
Operating Expenses,540435588.2353,526348923.0769,486852371.011
Operating Income,453500000.0,413563692.3077,376972860.1253
Interest Expense,0.0,0.0,0.0
Earnings before Tax,441116176.4706,416586153.8462,381292573.8145
Income Tax Expense,122210294.1176,100469538.4615,99571428.5714
Net Income - Non-Controlling int,2092352.9412,1869230.7692,1663584.8494
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,318905882.3529,316116615.3846,281721145.2431
Preferred Dividends,0.0,0.0,0.0
Net Income Com,318905882.3529,316116615.3846,281721145.2431
EPS,2.8876,2.9615,2.5992
EPS Diluted,2.8876,2.9615,2.5992
Weighted Average Shs Out,33606136.4706,,
Weighted Average Shs Out (Dil),32481176.4706,32841846.1538,32324485.5353
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.8212,0.8811,0.901
EBITDA Margin,0.1188,0.1329,0.1306
EBIT Margin,0.3644,0.3905,0.3977
Profit Margin,0.0774,0.0911,0.0877
Free Cash Flow margin,-0.4842,0.9291,0.4177
EBITDA,489556764.7059,461251384.6154,420099015.8067
EBIT,441116176.4706,416586153.8462,381292573.8145
Consolidated Income,320998235.2941,317985846.1538,283384730.0925
Earnings Before Tax Margin,0.3644,0.3905,0.3977
Net Profit Margin,0.2635,0.2963,0.2938
