date,,2020-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,0.0,0.0,0.0,-606324000.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,-606324000.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,15246000.0,16628000.0,21742000.0,25362000.0,18629000.0,0.0
,operatingExpenses,65000000.0,15246000.0,16628000.0,21742000.0,25362000.0,18629000.0,-21000000.0
,costAndExpenses,0.0,15246000.0,16628000.0,21742000.0,25362000.0,18629000.0,0.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,-4373267647.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,-4373267647.0,-15246000.0,-16628000.0,-628066000.0,136332000.0,258847000.0,32297000.0
,EBITDARatio,0.0,0.0,0.0,1.0358587158,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,-15246000.0,-16628000.0,-628066000.0,136332000.0,258847000.0,32297000.0
,operatingIncomeRatio,0.0,0.0,0.0,1.03585871580211,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,0.0,-762116000.0,-42417000.0,-628066000.0,136332000.0,258847000.0,32297000.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,1.03585871580211,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,0.0,-762116000.0,-42417000.0,-628066000.0,136332000.0,258847000.0,32297000.0
,netIncomeRatio,0.0,0.0,0.0,1.03585871580211,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.483306743,-1.40252,-0.07821,-1.00149,0.21817,0.414222109131599,0.0516835484229033
,EPSDiluted,0.483306743,-1.40252,-0.07821,-1.00149,0.21817,0.414222109131599,0.0516835484229033
,weightedAverageShsOut,543391507.0,543391507.0,542329726.0,627129863.0,624899044.0,624899044.0,624899044.0
,weightedAverageShsOutDil,543391507.0,543391507.0,542329726.0,627129863.0,624899044.0,624899044.0,624899044.0
