date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,1454100000.0,1737000000.0,1613082000.0,846304000.0,0.0,678845000.0
,costOfRevenue,1245500000.0,1579000000.0,1449745000.0,764252000.0,0.0,593291000.0
,grossProfit,208600000.0,158000000.0,163337000.0,82052000.0,0.0,85554000.0
,grossProfitRatio,0.143456433532769,0.0909614277489925,0.101257716594693,0.0969533406435513,0.0,0.126028769453999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,155200000.0,129800000.0,107545000.0,59340000.0,9991000.0,43399000.0
,SellingAndMarketingExpenses,1000000.0,5100000.0,3369000.0,1965000.0,0.0,2911000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,155200000.0,154100000.0,128088000.0,72360000.0,9991000.0,55538000.0
,costAndExpenses,1400700000.0,1733100000.0,1577833000.0,836612000.0,9991000.0,648829000.0
,interestExpense,0.0,50400000.0,45505000.0,29556000.0,0.0,20602000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,91000000.0,146500000.0,131082000.0,76863000.0,0.0,63573000.0
,EBITDA,97000000.0,-165100000.0,155478000.0,81133000.0,-9991000.0,94901000.0
,EBITDARatio,0.0667079293033492,-0.095048934945308,0.0963856766116044,0.0958674424320339,0.0,0.139797744698716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,53400000.0,3900000.0,35249000.0,9692000.0,-9991000.0,30016000.0
,operatingIncomeRatio,0.0367237466474108,0.00224525043177893,0.0218519579289832,0.0114521495821832,0.0,0.0442162791211543
,totalOtherIncomeExpensesNet,47400000.0,365900000.0,56358000.0,34978000.0,-508000.0,19290000.0
,incomeBeforeTax,6000000.0,-362000000.0,-21109000.0,-25286000.0,-9483000.0,10726000.0
,incomeBeforeTaxRatio,0.0041262636682484,-0.208405296488198,-0.0130861295334025,-0.0298781525314781,0.0,0.0158003667994903
,incomeTaxExpense,-200000.0,-54600000.0,-15922000.0,-52282000.0,0.0,7463000.0
,netIncome,6200000.0,-307400000.0,-5187000.0,26996000.0,-9483000.0,3263000.0
,netIncomeRatio,0.00426380579052335,-0.176971790443293,-0.00321558358471547,0.0318987030665104,0.0,0.00480669372242559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0964178618256772,-4.86,-0.16,0.59,-1.46,-0.07
,EPSDiluted,0.0964178618256772,-4.86,-0.16,0.56,-1.46,-0.07
,weightedAverageShsOut,65023174.0,64303438.0,61654820.0,37592549.0,6490000.0,20980961.0
,weightedAverageShsOutDil,66149361.0,64303438.0,61654820.0,39593701.0,6490000.0,20980961.0
