date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-06-30_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,898397000.0,837454000.0,747298000.0,719001000.0,642572000.0,581275000.0,521725000.0,465098000.0,404912000.0,3757492000.0,0.0,367131000.0,301980000.0,279434000.0,289968000.0,258472000.0,251244000.0,241715000.0,221399000.0,227786000.0,202095000.0,209645000.0,187113000.0,159700000.0,136284000.0,69182000.0
,costOfRevenue,256227000.0,246247000.0,210783000.0,202757000.0,172577000.0,158697000.0,148786000.0,140266000.0,117004000.0,0.0,0.0,105390000.0,85561000.0,49709000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,642170000.0,591207000.0,536515000.0,516244000.0,469995000.0,422578000.0,372939000.0,324832000.0,287908000.0,3757492000.0,0.0,261741000.0,216419000.0,229725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.714795352166136,0.7059575809537,0.717939831231985,0.718001783029509,0.731427762180736,0.726984645821685,0.714819109684221,0.698416247758537,0.711038447860276,1.0,0.0,0.712936254361522,0.716666666666667,0.822108261700437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0
,GeneralAndAdministrativeExpenses,103757000.0,95754000.0,90471000.0,60581000.0,57029000.0,48265000.0,46152000.0,39660000.0,36188000.0,0.0,0.0,29927000.0,28947000.0,41535000.0,38260000.0,36580000.0,22800000.0,66456000.0,34021000.0,19140000.0,12557000.0,12435000.0,11114000.0,9091000.0,7739000.0,5027000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-31812000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,403065000.0,368884000.0,350437000.0,309736000.0,274263000.0,253104000.0,248627000.0,232798000.0,199258000.0,0.0,0.0,163791000.0,131693000.0,154061000.0,198186000.0,175901000.0,158858000.0,192280000.0,146585000.0,127908000.0,120039000.0,111154000.0,91820000.0,77320000.0,65722000.0,32601000.0
,costAndExpenses,659292000.0,615131000.0,561220000.0,512493000.0,446840000.0,411801000.0,397413000.0,373064000.0,316262000.0,0.0,0.0,269181000.0,217254000.0,203770000.0,198186000.0,175901000.0,158858000.0,192280000.0,146585000.0,127908000.0,120039000.0,111154000.0,91820000.0,77320000.0,65722000.0,32601000.0
,interestExpense,70772000.0,48537000.0,50280000.0,66040000.0,55803000.0,57682000.0,67571000.0,75870000.0,79114000.0,0.0,0.0,89409000.0,59941000.0,46119000.0,40366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,299308000.0,273130000.0,254281000.0,245886000.0,217234000.0,204294000.0,202417000.0,192734000.0,162917000.0,0.0,0.0,136597000.0,103809000.0,87627000.0,83275000.0,72815000.0,70505000.0,67352000.0,58422000.0,56237000.0,59781000.0,51913000.0,41125000.0,33794000.0,26200000.0,14023000.0
,EBITDA,538413000.0,495453000.0,440359000.0,452394000.0,412966000.0,373768000.0,326729000.0,284768000.0,251567000.0,0.0,0.0,234547000.0,188535000.0,163291000.0,175057000.0,155386000.0,162891000.0,116787000.0,133236000.0,156115000.0,141837000.0,150404000.0,136418000.0,116174000.0,96762000.0,50604000.0
,EBITDARatio,0.599304093847152,0.591618166490339,0.589268270489149,0.629198012241986,0.642676618340046,0.64301406391123,0.626247544204322,0.612275262417813,0.621288082348757,0.0,0.0,0.638864601463783,0.624329425789787,0.584363391713249,0.603711444021409,0.601171500201182,0.648337870755123,0.48315991974019,0.601791336004228,0.68535818707032,0.701833296222074,0.717422309141644,0.729067461908045,0.72745147150908,0.710002641542661,0.731461940967304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,239105000.0,222323000.0,186078000.0,206508000.0,195732000.0,169474000.0,124312000.0,92034000.0,88650000.0,0.0,0.0,97950000.0,84726000.0,75664000.0,91782000.0,82571000.0,92386000.0,49435000.0,74814000.0,99878000.0,82056000.0,98491000.0,95293000.0,82380000.0,70562000.0,36581000.0
,operatingIncomeRatio,0.266146258280025,0.265474879814294,0.249001067847097,0.287215177725761,0.30460711017598,0.291555632015827,0.238271119842829,0.197880876718455,0.21893646026791,0.0,0.0,0.266798499718084,0.280568249552951,0.270775925621077,0.316524582022844,0.319458200501408,0.367714253872729,0.204517717146226,0.337914805396592,0.438472952683659,0.406026868551919,0.46979894583701,0.509280488261104,0.515842204132749,0.517757036776144,0.528764707582897
,totalOtherIncomeExpensesNet,35536000.0,36802000.0,142128000.0,34644000.0,162105000.0,126569000.0,2011000.0,-1962000.0,-4937000.0,0.0,0.0,-4053000.0,-6812000.0,4909000.0,-93000.0,0.0,1164000.0,742000.0,521000.0,196000.0,896000.0,4714000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,207293000.0,215229000.0,277926000.0,180615000.0,303798000.0,238604000.0,59313000.0,15837000.0,5447000.0,0.0,0.0,5059000.0,18937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.230736522940304,0.257003966785041,0.371907860050475,0.251202710427385,0.472784372801803,0.410483850156983,0.113686329004744,0.0340508881999063,0.0134523056861738,0.0,0.0,0.0137798224611923,0.062709450957017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,187105000.0,195443000.0,258415000.0,164612000.0,293788000.0,234081000.0,180219000.0,43880000.0,270914000.0,0.0,0.0,66015000.0,19708000.0,36990000.0,44121000.0,113822000.0,81864000.0,33819000.0,29939000.0,49612000.0,40312000.0,38431000.0,46846000.0,39895000.0,38822000.0,24762000.0
,netIncomeRatio,0.208265388241501,0.23337759447086,0.34579913234078,0.228945439575188,0.457206351973008,0.402702679454647,0.345429105371604,0.094345707786316,0.669068834709764,0.0,0.0,0.179813200192847,0.0652626001721968,0.132374728916309,0.152158169177289,0.440364913801108,0.325834646797535,0.13991270711375,0.13522644637058,0.217800918405872,0.199470546030332,0.183314650957571,0.250362080667832,0.249812147777082,0.284861025505562,0.357925471943569
