Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,25679045.0,15603633.0,1604208.0,4008730.0,4044802.0
Stock-based compensation,3170299.0,798413.0,605059.0,605059.0,151265.0
Operating Cash Flow,33202980.0,18573481.0,1086603.0,2713133.0,4038018.0
Capital Expenditure,403699.0,61932.0,-97464.0,-538640.0,-53463030.0
Acquisitions and disposals,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-200928162.0,-125910708.0,-97464.0,-538640.0,-53463030.0
Issuance (repayment) of debt,-67870596.0,-0.0,-850000.0,2445000.0,9003860.0
Issuance (buybacks) of shares,-15773987.0,-5625495.0,0.0,0.0,34150000.0
Dividend payments,-0.0,-0.0,0.0,-4507818.0,-3385226.0
Financing Cash Flow,177873674.0,112962722.0,-863000.0,-2062818.0,39645738.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,10148492.0,5625495.0,126139.0,111675.0,-9779274.0
Free Cash Flow,32799281.0,18511549.0,989139.0,2174493.0,-49425012.0
Net Cash/Marketcap,0.0,0.0,-0.0299,-0.0299,
