date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,880831000.0,745347000.0,684250000.0,565153000.0,479616000.0,440804000.0,391660000.0,342511000.0,307354000.0,266789000.0,317690000.0,272286000.0,329194000.0,328952000.0,336956000.0,294133000.0,253628000.0,191008000.0,167079000.0,116860000.0,117568000.0,74300000.0,46800000.0,34100000.0,5700000.0
,costOfRevenue,521374000.0,438844000.0,389356000.0,321780000.0,292521000.0,285935000.0,251464000.0,243893000.0,222772000.0,203998000.0,244875000.0,191339000.0,237808000.0,289529000.0,257671000.0,213904000.0,151286000.0,107246000.0,90479000.0,67973000.0,54983000.0,30000000.0,19800000.0,16800000.0,3500000.0
,grossProfit,359457000.0,306503000.0,294894000.0,243373000.0,187095000.0,154869000.0,140196000.0,98618000.0,84582000.0,62791000.0,72815000.0,80947000.0,91386000.0,39423000.0,79285000.0,80229000.0,102342000.0,83762000.0,76600000.0,48887000.0,62585000.0,44300000.0,27000000.0,17300000.0,2200000.0
,grossProfitRatio,0.408088498247677,0.411221887255198,0.430974059188893,0.430632058929175,0.390093324659728,0.351333018756636,0.357953326865138,0.28792651914829,0.275194075886437,0.23535827938933,0.229201422770625,0.297286676509259,0.277605302648286,0.119844232593205,0.235297783686891,0.272764361700319,0.403512230510827,0.438526135030993,0.458465755720348,0.418338182440527,0.532330225911813,0.596231493943472,0.576923076923077,0.510263929618768,0.385964912280702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,125822000.0,118304000.0,118225000.0,100993000.0,83140000.0,77463000.0,72370000.0,73967000.0,71907000.0,60620000.0,67764000.0,65257000.0,69320000.0,119439000.0,73223000.0,76989000.0,56382000.0,46837000.0,42150000.0,31801000.0,23830000.0,18400000.0,12900000.0,9000000.0,2600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
