date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,729264000.0,1122599000.0,599674000.0,507666000.0,346620000.0,283703000.0,214161000.0,147285000.0,102049000.0,99086000.0,108473000.0,121600000.0,107190000.0,69621000.0,24532000.0,40133000.0,42624000.0,49990000.0,80179000.0,53273000.0
,costOfRevenue,11947000.0,4384000.0,1820000.0,374644000.0,344320000.0,322292000.0,241751000.0,184033000.0,158458000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,717317000.0,1118215000.0,597854000.0,133022000.0,2300000.0,-38589000.0,-27590000.0,-36748000.0,-56409000.0,99086000.0,108473000.0,121600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.983617729656201,0.996094776496327,0.996965017659595,0.262026608045447,0.00663550862616121,-0.136019005791268,-0.128828311410574,-0.249502664901382,-0.552763868337759,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,535077000.0,465688000.0,414604000.0,374644000.0,344320000.0,322292000.0,241751000.0,184033000.0,158458000.0,157397000.0,145160000.0,134623000.0,106439000.0,92641000.0,80567000.0,82467000.0,118474000.0,116963000.0,124074000.0,83741000.0
,GeneralAndAdministrativeExpenses,354300000.0,286644000.0,244622000.0,108488000.0,48616000.0,37173000.0,20140000.0,14918000.0,12515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15634000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-62000.0,-686000.0,-182000.0,-3548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,889377000.0,752332000.0,659226000.0,483132000.0,392936000.0,359465000.0,261891000.0,198951000.0,170973000.0,170186000.0,156829000.0,149138000.0,120250000.0,108569000.0,93186000.0,90355000.0,128050000.0,127165000.0,129619000.0,99375000.0
,costAndExpenses,901324000.0,756716000.0,661046000.0,483132000.0,392936000.0,359465000.0,261891000.0,198951000.0,170973000.0,170186000.0,156829000.0,149138000.0,120250000.0,108569000.0,93186000.0,90355000.0,128050000.0,127165000.0,129619000.0,99375000.0
,interestExpense,44990000.0,48768000.0,44789000.0,44752000.0,38795000.0,36732000.0,22209000.0,19355000.0,21152000.0,16732000.0,13232000.0,12672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
