Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,100520000.0,120387000.0,152328000.0,101051000.0,100534000.0,99948000.0,75956000.0,68933000.0,0.0
Stock-based compensation,100789000.0,140461000.0,186303000.0,165641000.0,94006000.0,137447000.0,40747000.0,26411000.0,0.0
Operating Cash Flow,529526000.0,662349000.0,-349175000.0,-326829000.0,250269000.0,702219000.0,-264267000.0,45888000.0,0.0
Capital Expenditure,108207000.0,28217000.0,28211000.0,69822000.0,26632000.0,32278000.0,18837000.0,59730000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-604659000.0,-80378000.0,-88592000.0,-120180000.0,-18817000.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,698895000.0,422157000.0,518740000.0,606453000.0,0.0
Investing Cash flow,-989241000.0,-2647383000.0,-5267116000.0,-1976866000.0,-392936000.0,-1106274000.0,-1225859000.0,-716084000.0,91709000.0
Issuance (repayment) of debt,-7500000.0,-0.0,-9393000.0,-126637000.0,52569000.0,246813000.0,-106939000.0,-91084000.0,-0.0
Issuance (buybacks) of shares,-1936560000.0,-696283000.0,-912932000.0,-811019000.0,-689782000.0,-13670000.0,-11380000.0,-48505000.0,0.0
Dividend payments,-41450000.0,-17446000.0,-3906000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,1747695000.0,1760490000.0,5718204000.0,2424932000.0,123197000.0,715024000.0,1725335000.0,585145000.0,0.0
Effect of forex changes on cash,-5691000.0,7895000.0,-12600000.0,-3601000.0,-7308000.0,1650000.0,1061000.0,-807000.0,0.0
Net cash flow / Change in cash,1282289000.0,-216649000.0,101913000.0,121237000.0,-26778000.0,312619000.0,236270000.0,-85858000.0,91709000.0
Free Cash Flow,421319000.0,634132000.0,-377386000.0,-396651000.0,223637000.0,669941000.0,-283104000.0,-13842000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
