date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-351000000.0,875000000.0,-2992000000.0,-428000000.0,408300000.0,2299700000.0,600500000.0,473000000.0
,depreciationAndAmortization,0.0,0.0,0.0,98600000.0,92500000.0,90600000.0,85400000.0,90500000.0
,deferredIncomeTax,-332000000.0,1000000.0,862000000.0,-40800000.0,-18400000.0,-1840600000.0,-110800000.0,-44500000.0
,stockBasedCompensation,98000000.0,96000000.0,117000000.0,94100000.0,74000000.0,92600000.0,80000000.0,0.0
,changeInWorkingCapital,237000000.0,-241000000.0,-645000000.0,-91700000.0,-743100000.0,-248000000.0,42800000.0,191200000.0
,accountsReceivables,111000000.0,773000000.0,-345000000.0,368800000.0,-536800000.0,-414700000.0,467800000.0,344100000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-57000000.0,-305000000.0,-557000000.0,-260300000.0,242800000.0,300000.0,-269900000.0,-303800000.0
,otherNonCashItems,578000000.0,-259000000.0,901000000.0,2610900000.0,2246000000.0,1938700000.0,477100000.0,1067000000.0
,netCashProvidedByOperatingActivites,1310000000.0,1868000000.0,1578000000.0,3586000000.0,3245700000.0,3628600000.0,3263400000.0,3282100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-198000000.0,0.0,-91000000.0,-61000000.0,-159000000.0,-85000000.0,369000000.0,717000000.0
,purchasesOfInvestments,-6510000000.0,-9015000000.0,-8846000000.0,-15037100000.0,-13715100000.0,-13013700000.0,-19062400000.0,-17334100000.0
,salesMaturitiesOfInvestments,6615000000.0,8335000000.0,8592000000.0,11948800000.0,12116300000.0,11917600000.0,19105300000.0,13332200000.0
,otherInvestingActivites,-130000000.0,-88000000.0,-145000000.0,159600000.0,147600000.0,368800000.0,-670000000.0,110600000.0
,netCashUsedForInvestingActivites,-629000000.0,-316000000.0,-1167000000.0,-3683400000.0,-4273900000.0,-3313900000.0,-1885600000.0,-2375900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1016000000.0,-1366000000.0,-1294000000.0,-1163300000.0,-509900000.0,-75800000.0,-2997200000.0,-1268200000.0
,commonStockIssued,3000000.0,3000000.0,3000000.0,1300000.0,0.0,0.0,571600000.0,0.0
,commonStockRepurchased,-1136000000.0,-1025000000.0,-923000000.0,-687200000.0,-1486600000.0,-789400000.0,0.0,0.0
,dividendsPaid,-72000000.0,-6000000.0,-8000000.0,-8000000.0,-9000000.0,-10100000.0,-5200000.0,0.0
,otherFinancingActivites,-112000000.0,397000000.0,127000000.0,1428400000.0,1642800000.0,-150600000.0,-236300000.0,-1691400000.0
,netCashUsedProvidedByFinancingActivities,-121000000.0,-1764000000.0,-345000000.0,495400000.0,1010000000.0,-624600000.0,-323800000.0,242600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-66000000.0,-178000000.0,-1195000000.0,398000000.0,-18200000.0,-309900000.0,1054000000.0,1148800000.0
,cashAtEndOfPeriod,1472000000.0,1538000000.0,1716000000.0,2910700000.0,2512700000.0,2530900000.0,2840800000.0,1786800000.0
,cashAtBeginningOfPeriod,1538000000.0,1716000000.0,2911000000.0,2512700000.0,2530900000.0,2840800000.0,1786800000.0,638000000.0
,operatingCashFlow,1310000000.0,1868000000.0,1578000000.0,3586000000.0,3245700000.0,3628600000.0,3263400000.0,3282100000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,1310000000.0,1868000000.0,1578000000.0,3586000000.0,3245700000.0,3628600000.0,3263400000.0,3282100000.0
