date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1623304000.0,1049443000.0,966916000.0,658781000.0,471565000.0,464567000.0,427776000.0,327246000.0,240480000.0,235278000.0,233810000.0,123901000.0,217324000.0,261569000.0,344967000.0,294291000.0,290243000.0,0.0,311206000.0,426842000.0
,costOfRevenue,1259081000.0,903317000.0,801888000.0,595344000.0,415294000.0,409670000.0,403642000.0,279485000.0,246143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,364223000.0,146126000.0,165028000.0,63437000.0,56271000.0,54897000.0,24134000.0,47761000.0,-5663000.0,235278000.0,233810000.0,123901000.0,217324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.224371405479196,0.139241483339257,0.170674598413926,0.0962945197265859,0.119328194416464,0.118168100618425,0.0564173773189707,0.145948308000709,-0.0235487358616101,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16725000.0,14470000.0,7804000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,165134000.0,166501000.0,155384000.0,122217000.0,104296000.0,69612000.0,58818000.0,58589000.0,55491000.0,314468000.0,278603000.0,138376000.0,181851000.0,0.0,0.0,0.0,170546000.0,0.0,194095000.0,314318000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12709000.0,12792000.0,12581000.0,12382000.0,12087000.0,0.0,0.0,0.0
,otherExpenses,-33195000.0,-23114000.0,-22014000.0,-18196000.0,-14815000.0,-15594000.0,-15209000.0,-12616000.0,-15829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,187811000.0,186961000.0,167820000.0,135295000.0,117009000.0,79110000.0,69006000.0,68816000.0,64928000.0,359518000.0,327893000.0,188390000.0,232148000.0,280665000.0,328351000.0,281976000.0,-50621000.0,0.0,540325000.0,533468000.0
,costAndExpenses,1446892000.0,1090278000.0,969708000.0,730639000.0,532303000.0,488780000.0,472648000.0,348301000.0,311071000.0,359518000.0,327893000.0,188390000.0,232148000.0,280665000.0,328351000.0,281976000.0,-50621000.0,0.0,540325000.0,533468000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8986000.0,12049000.0,1601000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22677000.0,20460000.0,12436000.0,13078000.0,12713000.0,9498000.0,10188000.0,10227000.0,9437000.0,15472000.0,11543000.0,5761000.0,2882000.0,3168000.0,2369000.0,2140000.0,2409000.0,0.0,0.0,0.0
,EBITDA,199089000.0,-20375000.0,9644000.0,-58780000.0,-48025000.0,-14715000.0,-34684000.0,-10828000.0,-61154000.0,-108768000.0,-82540000.0,-58728000.0,-11942000.0,-15928000.0,18985000.0,14455000.0,343273000.0,0.0,-229119000.0,-106626000.0
,EBITDARatio,0.12264431061588,-0.0194150611324293,0.00997397912538421,-0.0892254026755477,-0.101841739738954,-0.0316746561852219,-0.0810798174745661,-0.0330882577632729,-0.254299733865602,-0.462295667253207,-0.353021684273555,-0.47399133178909,-0.0549502125858166,-0.0608940661928592,0.0550342496528653,0.0491180498214352,1.18270897144806,0.0,-0.736229378610952,-0.249802034476457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,176412000.0,-40835000.0,-2792000.0,-71858000.0,-60738000.0,-24213000.0,-44872000.0,-21055000.0,-70591000.0,-124240000.0,-94083000.0,-64489000.0,-14824000.0,-19096000.0,16616000.0,12315000.0,340864000.0,0.0,-229119000.0,-106626000.0
