date,,2021-05-31_FY,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY,1988-05-31_FY,1987-05-31_FY,1986-05-31_FY
,revenue,1652300000.0,2072000000.0,2051800000.0,1748300000.0,1767600000.0,1662600000.0,1594300000.0,2035000000.0,2137300000.0,2064998000.0,1775782000.0,1352151000.0,1423976000.0,1384919000.0,1061169000.0,897284000.0,747848000.0,651958000.0,606337000.0,638754000.0,874255000.0,1024333000.0,918036000.0,782123000.0,589328000.0,504990000.0,451395000.0,407754000.0,382800000.0,422700000.0,466500000.0,444900000.0,406400000.0,347600000.0,298200000.0,248000000.0
,costOfRevenue,1376400000.0,1802800000.0,1722300000.0,1453700000.0,1491100000.0,1425700000.0,1435000000.0,1694800000.0,1823100000.0,1742741000.0,1467367000.0,1108632000.0,1182361000.0,1120847000.0,877022000.0,733303000.0,627022000.0,551251000.0,523919000.0,624873000.0,737788000.0,851480000.0,744777000.0,633717000.0,480787000.0,414225000.0,373524000.0,335844000.0,303500000.0,327600000.0,362600000.0,334300000.0,302700000.0,262000000.0,224500000.0,185700000.0
,grossProfit,275900000.0,269200000.0,329500000.0,294600000.0,276500000.0,236900000.0,159300000.0,340200000.0,314200000.0,322257000.0,308415000.0,243519000.0,241615000.0,264072000.0,184147000.0,163981000.0,120826000.0,100707000.0,82418000.0,13881000.0,136467000.0,172853000.0,173259000.0,148406000.0,108541000.0,90765000.0,77871000.0,71910000.0,79300000.0,95100000.0,103900000.0,110600000.0,103700000.0,85600000.0,73700000.0,62300000.0
,grossProfitRatio,0.166979362101313,0.12992277992278,0.160590700848036,0.168506549219242,0.15642679339217,0.142487669914592,0.0999184595120115,0.167174447174447,0.147007907172601,0.156056809740252,0.173678413228651,0.180097489111793,0.16967631476935,0.190676855469526,0.173532208347586,0.182752617900241,0.161564916934992,0.154468539384439,0.135927710167778,0.0217313707624532,0.15609518961859,0.168746882117436,0.188727893023803,0.189747648387786,0.184177571742731,0.179736232400642,0.172511879839165,0.176356332494592,0.207157784743992,0.224982256919801,0.222722400857449,0.248595189930321,0.255167322834646,0.246260069044879,0.247149564050972,0.251209677419355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,220600000.0,215400000.0,208600000.0,196700000.0,170800000.0,171400000.0,197600000.0,198400000.0,189397000.0,173599000.0,153299000.0,147219000.0,135502000.0,105091000.0,101326000.0,87902000.0,81929000.0,84205000.0,85037000.0,96077000.0,102195000.0,95878000.0,83690000.0,65651000.0,58323000.0,53433000.0,50086000.0,63100000.0,56900000.0,61800000.0,53900000.0,52300000.0,50300000.0,39500000.0,35000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8500000.0,5400000.0,15800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1542000.0,-8699000.0,0.0,0.0,-5948000.0,-16310000.0,-1502000.0,-568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,190900000.0,226000000.0,231200000.0,208600000.0,196700000.0,170800000.0,171400000.0,197600000.0,198400000.0,187855000.0,164900000.0,153299000.0,147219000.0,129554000.0,88781000.0,99824000.0,87334000.0,81929000.0,84205000.0,95170000.0,96077000.0,102195000.0,95878000.0,83690000.0,65651000.0,58323000.0,53433000.0,50086000.0,74000000.0,68500000.0,73500000.0,63700000.0,59100000.0,56000000.0,44900000.0,39600000.0
,costAndExpenses,1567300000.0,2028800000.0,1953500000.0,1662300000.0,1687800000.0,1596500000.0,1606400000.0,1892400000.0,2021500000.0,1930596000.0,1632267000.0,1261931000.0,1329580000.0,1250401000.0,965803000.0,833127000.0,714356000.0,633180000.0,608124000.0,720043000.0,833865000.0,953675000.0,840655000.0,717407000.0,546438000.0,472548000.0,426957000.0,385930000.0,377500000.0,396100000.0,436100000.0,398000000.0,361800000.0,318000000.0,269400000.0,225300000.0
,interestExpense,5000000.0,9300000.0,9500000.0,8000000.0,5500000.0,6400000.0,26500000.0,42000000.0,41600000.0,37772000.0,30670000.0,26832000.0,18371000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,36300000.0,43700000.0,42800000.0,40500000.0,71000000.0,70800000.0,123900000.0,113400000.0,108600000.0,80333000.0,59296000.0,38930000.0,40551000.0,39952000.0,32199000.0,29222000.0,27950000.0,26680000.0,27172000.0,22496000.0,18577000.0,18373000.0,17063000.0,14283000.0,12287000.0,10115000.0,10328000.0,9928000.0,10900000.0,11600000.0,11700000.0,9800000.0,6800000.0,5700000.0,5400000.0,4600000.0
,EBITDA,95300000.0,63000000.0,64700000.0,67600000.0,157100000.0,143700000.0,132100000.0,260400000.0,231900000.0,211308000.0,195156000.0,131376000.0,176882000.0,155439000.0,118833000.0,74718000.0,46470000.0,28387000.0,7682000.0,-75733000.0,38797000.0,67899000.0,76849000.0,65440000.0,45262000.0,32897000.0,25041000.0,23622000.0,9000000.0,25200000.0,33100000.0,48000000.0,43800000.0,36100000.0,33000000.0,25200000.0
,EBITDARatio,0.0576771772680506,0.0304054054054054,0.0315332878448192,0.0386661328147343,0.08887757411179,0.0864308913749549,0.082857680486734,0.127960687960688,0.108501380246105,0.102328428405258,0.109898624943828,0.0971607461001027,0.124216981185076,0.112236888944408,0.111983105424301,0.0832712942613487,0.0621382954825045,0.0435411483561825,0.0126695220644625,-0.118563641088745,0.044377212598155,0.0662860612710906,0.0837102248713558,0.0836697041258216,0.0768027312464366,0.0651438642349353,0.05547469511182,0.0579319884047735,0.0235109717868339,0.0596167494677076,0.0709539121114684,0.107889413351315,0.107775590551181,0.10385500575374,0.110663983903421,0.101612903225806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
