Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,255000.0,0.0,0.0,0.0,71962000.0,68114000.0,48417000.0
Revenue Growth,0.0,0.0,0.0,-1,0.0564935255600904,0.406819918623624,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,71962000.0,68114000.0,48417000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,77411000.0,74669000.0,62996000.0,40323000.0,47725000.0,33911000.0,28681000.0
Operating Expenses,77411000.0,74669000.0,62996000.0,40323000.0,54526000.0,40172000.0,33619000.0
Operating Income,46046000.0,98254000.0,17207000.0,34396000.0,17436000.0,27942000.0,14798000.0
Interest Expense,54600000.0,25438000.0,14623000.0,8862000.0,0.0,0.0,0.0
Earnings before Tax,46046000.0,98254000.0,17207000.0,34396000.0,17436000.0,28062000.0,16095000.0
Income Tax Expense,-5402000.0,-2245000.0,3443000.0,13795000.0,7388000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,-120000.0,-1297000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,51448000.0,100499000.0,13773000.0,20625000.0,10048000.0,28062000.0,16095000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,51448000.0,100499000.0,13773000.0,20625000.0,10048000.0,28062000.0,16095000.0
EPS,1.28,2.75,0.4,0.66,0.42,1.38,0.83
EPS Diluted,1.24,2.65,0.39,0.65,0.41,1.37,0.8
Weighted Average Shs Out,40056230.0,36592893.0,34202168.0,31079032.0,,,
Weighted Average Shs Out (Dil),41446750.0,37859535.0,35086959.0,31973146.0,,,
Dividend per Share,0.116028397884,0.0997370939712,0.0780061902771,0.0854467058074,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,233.976470588,0.0,0.0,0.0,0.272,0.433,0.346
EBIT Margin,180.57254902,0.0,0.0,0.0,0.2423,0.412,0.3324
Profit Margin,201.756862745,0.0,0.0,0.0,0.14,0.412,0.332
Free Cash Flow margin,-391.376470588,0.0,0.0,0.0,-3.8028,-0.7615,-0.8767
EBITDA,59664000.0,110921000.0,24079000.0,40911000.0,19595000.0,29521000.0,16768000.0
EBIT,46046000.0,98254000.0,17207000.0,34396000.0,17436000.0,28062000.0,16095000.0
Consolidated Income,51448000.0,100499000.0,13773000.0,20625000.0,10048000.0,27942000.0,14798000.0
Earnings Before Tax Margin,180.57254902,0.0,0.0,0.0,0.2423,0.412,0.3324
Net Profit Margin,201.756862745,0.0,0.0,0.0,0.1396,0.412,0.3324
