date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-03-03_FY,2011-02-26_FY,2010-02-27_FY,2009-02-28_FY,2008-03-01_FY,2007-03-03_FY,2006-02-25_FY,2005-02-26_FY,2004-02-28_FY,2003-03-01_FY,2002-03-02_FY,2001-03-03_FY,2000-02-26_FY,1999-02-27_FY,1998-02-28_FY,1997-03-01_FY,1996-03-02_FY,1995-02-25_FY,1994-02-26_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY,1989-03-31_FY,1988-03-31_FY,1987-03-31_FY,1986-03-31_FY
,revenue,47262000000.0,43638000000.0,42879000000.0,42151000000.0,39403000000.0,39528000000.0,40339000000.0,42410000000.0,45085000000.0,50705000000.0,50272000000.0,49694000000.0,45015000000.0,40023000000.0,35934000000.0,30848000000.0,27433000000.0,24547000000.0,20946000000.0,19597000000.0,15327000000.0,12494000000.0,10078000000.0,8358200000.0,7771000000.0,7217000000.0,5080000000.0,3007000000.0,1620000000.0,929700000.0,664800000.0,512900000.0,506700000.0,439000000.0,239500000.0,113100000.0
,costOfRevenue,36689000000.0,33590000000.0,32918000000.0,32275000000.0,29963000000.0,30334000000.0,31292000000.0,32720000000.0,34435000000.0,38113000000.0,37611000000.0,37534000000.0,34017000000.0,30477000000.0,27165000000.0,23122000000.0,20938000000.0,18350000000.0,15710000000.0,15167000000.0,12267000000.0,10101000000.0,8250000000.0,6957700000.0,6712000000.0,6281000000.0,4389000000.0,2550000000.0,1321100000.0,738600000.0,515400000.0,387000000.0,383700000.0,329600000.0,177600000.0,84100000.0
,grossProfit,10573000000.0,10048000000.0,9961000000.0,9876000000.0,9440000000.0,9194000000.0,9047000000.0,9690000000.0,10650000000.0,12592000000.0,12661000000.0,12160000000.0,10998000000.0,9546000000.0,8769000000.0,7726000000.0,6495000000.0,6197000000.0,5236000000.0,4430000000.0,3059000000.0,2393000000.0,1828000000.0,1400500000.0,1059000000.0,937000000.0,690000000.0,457000000.0,298900000.0,191100000.0,149400000.0,125900000.0,123000000.0,109400000.0,61900000.0,29000000.0
,grossProfitRatio,0.223710380432483,0.230258031990467,0.232304857855827,0.234300491091552,0.239575666827399,0.232594616474398,0.22427427551501,0.228483848149021,0.236220472440945,0.248338428162903,0.251849936346276,0.244697548999879,0.24431856047984,0.238512855108313,0.244030722992152,0.250453838174274,0.236758648343236,0.252454475088606,0.24997612909386,0.226055008419656,0.199582436223658,0.191531935328958,0.181385195475293,0.167560000957144,0.136275897567881,0.129832340307607,0.135826771653543,0.151978716328567,0.184506172839506,0.205550177476605,0.224729241877256,0.245466952622344,0.242747187685021,0.249202733485194,0.258455114822547,0.256410256410256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,7910000000.0,7990000000.0,8020000000.0,7678000000.0,7624000000.0,7592000000.0,8391000000.0,9504000000.0,10242000000.0,10325000000.0,9873000000.0,8984000000.0,7385000000.0,6770000000.0,6082000000.0,5053000000.0,4893000000.0,4226000000.0,3493000000.0,2455000000.0,1854000000.0,1463000000.0,1145300000.0,1006000000.0,814000000.0,568000000.0,380000000.0,248100000.0,162300000.0,130700000.0,107200000.0,106000000.0,95400000.0,44900000.0,20200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
