date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,16205000000.0,14539000000.0,14198000000.0,12491000000.0,11155000000.0,11401000000.0,11081000000.0,10180000000.0,9337000000.0,9081000000.0,8612000000.0,4700000000.0,5064000000.0,4844655000.0,2097976000.0,1191386000.0,725311000.0,598212000.0,576977000.0,533144000.0,476872000.0,380981000.0,341500000.0
,costOfRevenue,7939000000.0,7133000000.0,6993000000.0,5668000000.0,5109000000.0,5229000000.0,4997000000.0,4622000000.0,4297000000.0,386000000.0,408000000.0,477000000.0,597000000.0,547620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,8266000000.0,7406000000.0,7205000000.0,6823000000.0,6046000000.0,6172000000.0,6084000000.0,5558000000.0,5040000000.0,8695000000.0,8204000000.0,4223000000.0,4467000000.0,4297035000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.510089478556001,0.509388541165142,0.507465840259191,0.546233287967337,0.541999103541013,0.541356021401631,0.549047919862828,0.545972495088409,0.539787940451965,0.957493668098227,0.952624245239201,0.898510638297872,0.882109004739337,0.886964087226025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1618000000.0,1324000000.0,1196000000.0,1129000000.0,976000000.0,1015000000.0,990000000.0,1540000000.0,1359000000.0,5177000000.0,4944000000.0,2676000000.0,2560000000.0,2765544000.0,443260000.0,204850000.0,128738000.0,107333000.0,90076000.0,76567000.0,58311000.0,48570000.0,148400000.0
,SellingAndMarketingExpenses,229000000.0,350000000.0,361000000.0,333000000.0,325000000.0,365000000.0,413000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1953000000.0,1771000000.0,1607000000.0,1551000000.0,1400000000.0,1508000000.0,1560000000.0,1701000000.0,1516000000.0,5414000000.0,5206000000.0,2923000000.0,2836000000.0,3003371000.0,1626176000.0,850845000.0,553416000.0,369936000.0,361838000.0,362968000.0,333834000.0,270038000.0,-107500000.0
