date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-17765922.0,13450224.0,6481049.0,87131169.0,47488413.0,6362322.0,39999367.0,11546263.0,11031270.0,10100325.0,7985625.0,3448115.0,-30549462.0,4771271.0,10134177.0,10705329.0,12030842.0,12771192.0,-3727050.0,-21756705.0,-29597687.0,-3847633.0,-5300000.0
,depreciationAndAmortization,11096937.0,7349682.0,6601123.0,6133812.0,6232572.0,3834992.0,2525951.0,2220641.0,2097179.0,2391531.0,2652841.0,2886854.0,3234049.0,3391132.0,3154221.0,3348231.0,3276521.0,3573992.0,3725484.0,27554534.0,17409162.0,16410321.0,16100000.0
,deferredIncomeTax,-129005.0,-1753952.0,7749100.0,-46051371.0,5963207.0,2014468.0,24344571.0,3663938.0,3870822.0,5127247.0,6140012.0,4506602.0,-16637136.0,4138895.0,5322767.0,3515581.0,6707656.0,8480794.0,5477246.0,0.0,25399000.0,0.0,0.0
,stockBasedCompensation,750670.0,2118718.0,1945669.0,1745134.0,809371.0,1112891.0,1317902.0,693095.0,434069.0,619100.0,738860.0,1001567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,10599472.0,-15620824.0,-13613521.0,-13772546.0,43292052.0,4669386.0,-24345.0,780918.0,965121.0,2827230.0,5184686.0,-1698031.0,-8478872.0,1612878.0,-12060069.0,5821103.0,-218668.0,7733495.0,13172389.0,-12664688.0,14133974.0,4923916.0,1600000.0
,accountsReceivables,1975606.0,-2852760.0,-12590742.0,4045237.0,-510803.0,-2905096.0,-1031503.0,178353.0,-1635513.0,-698214.0,-1753678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2071999.0,712257.0,1763322.0,1760393.0,3831391.0,706569.0,-554696.0,518724.0,249626.0,218070.0,-1747777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,37065056.0,26465584.0,42086408.0,55699929.0,69472475.0,26180423.0,21511037.0,21535382.0,20754464.0,19789343.0,16962113.0,11777427.0,13475458.0,21954330.0,20341452.0,32401521.0,26580418.0,26799086.0,19065591.0,5893202.0,18557890.0,4423916.0,-500000.0
,otherNonCashItems,-1395830.0,2290250.0,5243224.0,-21470863.0,-44966375.0,836388.0,-54119087.0,208525.0,-1225043.0,10100325.0,1408382.0,2119028.0,66732963.0,6258361.0,2152301.0,0.0,0.0,0.0,0.0,0.0,0.0,-2204000.0,100000.0
,netCashProvidedByOperatingActivites,4214316.0,20991224.0,24394480.0,28021057.0,17151100.0,14371755.0,16913700.0,19913684.0,20404535.0,20668341.0,16412160.0,11593059.0,22243958.0,18856812.0,19209469.0,20467028.0,24736120.0,20337950.0,13265424.0,9360108.0,7704765.0,7195185.0,4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,-2000000.0,0.0,0.0,0.0,-1617900.0,-3276243.0,-4776092.0,-3177562.0,-3852961.0,-1374904.0,-2119220.0,-2688125.0,-3641877.0,-2025425.0,-20500000.0
,acquisitionsNet,5000000.0,9000000.0,-40000000.0,23000000.0,-87000000.0,0.0,0.0,-4000000.0,-2000000.0,0.0,0.0,0.0,0.0,-45000000.0,-22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1000000.0,-5009999.0,-1680000.0,0.0,-166667.0,-166667.0,-104167.0,-104167.0,-166667.0,-1150000.0,0.0,0.0,0.0,0.0,-201376.0,-1375.0,-2751.0,0.0,0.0,0.0,-50002.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251598.0,236978.0,0.0,0.0,0.0,158382.0,0.0,4791938.0,699877.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-150000.0,743195.0,1004897.0,375376.0,350565.0,283588.0,267113.0,0.0,15250000.0,205517.0,181280.0,169447.0,0.0,147318.0,3488427.0,129387.0,-2351980.0,9414773.0,-734282.0,1100000.0
,netCashUsedForInvestingActivites,-3845616.0,-4955046.0,-45612343.0,17523283.0,-89619502.0,55471.0,-2931179.0,-6655233.0,-3787370.0,-2327766.0,-906418.0,14528981.0,-1412383.0,-47912502.0,-24792888.0,-2400555.0,-3708394.0,8405461.0,18360044.0,-133345858.0,-29057106.0,-2759707.0,-12500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-6814821.0,-16067492.0,-8064019.0,-52061077.0,-90536160.0,-9500000.0,-9181250.0,-9875000.0,-12483619.0,0.0,-10447126.0,-23516590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,2250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24750.0,16500.0,18376.0,0.0,0.0,99009900.0,2764553.0,1600000.0
,commonStockRepurchased,-65951.0,-214735.0,-265106.0,-1107064.0,-198152.0,-254405.0,-377480.0,-190451.0,-111854.0,-214137.0,-291730.0,-166178.0,-1842523.0,-3501114.0,-5923699.0,-1865089.0,-623209.0,0.0,0.0,0.0,-2613336.0,0.0,-500000.0
