date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,253699000.0,268403000.0,274116000.0,237399000.0,219446000.0,298942000.0,183762000.0,149468000.0,84798000.0,65160000.0,41612000.0,22100000.0,22100000.0,18200000.0,1700000.0,0.0,0.0,0.0,5929994.0,19778804.0,17505409.0,15348179.0,15450150.0,13044111.0
,costOfRevenue,0.0,142263000.0,131201000.0,123637000.0,104346000.0,116010000.0,75378000.0,71286000.0,46253000.0,0.0,33479000.0,0.0,0.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,253699000.0,126140000.0,142915000.0,113762000.0,115100000.0,182932000.0,108384000.0,78182000.0,38545000.0,65160000.0,8133000.0,0.0,0.0,0.0,-1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.46996494077935,0.521366866582031,0.47920168155721,0.524502611120731,0.61193141144436,0.589806379991511,0.523068482885969,0.454550814877709,1.0,0.195448428337979,0.0,0.0,0.0,-1.05882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11329000.0,11943000.0,14187000.0,15501000.0,11903000.0,11366000.0,11156000.0,5532000.0,6022000.0,45829000.0,4897000.0,40500000.0,48100000.0,44900000.0,0.0,0.0,0.0,0.0,2666450.0,5494521.0,5291648.0,4964069.0,4222386.0,3885348.0
,SellingAndMarketingExpenses,11128000.0,37407000.0,37648000.0,31606000.0,31007000.0,25003000.0,18329000.0,16151000.0,14417000.0,8078000.0,8747000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,187489000.0,-14795000.0,12015000.0,0.0,0.0,0.0,0.0,0.0,-3264000.0,0.0,0.0,2400000.0,2300000.0,1100000.0,18100000.0,4500000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,198617000.0,71704000.0,70182000.0,55570000.0,51124000.0,43562000.0,34836000.0,26645000.0,23722000.0,62068000.0,15682000.0,43300000.0,50700000.0,46000000.0,18000000.0,4500000.0,1100000.0,1101367.0,9136022.0,27419064.0,26007762.0,23382892.0,20479781.0,16410801.0
,costAndExpenses,198617000.0,213967000.0,201383000.0,179207000.0,155470000.0,159572000.0,110214000.0,97931000.0,69975000.0,62068000.0,49161000.0,43300000.0,50700000.0,46000000.0,21600000.0,4500000.0,1100000.0,1101367.0,9136022.0,27419064.0,26007762.0,23382892.0,20479781.0,16410801.0
,interestExpense,9668000.0,11240000.0,7962000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,2700000.0,400000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3182000.0,1045000.0,1301000.0,1395000.0,1305000.0,1006000.0,821000.0,439000.0,307000.0,267000.0,314000.0,600000.0,700000.0,100000.0,0.0,0.0,0.0,103545.0,468159.0,557802.0,523715.0,321280.0,343305.0,198959.0
,EBITDA,58264000.0,55481000.0,74034000.0,59587000.0,65281000.0,140376000.0,74369000.0,51976000.0,15130000.0,3359000.0,-7235000.0,-20600000.0,-27900000.0,-27700000.0,-18900000.0,-3800000.0,-1000000.0,-997822.0,-2737869.0,-7082458.0,-7978638.0,-7713433.0,-4686326.0,-3167731.0
