date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,51087000000.0,1334000.0,28914000.0,32973000.0,33655000.0,5575000.0,7608000.0,6883000.0,6240000.0,29159000.0,31608000.0,29751000.0,34082000.0,9363000.0,36615000000.0,31478000000.0,5771000000.0,28429000000.0,31144000000.0,31895000000.0,30755000000.0,22374000000.0,16248807170.0,14207417753.0,11430935720.0,9547648240.0,9045366720.0,10165959636.0,7031755523.0,6247555911.0,5508085172.0,5327327916.0,4624453216.0,4183228418.0,3607754688.0,3941447836.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,1334000.0,28914000.0,32973000.0,33655000.0,5575000.0,7608000.0,6883000.0,6240000.0,29159000.0,31608000.0,29751000.0,34082000.0,9363000.0,36615000000.0,31478000000.0,1450000000.0,28429000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.251256281407035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3588000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368983980.0,2735847240.0,2288985860.0,1648216920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,195000.0,0.0,0.0,0.0,831000.0,726000.0,732000.0,756000.0,0.0,0.0,0.0,0.0,391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,195000.0,32356000000.0,33770000000.0,35406000000.0,831000.0,726000.0,732000.0,756000.0,41549000000.0,61211000000.0,62754000000.0,1126000000.0,391000.0,54777000000.0,50919000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,51452000000.0,195000.0,0.0,0.0,0.0,831000.0,726000.0,732000.0,756000.0,0.0,0.0,0.0,0.0,391000.0,0.0,0.0,4321000000.0,0.0,29295000000.0,28652000000.0,27868000000.0,20193000000.0,3048620600.0,2805703227.0,2225987000.0,1988373780.0,2025578880.0,2065564032.0,2562709266.0,2216199321.0,403468691.0,360638280.0,328174720.0,355296060.0,188494164.0,199060496.0
,interestExpense,505000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730000000.0,862000000.0,796000000.0,759000000.0,698287400.0,744197635.0,639035560.0,635348760.0,566623200.0,565845924.0,484845842.0,451521243.0,403468691.0,360638280.0,328174720.0,355296060.0,188494164.0,199060496.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,87000000.0,1185000.0,1315000.0,781000.0,1208000.0,1405000.0,971000.0,1187000.0,1439000.0,0.0,0.0,1716000.0,1691000.0,0.0,1916000000.0,0.0,1499000000.0,1728000000.0,1948000000.0,1501000000.0,1345000000.0,939000000.0,771522420.0,657045151.0,409739200.0,428688440.0,328879200.0,22818516.0,14990963.0,104447727.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,1238000.0,1850000.0,3144000.0,1678000.0,2382000.0,1070000.0,1751000.0,1696000.0,916000.0,1914000.0,1252000.0,630000.0,5000.0,5306000000.0,3615000000.0,2219000000.0,3875000000.0,4527000000.0,5606000000.0,5028000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.928035982008996,0.0639828456802933,0.0953507415157856,0.0498588619818749,0.427264573991031,0.140641430073607,0.254394885950893,0.271794871794872,0.0314139716725539,0.0605542900531511,0.0420826190716278,0.0184848307024236,0.000534016874933248,0.144913286904274,0.114842111951204,0.384508750649801,0.136304477821942,0.14535705111739,0.175764226367769,0.163485612095594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,53000.0,535000.0,2363000.0,470000.0,977000.0,99000.0,564000.0,257000.0,916000.0,1914000.0,-464000.0,-1061000.0,5000.0,3390000000.0,3615000000.0,720000000.0,2147000000.0,2579000000.0,4105000000.0,3683000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
