date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,27086000.0,3000000.0,3625000.0,2633000.0,3168000.0
,depreciationAndAmortization,729000.0,602000.0,525000.0,571000.0,544000.0
,deferredIncomeTax,-13000.0,83000.0,159000.0,-378000.0,21000.0
,stockBasedCompensation,375000.0,451000.0,432000.0,296000.0,190000.0
,changeInWorkingCapital,24791000.0,120000.0,363000.0,-3021000.0,-3728000.0
,accountsReceivables,-4745000.0,1026000.0,-360000.0,-136000.0,-2052000.0
,inventory,-5446000.0,-1425000.0,371000.0,745000.0,5404000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,49451000.0,24660000.0,24540000.0,24177000.0,27198000.0
,otherNonCashItems,-34694000.0,-1155000.0,-3104000.0,3907000.0,6638000.0
,netCashProvidedByOperatingActivites,18274000.0,3101000.0,2000000.0,4008000.0,6833000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1135000.0,-1296000.0,-606000.0,-1222000.0,-267000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-41000.0
,salesMaturitiesOfInvestments,273000.0,154000.0,36000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,537000.0,0.0
,netCashUsedForInvestingActivites,-862000.0,-1142000.0,-570000.0,-685000.0,-308000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-2666000.0,-2548000.0,-3580000.0,-4226000.0,-6773000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1998000.0,130000.0,394000.0,210000.0,23000.0
,netCashUsedProvidedByFinancingActivities,-668000.0,-2418000.0,-3186000.0,-4016000.0,-6750000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,16744000.0,-459000.0,-1756000.0,-693000.0,-225000.0
,cashAtEndOfPeriod,23292000.0,6548000.0,7007000.0,8763000.0,9456000.0
,cashAtBeginningOfPeriod,6548000.0,7007000.0,8763000.0,9456000.0,9681000.0
,operatingCashFlow,18274000.0,3101000.0,2000000.0,4008000.0,6833000.0
,capitalExpenditure,-1135000.0,-1296000.0,-606000.0,-1222000.0,-267000.0
,freeCashFlow,17139000.0,1805000.0,1394000.0,2786000.0,6566000.0
