date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,17827000000.0,17132000000.0,16329000000.0,15162000000.0,15225000000.0,15375000000.0,16012000000.0,15512000000.0,14326000000.0,15176000000.0,16805000000.0,7190000000.0,6705000000.0,8572000000.0,6316000000.0,5532000000.0,5253000000.0,5394000000.0,4805000000.0,5055000000.0,5178000000.0,5196000000.0,4303000000.0,3839000000.0,3102300000.0,2732200000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,5647000000.0,5471000000.0,5224000000.0,4841000000.0,4831000000.0,4611000000.0,4743000000.0,4617000000.0,3966000000.0,3906000000.0,4119000000.0,2154000000.0,2140000000.0,2432000000.0,2393000000.0,2064000000.0,1804000000.0,1701000000.0,1667000000.0,1616000000.0,1535000000.0,1416000000.0,1208000000.0,1110000000.0,1065100000.0,835700000.0
,SellingAndMarketingExpenses,301000000.0,285000000.0,244000000.0,247000000.0,249000000.0,253000000.0,246000000.0,279000000.0,249000000.0,266000000.0,233000000.0,125000000.0,115000000.0,104000000.0,106000000.0,87000000.0,64000000.0,51000000.0,57000000.0,70000000.0,75000000.0,96000000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000000.0,325000000.0,577000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,15144000000.0,13565000000.0,12545000000.0,11170000000.0,10763000000.0,10667000000.0,11184000000.0,12567000000.0,11751000000.0,13035000000.0,16006000000.0,7649000000.0,7164000000.0,6934000000.0,5907000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
