date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,859100000.0,-23848000.0,-77211000.0,-117042000.0,-630210000.0,-171799000.0,-133969000.0,-176353000.0,-114347000.0,-53836000.0,205819000.0,-488000.0,30831000.0,-15803000.0,-28533000.0,-74270000.0,-187443000.0,-75798000.0,-77461000.0,-67606000.0,-37364000.0,-28072000.0,-12300000.0
,depreciationAndAmortization,105172000.0,105300000.0,95671000.0,87861000.0,96912000.0,47187000.0,56744000.0,47264000.0,45295000.0,36094000.0,27737000.0,20975000.0,17631000.0,1090000.0,11958000.0,10075000.0,13279000.0,9442000.0,8504000.0,7004000.0,7333000.0,6558000.0,800000.0
,deferredIncomeTax,-888907000.0,-82760000.0,-68378000.0,44464000.0,-228054000.0,-76827000.0,-25483000.0,-9156000.0,-9921000.0,4363000.0,-230577000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,189711000.0,159865000.0,148819000.0,140263000.0,134641000.0,111525000.0,88233000.0,66181000.0,47340000.0,43909000.0,38362000.0,36005000.0,28336000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-224417000.0,-523334000.0,142348000.0,408145000.0,338299000.0,-545708000.0,235743000.0,381118000.0,197352000.0,-44739000.0,30843000.0,-218042000.0,24861000.0,294575000.0,259605000.0,13351000.0,-197231000.0,138229000.0,-54256000.0,90823000.0,-23677000.0,50535000.0,800000.0
,accountsReceivables,-59035000.0,-37852000.0,-54274000.0,-25256000.0,-51483000.0,-16367000.0,-26650000.0,-8756000.0,-4227000.0,-18456000.0,-13036000.0,-19242000.0,-37322000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-61151000.0,-107554000.0,-23747000.0,-96890000.0,-64512000.0,-50989000.0,-36847000.0,-33910000.0,1423000.0,-20420000.0,-31036000.0,-5500000.0,-13938000.0,-7371000.0,-14177000.0,-8582000.0,0.0,0.0,0.0,0.0,240000.0,-5000.0,-100000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-35518000.0,1009640000.0,1532974000.0,1390626000.0,982481000.0,644182000.0,1189890000.0,954147000.0,573029000.0,375677000.0,420416000.0,389573000.0,607615000.0,582754000.0,288179000.0,28574000.0,15223000.0,212454000.0,74225000.0,128481000.0,37658000.0,61335000.0,10800000.0
,otherNonCashItems,20014000.0,17486000.0,38135000.0,48577000.0,-26895000.0,2499000.0,33011000.0,29037000.0,10788000.0,0.0,0.0,2045000.0,-15000.0,23942000.0,15281000.0,2000.0,0.0,305000.0,276000.0,0.0,0.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,85365000.0,48262000.0,20208000.0,-8757000.0,-227837000.0,-221689000.0,-73539000.0,-59634000.0,17609000.0,18753000.0,18746000.0,87732000.0,-9175000.0,-34495000.0,-50090000.0,-62680000.0,-65141000.0,-74798000.0,-53595000.0,-23065000.0,-12896000.0,-12940000.0,-8100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-114312000.0,-145026000.0,-144620000.0,-199219000.0,-148380000.0,-227653000.0,-118834000.0,-65124000.0,-44571000.0,-73219000.0,-49461000.0,-89801000.0,-56368000.0,-22413000.0,-24583000.0,-2957000.0,-24075000.0,-5975000.0,-4861000.0,-17812000.0,-3760000.0,-22944000.0,-6400000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-3000000.0,-538000000.0,0.0,-10000000.0,0.0,0.0,-33000000.0,-18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-538372000.0,-632023000.0,-634753000.0,-655447000.0,-699749000.0,-876510000.0,-559324000.0,-395042000.0,-387168000.0,-217332000.0,-225292000.0,-439299000.0,-740570000.0,-838864000.0,-219891000.0,0.0,-37435000.0,-125076000.0,0.0,-94898000.0,-13696000.0,-37597000.0,-1100000.0
,salesMaturitiesOfInvestments,555834000.0,740211000.0,993734000.0,425960000.0,367569000.0,424713000.0,808313000.0,288643000.0,237837000.0,281991000.0,206361000.0,475312000.0,777861000.0,693814000.0,29906000.0,26380000.0,86306000.0,80072000.0,78623000.0,0.0,15902000.0,0.0,0.0
,otherInvestingActivites,66436000.0,-808000.0,-10000.0,-1753000.0,-698000.0,0.0,-2000000.0,-116500000.0,0.0,0.0,0.0,-17517000.0,0.0,16467000.0,19800000.0,34180000.0,-25298000.0,0.0,0.0,-21204000.0,0.0,-6709000.0,-700000.0
,netCashUsedForInvestingActivites,-53621000.0,-31026000.0,264351000.0,-305459000.0,-484047000.0,-1179598000.0,194555000.0,-298783000.0,-195645000.0,-89560000.0,-101342000.0,-79675000.0,-19077000.0,-150996000.0,-194768000.0,57603000.0,-15290000.0,-50951000.0,70910000.0,-133914000.0,-1554000.0,-68750000.0,-8200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-381909000.0,-5087000.0,-374953000.0,0.0,0.0,-163000.0,-674000.0,-13572000.0,-678000.0,-5007000.0,-30140000.0,-73785000.0,-6594000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,712938000.0,888257000.0,117464000.0,0.0,235499000.0,0.0,0.0,0.0,0.0,15220000.0,140518000.0,7782000.0,1813000.0,94587000.0,1885000.0,134563000.0,6791000.0,70099000.0,19700000.0
