date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,475598000.0,18662000.0,34288000.0,31176000.0,15353000.0,36250000.0,30659000.0,20915000.0,22076000.0,14688000.0,343000.0,325000.0,1064000.0,1513000.0,4683000.0,7388000.0,8260000.0,11785000.0,15005000.0,24066000.0,2475000.0,1200000.0,700000.0,500000.0,100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,237939000.0,162644000.0,14987000.0,8222000.0,14692000.0,7003000.0,0.0,0.0,0.0,221000.0,6473000.0,5791000.0,3490000.0,2057000.0,3559000.0,4052000.0,-594000.0,-400000.0,-300000.0,-300000.0,-300000.0
,grossProfit,0.0,0.0,0.0,0.0,-222586000.0,-126394000.0,15672000.0,12693000.0,7384000.0,7685000.0,343000.0,325000.0,1064000.0,1292000.0,-1790000.0,1597000.0,4770000.0,9728000.0,11446000.0,20014000.0,3069000.0,1600000.0,1000000.0,800000.0,400000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,-14.497883149873,-3.48673103448276,0.511171271078639,0.606885010757829,0.334480884218155,0.523216230936819,1.0,1.0,1.0,0.853932584269663,-0.382233610933162,0.216161342717921,0.577481840193705,0.825456088247773,0.762812395868044,0.831629685032826,1.24,1.33333333333333,1.42857142857143,1.6,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,747027000.0,113842000.0,173797000.0,168435000.0,237939000.0,162644000.0,79435000.0,50308000.0,26061000.0,17885000.0,28032000.0,25780000.0,24334000.0,17600000.0,11529000.0,5075000.0,7369000.0,10058000.0,11501000.0,10775000.0,9358000.0,3400000.0,3400000.0,2900000.0,3700000.0
,GeneralAndAdministrativeExpenses,145290000.0,34417000.0,34409000.0,34451000.0,46527000.0,30842000.0,19928000.0,14819000.0,10988000.0,11379000.0,10805000.0,11928000.0,11090000.0,13963000.0,11288000.0,16658000.0,33027000.0,15724000.0,21503000.0,18494000.0,5859000.0,2400000.0,2500000.0,2400000.0,1900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,12591000.0,-13000.0,108000.0,67000.0,-31000.0,-120000.0,0.0,182000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
