date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,431779000.0,1398244000.0,1372290000.0,1263324000.0,1344292000.0,1371004000.0,1377812000.0,1460250000.0,1423752000.0,1330774000.0,1196103000.0
,costOfRevenue,36712000.0,108953000.0,106604000.0,95914000.0,100643000.0,103980000.0,109024000.0,114192000.0,118559000.0,112498000.0,97871000.0
,grossProfit,395067000.0,1289291000.0,1265686000.0,1167410000.0,1243649000.0,1267024000.0,1268788000.0,1346058000.0,1305193000.0,1218276000.0,1098232000.0
,grossProfitRatio,0.914975021944096,0.922078692989206,0.922316711482267,0.924078067067514,0.925133081205571,0.924157770509787,0.920871642865645,0.92179969183359,0.916727772814367,0.915464233596388,0.918175106993294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,94885000.0,261701000.0,229724000.0,228836000.0,238557000.0,214072000.0,189369000.0,237370000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,293588000.0,-18000.0,100000.0,115000.0,-125000.0,-129000.0,198000.0,241000.0,1563000.0,-1679000.0,1937000.0
,operatingExpenses,388473000.0,1071915000.0,1096633000.0,1094241000.0,1175048000.0,1105320000.0,1093303000.0,1143445000.0,0.0,0.0,0.0
,costAndExpenses,673442000.0,1180868000.0,1203237000.0,1190155000.0,1275691000.0,1209300000.0,1202327000.0,1257637000.0,1196963000.0,1186457000.0,1138362000.0
,interestExpense,-100907000.0,84178000.0,80914000.0,78001000.0,62661000.0,65571000.0,81543000.0,93536000.0,111426000.0,110097000.0,134383000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,150546000.0,160557000.0,160955000.0,163294000.0,199649000.0,182503000.0,176275000.0,166086000.0,166975000.0,213592000.0,207156000.0
,EBITDA,-91117000.0,377933000.0,330008000.0,236463000.0,268250000.0,344207000.0,351760000.0,368699000.0,393764000.0,357909000.0,264897000.0
,EBITDARatio,-0.211026937391582,0.270291165204356,0.240479781970283,0.187175261453119,0.199547419757017,0.251061995442756,0.255303336013912,0.252490326998802,0.276567829228686,0.268947995677703,0.221466713150958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-241663000.0,217376000.0,169053000.0,73169000.0,68601000.0,161704000.0,175485000.0,202613000.0,226789000.0,144317000.0,57741000.0
,operatingIncomeRatio,-0.559691416210608,0.155463567159952,0.123190433508952,0.0579178421370923,0.0510313235517283,0.117945680683645,0.12736498157949,0.138752268447184,0.159289679663312,0.108445911927946,0.048274270694079
,totalOtherIncomeExpensesNet,276000.0,-4194000.0,-25436000.0,-282560000.0,-9141000.0,-23302000.0,-15151000.0,-33595000.0,1563000.0,-1679000.0,1937000.0
,incomeBeforeTax,-342846000.0,129004000.0,62703000.0,-287392000.0,-3201000.0,72831000.0,78791000.0,75482000.0,116926000.0,32541000.0,-74705000.0
,incomeBeforeTaxRatio,-0.794031205778882,0.09226143648748,0.0456922370635944,-0.227488751895792,-0.00238117908906696,0.053122383304498,0.0571855957126226,0.0516911487758945,0.0821252577696116,0.0244526869325671,-0.0624569957603986
,incomeTaxExpense,-30525000.0,39528000.0,17915000.0,-85006000.0,9330000.0,23698000.0,28872000.0,25004000.0,39482000.0,13428000.0,-29241000.0
,netIncome,-312321000.0,89476000.0,44788000.0,-202386000.0,-12531000.0,49133000.0,49919000.0,50478000.0,77444000.0,19113000.0,-45464000.0
,netIncomeRatio,-0.723335317373008,0.0639916924370854,0.0326374162895598,-0.160201183544364,-0.00932163547800627,0.035837240445688,0.0362306323359065,0.034568053415511,0.0543943046260866,0.0143623184703037,-0.0380101044809686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.9962254011311,1.11,0.519763258674713,-2.36,-0.15,0.572245515956208,0.572577222623677,0.58,0.84,0.206672,-0.491609
,EPSDiluted,-3.9962254011311,1.1,0.515337705672535,-2.36,-0.15,0.571440201905072,0.570633287608596,0.57,0.83,0.204303,-0.491609
,weightedAverageShsOut,78154000.0,80309000.0,86170000.0,85811000.0,84925000.0,85860000.0,87183000.0,87537000.0,92480000.0,92480000.0,92480000.0
,weightedAverageShsOutDil,78154000.0,81044000.0,86910000.0,85811000.0,84925000.0,85981000.0,87480000.0,88152000.0,93552000.0,93552000.0,93552000.0
