date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-68445000.0,97330000.0,21063000.0,18953000.0,-54555000.0,-105818000.0,98166000.0,123164000.0,-39486000.0,-340608000.0,-101825000.0,-549407000.0,-947349000.0,34569000.0,87656000.0,55369000.0,33610000.0,30787000.0,33518000.0,49408000.0,-4391000.0,-5982000.0
,depreciationAndAmortization,196615000.0,191015000.0,174946000.0,188563000.0,208986000.0,229127000.0,386071000.0,327505000.0,350847000.0,365870000.0,401478000.0,352785000.0,373602000.0,273836000.0,124642000.0,82892000.0,98736000.0,90533000.0,67686000.0,52015000.0,34963000.0,27168000.0
,deferredIncomeTax,-17764000.0,-39597000.0,5238000.0,-59760000.0,-25199000.0,49991000.0,-8595000.0,21862000.0,-93884000.0,-52389000.0,-129259000.0,-6684000.0,-47561000.0,-43214000.0,26154000.0,25085000.0,8213000.0,7811000.0,18058000.0,20827000.0,108161000.0,-2921000.0
,stockBasedCompensation,10551000.0,8105000.0,7388000.0,8461000.0,8969000.0,10029000.0,19016000.0,16248000.0,15381000.0,20018000.0,23266000.0,24749000.0,17325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,19098000.0,-11994000.0,15147000.0,-18850000.0,-41042000.0,-504759000.0,74533000.0,116996000.0,9383000.0,51645000.0,-179727000.0,-195781000.0,107427000.0,485503000.0,40265000.0,28878000.0,-58763000.0,16194000.0,18482000.0,42160000.0,90554000.0,29003000.0
,accountsReceivables,36395000.0,3248000.0,-21028000.0,-6637000.0,32403000.0,9023000.0,-88549000.0,-31384000.0,-10298000.0,-58303000.0,36421000.0,147051000.0,-112198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,3972000.0,6036000.0,4210000.0,-236000.0,32478000.0,16276000.0,17115000.0,-27269000.0,-34926000.0,26100000.0,97093000.0,39344000.0,-125630000.0,93893000.0,-67224000.0,-12582000.0,-2204000.0,4999000.0,11871000.0,40048000.0,-19272000.0,1545000.0
,accountsPayables,-15089000.0,-12728000.0,14964000.0,9616000.0,-21885000.0,-626000.0,-7555000.0,-34143000.0,30196000.0,-5500000.0,7422000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-6180000.0,93460000.0,105454000.0,90307000.0,109157000.0,150199000.0,654958000.0,580425000.0,463429000.0,454046000.0,402401000.0,582128000.0,777909000.0,670482000.0,184979000.0,144714000.0,115836000.0,174599000.0,158405000.0,139923000.0,97763000.0,7209000.0
,otherNonCashItems,14457000.0,-11817000.0,-5966000.0,9298000.0,10309000.0,10114000.0,21988000.0,35410000.0,35172000.0,0.0,7507000.0,7505000.0,20201000.0,63274000.0,7441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,335278000.0,290147000.0,225947000.0,201916000.0,274072000.0,427580000.0,379369000.0,355704000.0,389925000.0,120324000.0,364375000.0,477518000.0,484117000.0,239710000.0,212211000.0,144873000.0,134056000.0,166078000.0,187070000.0,133078000.0,88631000.0,47144000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352190000.0,-219309000.0,-118085000.0,-143665000.0,-86557000.0,-120751000.0,-188019000.0,-68006000.0,-60002000.0
,acquisitionsNet,0.0,-214000000.0,0.0,0.0,-14000000.0,0.0,-495000000.0,0.0,0.0,-3000000.0,0.0,6000000.0,-134000000.0,26000000.0,52000000.0,-1000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-471000.0,-609000.0,-1959000.0,0.0,0.0,0.0,-100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289908000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2709000.0,3696000.0,252000.0,0.0,0.0,0.0,-221000.0,14000.0,-162000.0,820000.0,122295000.0,-4169000.0,1570000.0,-12228000.0,-114000.0,-4187000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-85031000.0,-514560000.0,-284923000.0,-174739000.0,-89459000.0,-237375000.0,-996229000.0,-271400000.0,-341410000.0,50724000.0,-83109000.0,-300290000.0,-584716000.0,-302268000.0,-213187000.0,-210464000.0,-181476000.0,-46850000.0,-107704000.0,-160256000.0,-3318000.0,-61103000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1204375000.0,-2071750000.0,-605636000.0,-1270194000.0,-675000000.0,-1928104000.0,-1742507000.0,-2195750000.0,-2106639000.0,-2036171000.0,-2490431000.0,-1025078000.0,-1003978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887000.0,2224000.0,2845000.0,4113000.0,27271000.0,136507000.0,5995000.0,9349000.0,7578000.0,1098000.0,36285000.0,151790000.0,30000.0
,commonStockRepurchased,-1804000.0,-2007000.0,-1759000.0,-2788000.0,-1515000.0,-3985000.0,-7044000.0,-4539000.0,-2422000.0,-2941000.0,-2061000.0,-976000.0,-100961000.0,-99998000.0,-36833000.0,0.0,0.0,0.0,0.0,-800000.0,-11000.0,-145000.0
