Date,2019-03-31,2018-03-31,2017-03-31
Revenue,63936185.0,61495527.0,52995670.0
Revenue Growth,0.0397,0.1604,
Cost of Revenue,31689117.0,32143327.0,27178863.0
Gross Profit,32247068.0,29352200.0,25816807.0
R&D Expenses,2161708.0,1857818.0,1655007.0
SG&A Expense,8242487.0,7253597.0,6956270.0
Operating Expenses,10404195.0,9111415.0,8611277.0
Operating Income,21842873.0,20240785.0,17205530.0
Interest Expense,83549.0,133284.0,493725.0
Earnings before Tax,21905133.0,20361633.0,17020865.0
Income Tax Expense,3183154.0,2871693.0,2504835.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,18721979.0,17489940.0,14516030.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,18721979.0,17489940.0,14516030.0
EPS,0.81,0.76,0.63
EPS Diluted,0.81,0.76,0.63
Weighted Average Shs Out,23000000.0,23000000.0,
Weighted Average Shs Out (Dil),23000000.0,23000000.0,23000000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.5044,0.4773,0.4871
EBITDA Margin,0.355,0.336,0.333
EBIT Margin,0.3439,0.3333,0.3305
Profit Margin,0.293,0.284,0.274
Free Cash Flow margin,0.098,0.2078,0.1928
EBITDA,22688220.0,20632090.0,17657559.0
EBIT,21988682.0,20494917.0,17514590.0
Consolidated Income,18721979.0,17489940.0,14516030.0
Earnings Before Tax Margin,0.3426,0.3311,0.3212
Net Profit Margin,0.2928,0.2844,0.2739
