date,,2020-05-02_FY,2019-04-27_FY,2018-04-28_FY,2017-04-29_FY,2016-04-30_FY,2015-05-02_FY,2014-05-03_FY,2013-04-27_FY,2012-04-28_FY,2011-04-30_FY,2010-05-01_FY,2009-05-02_FY,2008-05-03_FY,2007-04-28_FY,2006-04-29_FY,2005-04-30_FY,2004-05-01_FY,2003-05-03_FY,2002-04-27_FY,2001-04-28_FY,2000-04-29_FY,1999-05-01_FY,1998-05-02_FY,1997-05-03_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY
,revenue,1000394000.0,1014105000.0,975734000.0,826918000.0,704785000.0,645825000.0,641100000.0,662000000.0,628900000.0,600193000.0,593500000.0,575200000.0,566000000.0,539000000.0,516800000.0,495572000.0,512100000.0,500400000.0,502800000.0,480400000.0,426300000.0,402100000.0,400700000.0,385400000.0,350400000.0,348700000.0,347700000.0,332600000.0,335800000.0
,costOfRevenue,630254000.0,629755000.0,584599000.0,500841000.0,463348000.0,426685000.0,423500000.0,444800000.0,415600000.0,381539000.0,396500000.0,405300000.0,393400000.0,365800000.0,349100000.0,340206000.0,343300000.0,335500000.0,339000000.0,323700000.0,286200000.0,268800000.0,275100000.0,275500000.0,254800000.0,254300000.0,251000000.0,240400000.0,241000000.0
,grossProfit,370140000.0,384350000.0,391135000.0,326077000.0,241437000.0,219140000.0,217700000.0,217300000.0,213300000.0,218654000.0,197000000.0,169900000.0,172600000.0,173200000.0,167700000.0,155366000.0,168700000.0,165000000.0,163700000.0,156700000.0,140000000.0,133300000.0,125700000.0,110000000.0,95600000.0,94400000.0,96700000.0,92200000.0,94800000.0
,grossProfitRatio,0.369994222276423,0.379004146513428,0.400862325182888,0.394328095409702,0.342568300971218,0.339317926682925,0.339572609577289,0.328247734138973,0.339163619017332,0.364306148188999,0.331929233361415,0.295375521557719,0.304946996466431,0.321335807050093,0.324496904024768,0.313508430661942,0.329427846123804,0.329736211031175,0.32557677008751,0.326186511240633,0.328407224958949,0.331509574732654,0.313701023209384,0.285417747794499,0.272831050228311,0.270719816461141,0.278113316077078,0.277209861695731,0.282310899344848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,204394000.0,204415000.0,186947000.0,163600000.0,148384000.0,145157000.0,153200000.0,146200000.0,146200000.0,155885000.0,145200000.0,131900000.0,138400000.0,137200000.0,135100000.0,130037000.0,139100000.0,136900000.0,136900000.0,131900000.0,120100000.0,110200000.0,102200000.0,88900000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,191000.0,-44000.0,98000.0,104000.0,-145000.0,229000.0,700000.0,100000.0,100000.0,0.0,300000.0,300000.0,0.0,0.0,200000.0,0.0,0.0,-700000.0,-900000.0,-1500000.0,-4800000.0,-1300000.0,-1600000.0,-900000.0,0.0,0.0,0.0,0.0,0.0
