date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,43337000000.0,39679000000.0,26997000000.0,29334000000.0,28573000000.0,19274000000.0,25764000000.0,13874000000.0,17559000000.0,22581000000.0,24640000000.0,27572000000.0,15563000000.0,21188000000.0,24287000000.0,21918000000.0,21748000000.0,16413000000.0,14223000000.0,11607000000.0,16206000000.0,14749000000.0,7582000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,4090000000.0,3707000000.0,3672000000.0,3394000000.0,2841000000.0,2624000000.0,2372000000.0,1909000000.0,1874000000.0,3404000000.0,3176000000.0,1789000000.0,1886061450.0,0.0,1733534600.0,1555198700.0,3097523250.0,2789926800.0,2517365100.0,2503850670.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545000000.0,1591000000.0,1662000000.0,-1545000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,27466000000.0,18119000000.0,20477000000.0,18977000000.0,12822000000.0,17663000000.0,17407000000.0,16499000000.0,18480000000.0,17761000000.0,16301000000.0,17513000000.0,18298000000.0,15917000000.0,14573000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,40050000000.0,36446000000.0,23486000000.0,26545000000.0,25128000000.0,16375000000.0,23391000000.0,11782000000.0,15848000000.0,23212000000.0,22561000000.0,27477000000.0,15026000000.0,18341000000.0,21727000000.0,19488000000.0,19681000000.0,14896000000.0,13947000000.0,10303000000.0,15025000000.0,13980000000.0,6428000000.0
,interestExpense,355000000.0,333000000.0,305000000.0,303000000.0,316000000.0,322000000.0,336000000.0,353000000.0,367000000.0,434000000.0,440000000.0,403000000.0,366000000.0,349000000.0,323000000.0,273000000.0,195000000.0,0.0,0.0,0.0,159000000.0,85000000.0,106000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
