date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,24996056000.0,20156447000.0,15794341000.0,11692713000.0,8830669000.0,6779511000.0,5504656000.0,4374562000.0,3609282000.0,3204577000.0,2162625000.0,1670269000.0,1364661000.0,1205340000.0,996660000.0,682213000.0,506228000.0,272243000.0,152806000.0
,costOfRevenue,15276319000.0,12440213000.0,9967538000.0,7659666000.0,6029901000.0,4591476000.0,3752760000.0,3083256000.0,2625866000.0,2039901000.0,1357355000.0,1079271000.0,910234000.0,786168000.0,626985000.0,464550000.0,276458000.0,148360000.0,78136000.0
,grossProfit,9719737000.0,7716234000.0,5826803000.0,4033047000.0,2800768000.0,2188035000.0,1751896000.0,1291306000.0,983416000.0,1164676000.0,805270000.0,590998000.0,454427000.0,419172000.0,369675000.0,217663000.0,229770000.0,123883000.0,74670000.0
,grossProfitRatio,0.388850825106169,0.382817170109395,0.368917133041512,0.344919694856104,0.317163739236518,0.322742303980331,0.318257126330873,0.29518520939925,0.272468596247121,0.363441415200821,0.372357667186868,0.35383402314238,0.332996253281951,0.347762457066056,0.37091385226657,0.319054312949182,0.453886391112305,0.455045676105538,0.488658822297554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,1545149000.0,1221814000.0,1052778000.0,852098000.0,650788000.0,472321000.0,378769000.0,329008000.0,259033000.0,163329000.0,114542000.0,89873000.0,71395000.0,48379000.0,30942000.0,22906000.0,17884000.0,14625000.0
,GeneralAndAdministrativeExpenses,-1151876000.0,914369000.0,630294000.0,863568000.0,577799000.0,407329000.0,269741000.0,180301000.0,119687000.0,126937000.0,70555000.0,51333000.0,249375000.0,270812000.0,261679000.0,185719000.0,187510000.0,101527000.0,71717000.0
,SellingAndMarketingExpenses,2228362000.0,2652462000.0,2369469000.0,1278022000.0,991078000.0,824092000.0,607186000.0,503889000.0,484729000.0,402638000.0,293839000.0,237744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-618441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3304848000.0,5111980000.0,4221577000.0,3194368000.0,2420975000.0,1882209000.0,1349248000.0,1062959000.0,933424000.0,788608000.0,527723000.0,399059000.0,332921000.0,328011000.0,305261000.0,214674000.0,210416000.0,119411000.0,86342000.0
,costAndExpenses,18581167000.0,17552193000.0,14189115000.0,10854034000.0,8450876000.0,6473685000.0,5102008000.0,4146215000.0,3559290000.0,2828509000.0,1885078000.0,1478330000.0,1243155000.0,1114179000.0,932246000.0,679224000.0,486874000.0,267771000.0,164478000.0
,interestExpense,767499000.0,626023000.0,420493000.0,353358000.0,150114000.0,163941000.0,53279000.0,32144000.0,19986000.0,20025000.0,19629000.0,6475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10806912000.0,9319826000.0,7656457000.0,6330385000.0,4924978000.0,3547045000.0,2781798000.0,2241680000.0,1702083000.0,43747000.0,38099000.0,257534000.0,242836000.0,224986000.0,157136000.0,107002000.0,88204000.0,50991000.0,26477000.0
,EBITDA,15392201000.0,11924080000.0,9261683000.0,7169064000.0,5304771000.0,3852871000.0,3184446000.0,2470027000.0,1752075000.0,419815000.0,315646000.0,449473000.0,364342000.0,316147000.0,221550000.0,109991000.0,107558000.0,55463000.0,14805000.0
,EBITDARatio,0.615785186270986,0.591576481708309,0.586392493362021,0.613122378014409,0.600721304354177,0.56831104780271,0.578500454887644,0.564634127942409,0.485435884477855,0.13100480968315,0.145955031501069,0.269102162585787,0.266983521914966,0.262288648845969,0.222292456805731,0.16122677228373,0.212469480155187,0.203726082947955,0.096887556771331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,4585289000.0,2604254000.0,1605226000.0,838679000.0,379793000.0,305826000.0,402648000.0,228347000.0,49992000.0,376068000.0,277547000.0,191939000.0,121506000.0,91161000.0,64414000.0,2989000.0,19354000.0,4472000.0,-11672000.0
,operatingIncomeRatio,0.183440499573213,0.129202036450174,0.101632983611029,0.0717266386338226,0.0430084062713708,0.0451103331788974,0.0731468051772899,0.0521988258481649,0.0138509542895235,0.117353397967969,0.128338015143633,0.114915022670001,0.0890374972245854,0.075630942306735,0.064629863744908,0.00438132958474846,0.038231784887442,0.0164265013241846,-0.0763844351661584
,totalOtherIncomeExpensesNet,-618441000.0,0.0,0.0,0.0,0.0,0.0,0.0,-25129000.0,0.0,3479000.0,6094000.0,0.0,6327000.0,14196000.0,4797000.0,1987000.0,0.0,0.0,0.0
,incomeBeforeTax,3199349000.0,2062231000.0,1226458000.0,485321000.0,260507000.0,141885000.0,349369000.0,171074000.0,30480000.0,359522000.0,267696000.0,192192000.0,131500000.0,111501000.0,80318000.0,8335000.0,21776000.0,0.0,0.0
,incomeBeforeTaxRatio,0.127994152357476,0.10231123570538,0.0776517361503085,0.0415062783119709,0.0295002564358374,0.0209285005953969,0.0634679078946986,0.0391065436951174,0.00844489291776038,0.112190158014615,0.123782902722386,0.115066495277108,0.0963609277322353,0.0925058489720743,0.0805871611181346,0.0122175918664699,0.0430161903332095,0.0,0.0
,incomeTaxExpense,-437954000.0,195315000.0,15216000.0,-73608000.0,73829000.0,19244000.0,82570000.0,58671000.0,13328000.0,133396000.0,106843000.0,76332000.0,48474000.0,44549000.0,31236000.0,-33692000.0,181000.0,0.0,0.0
,netIncome,2761395000.0,1866916000.0,1211242000.0,558929000.0,186678000.0,122641000.0,266799000.0,112403000.0,17152000.0,226126000.0,160853000.0,115860000.0,83026000.0,66952000.0,49082000.0,42027000.0,21595000.0,6512000.0,-21947000.0
,netIncomeRatio,0.11047322825649,0.0926212838998857,0.0766883531259709,0.0478014811447095,0.021139734713191,0.0180899477853196,0.0484678788283955,0.025694686690919,0.00475219171015177,0.070563447219399,0.0743785908328998,0.0693660721716083,0.0608400181437002,0.0555461529526938,0.0492464832540686,0.0616039272192116,0.0426586439311931,0.0239198069371848,-0.143626559166525
