Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,510661000.0,622166000.0,506774000.0,644658000.0,328670000.0
Revenue Growth,-0.1792,0.2277,-0.2139,0.9614,
Cost of Revenue,-223613000.0,513186000.0,-11489000.0,-768707000.0,-545574000.0
Gross Profit,734274000.0,108980000.0,518263000.0,1413365000.0,874244000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,112204000.0,122436000.0,114285000.0,102702000.0,101474000.0
Operating Expenses,219485000.0,273290000.0,288893000.0,786770000.0,253515000.0
Operating Income,514789000.0,-164310000.0,229370000.0,626595000.0,620729000.0
Interest Expense,242256000.0,119941000.0,124344000.0,116537000.0,127476000.0
Earnings before Tax,272533000.0,-284251000.0,105552000.0,510767000.0,493628000.0
Income Tax Expense,5134000.0,44464000.0,30709000.0,17364000.0,9557000.0
Net Income - Non-Controlling int,0.0,0.0,-526000.0,-709000.0,-375000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,267399000.0,-328715000.0,74843000.0,493403000.0,484071000.0
Preferred Dividends,163372000.0,0.0,0.0,0.0,0.0
Net Income Com,185713000.0,-328715000.0,74843000.0,493403000.0,484071000.0
EPS,4.07,-7.25,1.66,10.92,10.73
EPS Diluted,3.99,-7.25,1.64,10.72,10.31
Weighted Average Shs Out,45336278.0,45251166.0,45121788.0,45020521.0,45003473.0
Weighted Average Shs Out (Dil),45336278.0,45251166.0,45121788.0,45020521.0,45003473.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.4379,0.1752,1.0227,2.1924,2.6599
EBITDA Margin,1.009,-0.262,0.456,0.978,1.901
EBIT Margin,1.0081,-0.2641,0.4536,0.9731,1.8897
Profit Margin,0.364,-0.528,0.148,0.765,1.473
Free Cash Flow margin,-3.0221,-0.3556,1.6384,0.1424,-2.9447
EBITDA,515488000.0,-163318000.0,231116000.0,630519000.0,624686000.0
EBIT,514789000.0,-164310000.0,229896000.0,627304000.0,621104000.0
Consolidated Income,267399000.0,-328715000.0,74317000.0,492694000.0,483696000.0
Earnings Before Tax Margin,0.5337,-0.4569,0.2083,0.7923,1.5019
Net Profit Margin,0.5236,-0.5283,0.1477,0.7654,1.4728
