date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3286190000.0,12805105000.0,11415832000.0,2793263000.0,930675000.0,-172109000.0,104983000.0,107504000.0,239218000.0,230679000.0,102236000.0,178380000.0,175091000.0,147573465.66,357544731.0,217411815.23,149072452.2,287433888.25,-642455961.8,108097200.0,126060979.2,145724000.0,156468700.0
,depreciationAndAmortization,6161233000.0,3695615000.0,2223083000.0,358420000.0,286798000.0,261393000.0,254311000.0,242917000.0,234600000.0,221430000.0,215296000.0,209444000.0,204768000.0,199010226.42,192629655.4,197490148.0,199429143.2,201334220.25,227817348.8,88079200.0,75756595.2,52434000.0,38592280.0
,deferredIncomeTax,4404423000.0,4024211000.0,13171000.0,1355030000.0,489305000.0,-113553000.0,64766000.0,65881000.0,130343000.0,128794000.0,99189000.0,143332000.0,143389000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,665424000.0,-4347968000.0,-302563000.0,-812771000.0,-247539000.0,-648488000.0,-67723000.0,19706000.0,-173568000.0,-423876000.0,-342304000.0,-177742000.0,-136930000.0,-29178167.4,-37011998.8,-98078696.2,-546444413.6,56293229.8,-46518541.9,-8007200.0,-32508902.4,-4611000.0,-1499700.0
,accountsReceivables,-303769000.0,-3733961000.0,-1486325000.0,-933043000.0,-524014000.0,-462028000.0,-39689000.0,-870000.0,-104640000.0,-69831000.0,61322000.0,-219589000.0,-16351000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-263862000.0,52634000.0,-235824000.0,10867000.0,-108411000.0,20679000.0,-21775000.0,46926000.0,-46694000.0,5323000.0,-452000.0,-159000.0,4225000.0,-6891215.13,-3703650.6,-424058.6,-47562.4,1272726.7,-3829711.4,-2001800.0,918528.0,-759000.0,399920.0
,accountsPayables,143775000.0,140873000.0,1611499000.0,329675000.0,487238000.0,-86502000.0,141771000.0,1504000.0,77974000.0,7038000.0,32129000.0,77032000.0,17080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,403791000.0,689966000.0,606847000.0,3256000.0,182978000.0,-64248000.0,29291000.0,25644000.0,-32725000.0,-156754000.0,-168888000.0,-2360000.0,-34470000.0,1392737.58,-31871613.6,-180633818.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,3582339000.0,-4798995000.0,-2715402000.0,322355000.0,361957000.0,582923000.0,245459000.0,198885000.0,170488000.0,170957000.0,247295000.0,168197000.0,74155000.0,47479117.32,25597770.4,31368220.44,-2972.65,-66266832.35,-3365.3,6005400.0,0.0,0.0,-99980.0
,netCashProvidedByOperatingActivites,28513907000.0,13498964000.0,12796610000.0,3522571000.0,2137514000.0,489295000.0,1018951000.0,870961000.0,535113000.0,440436000.0,320510000.0,511637000.0,582081000.0,518630897.07,605438122.4,584467852.42,117169972.4,529914717.55,239818008.6,214192600.0,169974604.8,193827000.0,194361120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7769600000.0,-15932000000.0,-8123664000.0,-1308560000.0,-596109000.0,-401980000.0,-350559000.0,-235374000.0,-215438000.0,-168299000.0,-143770000.0,-149147000.0,-220792000.0,-203654785.68,-127213811.8,-167996872.37,-98721706.5,-61155397.7,-94733195.0,-202181800.0,-65861452.8,-151323000.0,-169366120.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249260000.0,0.0,0.0,0.0,0.0,0.0,-28399872.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,151438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-1221342000.0,61436000.0,151438000.0,0.0,0.0,0.0,309000.0,926000.0,0.0,0.0,3150.99,0.0,1941582.59,0.0,-580644.9,-1399964.8,-1000900.0,0.0,0.0,2299540.0
,netCashUsedForInvestingActivites,-30087887000.0,-16643899000.0,-4731258000.0,-2529902000.0,-534673000.0,-250542000.0,-194416000.0,-484634000.0,-215438000.0,-277372000.0,-142844000.0,-149147000.0,-192406000.0,-232051507.56,-127213811.8,-166055289.78,-98721706.5,-61736042.6,-96133159.8,-213191700.0,-65861452.8,-151323000.0,-167066580.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1354111000.0,-18751000.0,-6022304000.0,-40433000.0,-916490000.0,-294556000.0,-769932000.0,-4444000.0,0.0,0.0,-83003000.0,-25497000.0,-191486000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-2590658000.0,-1420926000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
