date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,77100000.0,-5600000.0,-143767000.0,97339000.0,49554000.0
,depreciationAndAmortization,111000000.0,115600000.0,101953000.0,104990000.0,91090000.0
,deferredIncomeTax,33500000.0,-300000.0,7084000.0,-40589000.0,19085000.0
,stockBasedCompensation,10500000.0,4100000.0,3314000.0,3620000.0,12385000.0
,changeInWorkingCapital,1000000.0,190748000.0,-38885000.0,-46438000.0,-119035000.0
,accountsReceivables,6100000.0,-13600000.0,0.0,0.0,0.0
,inventory,18100000.0,-21200000.0,0.0,0.0,0.0
,accountsPayables,-16500000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-2500000.0,185400000.0,-5348000.0,33537000.0,79975000.0
,otherNonCashItems,13900000.0,-248948000.0,239200000.0,58748000.0,119672000.0
,netCashProvidedByOperatingActivites,247000000.0,55600000.0,168899000.0,177670000.0,172751000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-39600000.0,-140100000.0,-295708000.0,-199748000.0,-155349000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-67443000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,71737000.0,951000.0,286000.0
,netCashUsedForInvestingActivites,-39600000.0,-140100000.0,-223971000.0,-198797000.0,-222506000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-571400000.0,-760700000.0,-565015000.0,-278308000.0,-1138959000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-4875000.0,-65327000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,378500000.0,842700000.0,628296000.0,297047000.0,1271432000.0
,netCashUsedProvidedByFinancingActivities,-192900000.0,82000000.0,63281000.0,13864000.0,67146000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,14500000.0,-2500000.0,8209000.0,-7263000.0,17391000.0
,cashAtEndOfPeriod,36900000.0,22400000.0,24947000.0,15738000.0,23001000.0
,cashAtBeginningOfPeriod,22400000.0,24900000.0,16738000.0,23001000.0,5610000.0
,operatingCashFlow,247000000.0,55600000.0,168899000.0,177670000.0,172751000.0
,capitalExpenditure,-39600000.0,-140100000.0,-295708000.0,-199748000.0,-155349000.0
,freeCashFlow,207400000.0,-84500000.0,-126809000.0,-22078000.0,17402000.0
