date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-98181000.0,-34969000.0,-50027000.0,-72788000.0,-26938000.0,62042000.0,76149000.0,118600000.0,112200000.0,132400000.0
,depreciationAndAmortization,76077000.0,79839000.0,71575000.0,73986000.0,58246000.0,28452000.0,27249000.0,25600000.0,20700000.0,18900000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1035000.0,3445000.0,3017000.0,514000.0,940000.0,357000.0,157000.0,2254000.0,6343000.0,7299000.0
,changeInWorkingCapital,-13190000.0,-16283000.0,8523000.0,-8692000.0,-1116000.0,-17240000.0,-18529000.0,-8100000.0,-112900000.0,202300000.0
,accountsReceivables,2892000.0,936000.0,-6698000.0,4087000.0,2185000.0,-44000.0,429000.0,-710000.0,2525000.0,-4319000.0
,inventory,538000.0,9914000.0,-8670000.0,2502000.0,31426000.0,-1915000.0,-2550000.0,-4115000.0,-5824000.0,-3425000.0
,accountsPayables,-1635000.0,-8077000.0,5215000.0,-2982000.0,-1134000.0,-36000.0,-800000.0,-16805000.0,-3638000.0,-5871000.0
,otherWorkingCapital,41873000.0,55063000.0,71346000.0,62823000.0,71515000.0,72631000.0,89871000.0,108400000.0,116500000.0,229400000.0
,otherNonCashItems,0.0,10503000.0,8430000.0,6119000.0,10811000.0,3342000.0,2951000.0,3700000.0,8100000.0,12200000.0
,netCashProvidedByOperatingActivites,19740000.0,39157000.0,32234000.0,10400000.0,44969000.0,78421000.0,118878000.0,129000000.0,133500000.0,139900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-63869000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,175000.0,0.0,0.0,78000.0,110000.0,127881000.0,1026000.0,0.0
,netCashUsedForInvestingActivites,-18550000.0,-18529000.0,-19631000.0,-14556000.0,-87100000.0,-16945000.0,-20966000.0,-43700000.0,-81100000.0,-16400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-300000000.0,35000.0,55000.0,71000.0,28000.0,15000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324880000.0
,commonStockRepurchased,-7076000.0,0.0,0.0,0.0,0.0,-19000.0,-485000.0,-500000.0,-300000.0,324800000.0
,dividendsPaid,0.0,-45313000.0,0.0,-2266000.0,-69589000.0,-91404000.0,-103090000.0,-127500000.0,-161200000.0,-348200000.0
,otherFinancingActivites,0.0,0.0,61776000.0,46907000.0,403354000.0,-41456000.0,-23226000.0,-42852000.0,-33651000.0,0.0
,netCashUsedProvidedByFinancingActivities,-7625000.0,-45410000.0,0.0,-2266000.0,47759000.0,-91423000.0,-103140000.0,-127994000.0,-161499000.0,70777000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6435000.0,-24782000.0,12603000.0,-6422000.0,5628000.0,-29947000.0,-5228000.0,-42700000.0,-109100000.0,194200000.0
,cashAtEndOfPeriod,30559000.0,36994000.0,61776000.0,49173000.0,55595000.0,49967000.0,79872000.0,85100000.0,127900000.0,236900000.0
,cashAtBeginningOfPeriod,36994000.0,61776000.0,49173000.0,55595000.0,49967000.0,79914000.0,85100000.0,127800000.0,237000000.0,42700000.0
,operatingCashFlow,19740000.0,39157000.0,32234000.0,10400000.0,44969000.0,78421000.0,118878000.0,129000000.0,133500000.0,139900000.0
,capitalExpenditure,0.0,-18656000.0,-19806000.0,-14556000.0,-23231000.0,-17023000.0,-21076000.0,-43754000.0,-82151000.0,-19100000.0
,freeCashFlow,19740000.0,20501000.0,12428000.0,-4156000.0,21738000.0,61398000.0,97802000.0,85200000.0,51300000.0,120800000.0
