Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,3810000.0,23841000.0,19062000.0,6380000.0,5559000.0
Revenue Growth,-0.8402,0.2507,1.9878,0.1477,
Cost of Revenue,10269000.0,43108000.0,15061000.0,344000.0,431000.0
Gross Profit,-6459000.0,-19267000.0,4001000.0,6036000.0,5128000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,1282000.0,1325000.0,1420000.0,1435000.0,1128000.0
Operating Expenses,1290000.0,1325000.0,1420000.0,1435000.0,1128000.0
Operating Income,-7749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-7749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-7749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
Preferred Dividends,-2000000.0,0.0,0.0,0.0,0.0
Net Income Com,-5749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
EPS,-1.0,-3.55,0.43,0.76,0.82
EPS Diluted,-1.0,-3.55,0.43,0.76,0.82
Weighted Average Shs Out,5733587.0,5733587.0,5960324.0,6060000.0,6000000.0
Weighted Average Shs Out (Dil),5733587.0,5808354.0,6022985.0,6056219.0,4862479.0
Dividend per Share,0.0,0.36,0.48,0.48,0.36
Gross Margin,-1.6953,-0.8081,0.2099,0.9461,0.9225
EBITDA Margin,-2.029,-0.863,0.137,0.724,0.722
EBIT Margin,-2.0339,-0.8637,0.1354,0.7212,0.7196
Profit Margin,-1.509,-0.864,0.135,0.721,0.72
Free Cash Flow margin,-1.7409,-1.1038,0.0212,1.268,1.5506
EBITDA,-7731000.0,-20568000.0,2602000.0,4619000.0,4013000.0
EBIT,-7749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
Consolidated Income,-7749000.0,-20592000.0,2581000.0,4601000.0,4000000.0
Earnings Before Tax Margin,-2.0339,-0.8637,0.1354,0.7212,0.7196
Net Profit Margin,-2.0339,-0.8637,0.1354,0.7212,0.7196
