date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,108800000.0,171000000.0,209400000.0,118600000.0,74900000.0,71900000.0,91500000.0,147300000.0,126100000.0,176040000.0,209985000.0,132433000.0,234354000.0,156368000.0,142119000.0,104656000.0,47769000.0,9496000.0,30979000.0,88774000.0,75794000.0,51373000.0,33100000.0,18100000.0,42700000.0,60100000.0,33754000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39700000.0,31900000.0,26400000.0,23000000.0,0.0
,deferredIncomeTax,16700000.0,1300000.0,8000000.0,2300000.0,1500000.0,-5900000.0,14100000.0,2000000.0,20200000.0,12342000.0,4596000.0,478000.0,18238000.0,-31644000.0,12302000.0,23146000.0,-12106000.0,6574000.0,9506000.0,29127000.0,13548000.0,15815000.0,-1000000.0,4700000.0,9300000.0,6600000.0,4011000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-17400000.0,-30900000.0,-111100000.0,-7900000.0,36600000.0,-15600000.0,4800000.0,-73400000.0,163000000.0,-150657000.0,-145860000.0,41498000.0,-175528000.0,153693000.0,34798000.0,19901000.0,105048000.0,-3867000.0,28137000.0,-9435000.0,-5857000.0,-19065000.0,6700000.0,-7600000.0,3800000.0,-3500000.0,-12209000.0
,accountsReceivables,-9100000.0,55100000.0,-34000000.0,-47300000.0,-18600000.0,39500000.0,-45300000.0,-35400000.0,95800000.0,-22591000.0,-54046000.0,73358000.0,-65877000.0,42876000.0,-28782000.0,56435000.0,-1401000.0,1325000.0,8760000.0,-7613000.0,5109000.0,-21578000.0,0.0,0.0,0.0,0.0,0.0
,inventory,27100000.0,33900000.0,-24800000.0,-7000000.0,3400000.0,38900000.0,-28700000.0,-3500000.0,39500000.0,15405000.0,-87832000.0,91756000.0,-77263000.0,24120000.0,-6506000.0,20715000.0,-15848000.0,10159000.0,-20957000.0,23526000.0,7965000.0,11046000.0,-2800000.0,9700000.0,6400000.0,-2900000.0,-8244000.0
,accountsPayables,38100000.0,-69900000.0,24300000.0,20500000.0,39400000.0,-56600000.0,68900000.0,-37100000.0,3500000.0,-33360000.0,-15413000.0,-92449000.0,39827000.0,29051000.0,40171000.0,-42835000.0,113107000.0,8205000.0,18075000.0,-15734000.0,-1628000.0,3534000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-73500000.0,-50000000.0,-76600000.0,25900000.0,12400000.0,-37400000.0,9900000.0,2600000.0,24200000.0,-111506000.0,73160000.0,39612000.0,-91642000.0,-5392000.0,25778000.0,-4685000.0,3427000.0,-17863000.0,22995000.0,-295000.0,541000.0,10520000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,54400000.0,4200000.0,-2800000.0,1200000.0,18400000.0,2200000.0,-900000.0,700000.0,24300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4822000.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,-100000.0,735000.0
,netCashProvidedByOperatingActivites,454700000.0,389500000.0,253000000.0,305000000.0,301000000.0,206300000.0,261800000.0,250300000.0,473400000.0,172340000.0,178111000.0,266524000.0,139836000.0,388236000.0,229108000.0,188376000.0,236240000.0,99298000.0,147025000.0,98865000.0,117229000.0,71766000.0,76900000.0,40100000.0,81900000.0,85800000.0,48049000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-136800000.0,-162200000.0,-149100000.0,-106300000.0,-111600000.0,-174200000.0,-194700000.0,-145400000.0,-169700000.0,-165871000.0,-165133000.0,-125671000.0,-145577000.0,-114900000.0,-137740000.0,-85364000.0,-62791000.0,-65344000.0,-57464000.0,-132217000.0,-78833000.0,-49253000.0,-224600000.0,-36200000.0,-74400000.0,-61100000.0,-40682000.0
,acquisitionsNet,81000000.0,-1856000000.0,1000000.0,6000000.0,23000000.0,18000000.0,62000000.0,0.0,0.0,-345000000.0,-278000000.0,-91000000.0,-100000000.0,-347000000.0,-108000000.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600000.0,-2000000.0,-4200000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9609000.0,0.0,0.0,5314000.0,1340000.0,0.0,12600000.0,1500000.0,9200000.0,0.0
,otherInvestingActivites,900000.0,600000.0,0.0,400000.0,50800000.0,-39600000.0,14300000.0,3200000.0,-12300000.0,-20024000.0,0.0,0.0,33178000.0,-32248000.0,2562000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-41100000.0,-300000.0,100000.0,2963000.0
,netCashUsedForInvestingActivites,-25200000.0,-1989300000.0,-135200000.0,-90400000.0,-25100000.0,-146500000.0,-69000000.0,-100700000.0,-168100000.0,-500446000.0,-327267000.0,-171200000.0,-161317000.0,-471559000.0,-172545000.0,-107967000.0,-47252000.0,-63322000.0,-35504000.0,-352706000.0,-68847000.0,-103272000.0,-221500000.0,-57700000.0,-74300000.0,-55300000.0,-37553000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
