date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,552560000.0,309285000.0,396753000.0,406184000.0,406039000.0,335764000.0,274447000.0,218803000.0,193926000.0,180412000.0,168450000.0,189260000.0,411178000.0,501471000.0,680295000.0,631310000.0,523837000.0,498836000.0,584650000.0,363862384.0,223927365.0,121018477.0,63171000.0
,costOfRevenue,323758000.0,198702000.0,215013000.0,202302000.0,194514000.0,162530000.0,133872000.0,112326000.0,102889000.0,101953000.0,91704000.0,92745000.0,260541000.0,322108000.0,381693000.0,352496000.0,279043000.0,252690000.0,252336000.0,140698578.0,72699518.0,33239165.0,18316000.0
,grossProfit,228802000.0,110583000.0,181740000.0,203882000.0,211525000.0,173234000.0,140575000.0,106477000.0,91037000.0,78459000.0,76746000.0,96515000.0,150637000.0,179363000.0,298602000.0,278814000.0,244794000.0,246146000.0,332314000.0,223163806.0,151227847.0,87779312.0,44855000.0
,grossProfitRatio,0.414076299406399,0.357544012803725,0.458068369993422,0.501944931361156,0.520947495191349,0.51593976721745,0.512211829606445,0.486634095510573,0.469441952084816,0.434887923198013,0.45560106856634,0.509959843601395,0.366354717421652,0.357673723904274,0.43893016999978,0.44164356655209,0.467309487493247,0.493440730019485,0.568398186949457,0.613319254237613,0.675343306076057,0.72533809857812,0.710056829874468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,15812000.0,14282000.0,16825000.0,15446000.0,13919000.0,9904000.0,7231000.0,5562000.0,4163000.0,3223000.0,2905000.0,5222000.0,8469000.0,10425000.0,11179000.0,11160000.0,6754000.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,36176000.0,30242000.0,28226000.0,27111000.0,28775000.0,21441000.0,22131000.0,18705000.0,17669000.0,17143000.0,19371000.0,24616000.0,46526000.0,255850000.0,240737000.0,228482000.0,187610000.0,186343000.0,181259000.0,115387479.0,87293408.0,55763907.0,0.0
,SellingAndMarketingExpenses,78337000.0,94595000.0,115920000.0,116222000.0,115437000.0,101618000.0,81059000.0,66486000.0,58617000.0,54494000.0,64039000.0,75827000.0,135342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5074000.0,-470000.0,239000.0,301000.0,-119000.0,-445000.0,32000.0,337000.0,-246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
