date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,3045578000.0,3450631000.0,3521627000.0,3306733000.0,3202288000.0,2974961000.0,2409803000.0,1980732000.0,1913910000.0,1826945000.0,1540079000.0
,costOfRevenue,2119044000.0,2267433000.0,2266863000.0,2141308000.0,2084261000.0,1977799000.0,1567334000.0,1256249000.0,1257547000.0,1166842000.0,948070000.0
,grossProfit,926534000.0,1183198000.0,1254764000.0,1165425000.0,1118027000.0,997162000.0,842469000.0,724483000.0,656363000.0,660103000.0,592009000.0
,grossProfitRatio,0.304222712404673,0.342893227354649,0.356302356836769,0.352440006495837,0.349133806828118,0.335184898222195,0.349600776495008,0.365765282733858,0.342943503090532,0.361315201059693,0.384401709262966
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,131429000.0,148425000.0,147279000.0,130204000.0,126665000.0,123666000.0,82178000.0,57950000.0,52072000.0,44597000.0,24664000.0
,GeneralAndAdministrativeExpenses,294725000.0,281442000.0,305558000.0,302811000.0,293587000.0,271361000.0,220105000.0,163145000.0,141894000.0,164790000.0,194623000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14437000.0,-3855000.0,-2699000.0,75000.0,171000.0,-316000.0,276000.0,127000.0,147000.0,0.0,0.0
,operatingExpenses,555703000.0,572753000.0,592163000.0,594065000.0,621750000.0,581659000.0,448987000.0,355482000.0,338743000.0,350962000.0,363801000.0
,costAndExpenses,2674747000.0,2840186000.0,2859026000.0,2735373000.0,2706011000.0,2559458000.0,2016321000.0,1611731000.0,1596290000.0,1517804000.0,1311871000.0
,interestExpense,171757000.0,158554000.0,153679000.0,159761000.0,165818000.0,137626000.0,107210000.0,95101000.0,100037000.0,99557000.0,106400000.0
