Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,1043000.0,1008000.0,1084000.0,940404.0
Stock-based compensation,969000.0,668000.0,1205000.0,868444.0
Operating Cash Flow,30605000.0,-2147000.0,10582000.0,8948676.0
Capital Expenditure,-1195000.0,-421000.0,-259000.0,-1879464.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,-145087000.0,-81257000.0,-159816000.0,-115969177.0
Investing Cash flow,-146282000.0,-81678000.0,-160075000.0,-117848641.0
Issuance (repayment) of debt,-25000000.0,15000000.0,-10000000.0,-10000000.0
Issuance (buybacks) of shares,23283000.0,427000.0,157000.0,349090.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,130153000.0,126949000.0,132220000.0,81551241.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,14476000.0,43124000.0,-17273000.0,-27348724.0
Free Cash Flow,29410000.0,-2568000.0,10323000.0,7069212.0
Net Cash/Marketcap,0.5552,0.1777,0.1777,0.1777
