date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,revenue,65507000.0,73150000.0,88952000.0,54442000.0,35542000.0,26906000.0,27206000.0,25474000.0,19965000.0,10941000.0,10033000.0,0.0,10044000.0,10182000.0,40407000.0,14896000.0,9906000.0,17475000.0,53864000.0,58592000.0,38169000.0,134311000.0,151600000.0,179684000.0,191000000.0,0.0,78100000.0,54200000.0,31500000.0,26100000.0,11000000.0,5300000.0
,costOfRevenue,27414000.0,29836000.0,30830000.0,12619000.0,8117000.0,7340000.0,6314000.0,6425000.0,4573000.0,2289000.0,2259000.0,0.0,2021000.0,2238000.0,19232000.0,7908000.0,7041000.0,14176000.0,28306000.0,31789000.0,29868000.0,75769000.0,73700000.0,94727000.0,104400000.0,0.0,35100000.0,24400000.0,14300000.0,12100000.0,5900000.0,2600000.0
,grossProfit,38093000.0,43314000.0,58122000.0,41823000.0,27425000.0,19566000.0,20892000.0,19049000.0,15392000.0,8652000.0,7774000.0,0.0,8023000.0,7944000.0,21175000.0,6988000.0,2865000.0,3299000.0,25558000.0,26803000.0,8301000.0,58542000.0,77900000.0,84957000.0,86600000.0,0.0,43000000.0,29800000.0,17200000.0,14000000.0,5100000.0,2700000.0
,grossProfitRatio,0.581510372937243,0.592125768967874,0.653408579908265,0.768212042173322,0.771622306004164,0.727198394410169,0.767918841432037,0.747782052288608,0.770949161031806,0.790786948176583,0.774843018040467,0.0,0.798785344484269,0.780200353565115,0.524042863860222,0.469119226638024,0.289218655360388,0.188783977110157,0.474491311451062,0.457451529219006,0.217480154051717,0.435868990626233,0.513852242744063,0.47281338349547,0.453403141361257,0.0,0.550576184379001,0.549815498154982,0.546031746031746,0.53639846743295,0.463636363636364,0.509433962264151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5959000.0,5351000.0,8360000.0,4459000.0,2897000.0,3053000.0,3310000.0,2835000.0,2376000.0,1678000.0,1445000.0,0.0,2270000.0,2153000.0,611000.0,618000.0,318000.0,4060000.0,3869000.0,3210000.0,7439000.0,17357000.0,18000000.0,19892000.0,24500000.0,0.0,11300000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11435000.0,19652000.0,55753000.0,60900000.0,64802000.0,65400000.0,0.0,26000000.0,28700000.0,24600000.0,12300000.0,7300000.0,5600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,51846000.0,59209000.0,64385000.0,42823000.0,26198000.0,19883000.0,19308000.0,18267000.0,15905000.0,8561000.0,8939000.0,0.0,15425000.0,21271000.0,12623000.0,10917000.0,13226000.0,23340000.0,16022000.0,19089000.0,28467000.0,85816000.0,90900000.0,85654000.0,102800000.0,0.0,40900000.0,30700000.0,27100000.0,13200000.0,7600000.0,5800000.0
,costAndExpenses,79260000.0,89045000.0,95215000.0,55442000.0,34315000.0,27223000.0,25622000.0,24692000.0,20478000.0,10850000.0,11198000.0,0.0,17446000.0,23509000.0,31855000.0,18825000.0,20267000.0,37516000.0,44328000.0,50878000.0,58335000.0,161585000.0,164600000.0,180381000.0,207200000.0,0.0,76000000.0,55100000.0,41400000.0,25300000.0,13500000.0,8400000.0
,interestExpense,2221000.0,15447000.0,8514000.0,4626000.0,2012000.0,1130000.0,1347000.0,2424000.0,1984000.0,752000.0,66000.0,0.0,53000.0,89000.0,0.0,76000.0,0.0,110000.0,0.0,0.0,0.0,1431000.0,0.0,27000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9547000.0,11765000.0,8692000.0,4477000.0,2253000.0,1866000.0,1999000.0,2180000.0,1726000.0,680000.0,598000.0,450000.0,597000.0,490000.0,4000.0,28000.0,50000.0,41000.0,1337000.0,4677000.0,1376000.0,12706000.0,12000000.0,960000.0,12900000.0,4490000.0,3600000.0,2000000.0,2500000.0,900000.0,300000.0,200000.0
,EBITDA,-4206000.0,-4130000.0,2429000.0,3477000.0,3480000.0,1549000.0,3583000.0,2962000.0,1213000.0,771000.0,-567000.0,0.0,-6805000.0,-12837000.0,8556000.0,-3901000.0,-10311000.0,-20000000.0,10873000.0,12391000.0,-18790000.0,-14568000.0,-1000000.0,263000.0,-3300000.0,0.0,5700000.0,1100000.0,-7400000.0,1700000.0,-2200000.0,-2900000.0
,EBITDARatio,-0.0642068786541896,-0.0564593301435407,0.0273068621278892,0.0638661327651446,0.09791232907546,0.057570802051587,0.131698889950746,0.11627541807333,0.0607563235662409,0.0704688785302989,-0.0565135054320742,0.0,-0.677518916766229,-1.26075427224514,0.211745489642884,-0.26188238453276,-1.04088431253786,-1.1444921316166,0.201860240605971,0.211479382850901,-0.492284314496057,-0.108464682714,-0.00659630606860158,0.00146368068386723,-0.0172774869109948,0.0,0.0729833546734955,0.0202952029520295,-0.234920634920635,0.0651340996168582,-0.2,-0.547169811320755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-13753000.0,-15895000.0,-6263000.0,-1000000.0,1227000.0,-317000.0,1584000.0,782000.0,-513000.0,91000.0,-1165000.0,0.0,-7402000.0,-13327000.0,8552000.0,-3929000.0,-10361000.0,-20041000.0,9536000.0,7714000.0,-20166000.0,-27274000.0,-13000000.0,-697000.0,-16200000.0,0.0,2100000.0,-900000.0,-9900000.0,800000.0,-2500000.0,-3100000.0
,operatingIncomeRatio,-0.209947028561833,-0.217293233082707,-0.0704087597805558,-0.0183681716321957,0.0345225367171234,-0.0117817587155281,0.0582224509299419,0.0306979665541336,-0.025694966190834,0.00831733845169546,-0.11611681451211,0.0,-0.736957387495022,-1.30887841288548,0.211646496894103,-0.263762083780881,-1.04593175853018,-1.14683834048641,0.177038467250854,0.131656198798471,-0.528334512300558,-0.203066018419936,-0.0857519788918206,-0.00387903207853788,-0.0848167539267016,0.0,0.0268886043533931,-0.0166051660516605,-0.314285714285714,0.0306513409961686,-0.227272727272727,-0.584905660377358
,totalOtherIncomeExpensesNet,0.0,-35060000.0,0.0,0.0,-8000.0,-113000.0,-382000.0,48000.0,-253000.0,74000.0,81000.0,0.0,-2515000.0,-7377000.0,2875000.0,-12000.0,-15000.0,-8242000.0,-1140000.0,-3386000.0,3914000.0,30429000.0,-2900000.0,2298000.0,-26600000.0,0.0,1600000.0,1000000.0,700000.0,800000.0,100000.0,100000.0
,incomeBeforeTax,-15974000.0,-66402000.0,-14777000.0,-5626000.0,-783000.0,-1538000.0,-145000.0,-1545000.0,-2747000.0,-577000.0,-1145000.0,0.0,-9845000.0,-12687000.0,12342000.0,-3511000.0,-9995000.0,-21191000.0,9501000.0,9110000.0,-14808000.0,2910000.0,-15700000.0,2816000.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.243851802097486,-0.907751196172249,-0.166123302455257,-0.103339333602733,-0.0220302740419785,-0.0571619713075151,-0.00532970668234948,-0.0606500745858522,-0.137590783871776,-0.0527374097431679,-0.114123392803748,0.0,-0.980187176423736,-1.24602239245728,0.305442126364244,-0.235700859291085,-1.00898445386634,-1.21264663805436,0.17638868260805,0.155481977061715,-0.38795881474495,0.0216661330791968,-0.103562005277045,0.0156719574363883,0.0,0.0,0.0486555697823303,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,337000.0,-24111000.0,-7229000.0,96000.0,189000.0,219000.0,117000.0,117000.0,285000.0,72000.0,-8000.0,0.0,-112000.0,21000.0,94000.0,44000.0,16000.0,22000.0,126000.0,-177000.0,-304000.0,613000.0,-100000.0,37000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-16311000.0,30001000.0,-7548000.0,-5722000.0,-972000.0,-1757000.0,-262000.0,-1662000.0,-3032000.0,-649000.0,-1137000.0,0.0,-9733000.0,-12708000.0,12248000.0,-3555000.0,-6568000.0,-20640000.0,8020000.0,-6103000.0,-32540000.0,2297000.0,-15600000.0,2779000.0,-52100000.0,0.0,3700000.0,100000.0,-9300000.0,1500000.0,-2400000.0,-2900000.0
,netIncomeRatio,-0.248996290472774,0.41012987012987,-0.0848547531252811,-0.105102678079424,-0.0273479263969388,-0.0653014197576749,-0.00963022862603837,-0.0652429928554605,-0.151865765088906,-0.0593181610456083,-0.113326024120403,0.0,-0.969036240541617,-1.24808485562758,0.303115796767887,-0.238654672395274,-0.663032505552191,-1.18111587982833,0.148893509579682,-0.104160977607865,-0.852524299824465,0.0171020988601083,-0.102902374670185,0.015466040382004,-0.272774869109948,0.0,0.0473751600512164,0.0018450184501845,-0.295238095238095,0.0574712643678161,-0.218181818181818,-0.547169811320755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.049305995152,1.93,-0.54,-0.53,-0.15,-0.28,-0.04,-0.29,-0.6,-0.14,-0.246667,0.0,-2.066667,-2.8,3.2,-0.933333,-1.733333,-5.533333,2.2,-1.63966578007039,-8.733333,0.624269601848077,-4.4,0.8,-16.333333,0.0,2.0,0.066667,-7.0,1.2,-3.066667,-4.133333
,EPSDiluted,-1.049305995152,1.93,-0.54,-0.53,-0.15,-0.28,-0.04,-0.29,-0.6,-0.14,-0.246667,0.0,-2.066667,-2.8,3.133333,-0.933333,-1.733333,-5.533333,2.133333,-1.59187239980698,-8.733333,0.611457168716392,-4.423838,0.78978,-16.333333,0.0,2.0,0.066667,-7.0,1.2,-3.066667,-4.133333
,weightedAverageShsOut,15544560.0,15544560.0,14010000.0,10891000.0,6533000.0,6176000.0,6002000.0,5661000.0,5048000.0,4627500.0,4630500.0,4666500.0,4666500.0,4503900.0,3827250.0,3794100.0,3743850.0,3709650.0,3699000.0,3722100.0,3731700.0,3679500.0,3526350.0,3458550.0,3338250.0,3338250.0,1867650.0,1500000.0,1328571.0,1250000.0,782609.0,684783.0
,weightedAverageShsOutDil,15544560.0,15544560.0,14010000.0,10891000.0,6533000.0,6176000.0,6002000.0,5661000.0,5048000.0,4627500.0,4630500.0,4666500.0,4666500.0,4503900.0,3907350.0,3794100.0,3743850.0,3709650.0,3780150.0,3833850.0,3731700.0,3756600.0,3526350.0,3518700.0,3338250.0,3338250.0,1867650.0,1500000.0,1328571.0,1250000.0,782609.0,684783.0
