date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,516852000.0,697241000.0,551571000.0,540790000.0,345772000.0,165507000.0,239220000.0,163800000.0
,depreciationAndAmortization,491086000.0,483255000.0,389164000.0,318771000.0,272933000.0,272611000.0,211809000.0,149800000.0
,deferredIncomeTax,3296000.0,7609000.0,139048000.0,-53138000.0,2555000.0,11346000.0,38682000.0,40000000.0
,stockBasedCompensation,22462000.0,15494000.0,6431000.0,5169000.0,4986000.0,4445000.0,4105000.0,3822000.0
,changeInWorkingCapital,65671000.0,209171000.0,-123497000.0,-449420000.0,214405000.0,119798000.0,-70999000.0,-275000000.0
,accountsReceivables,-193688000.0,-45033000.0,-56707000.0,-16195000.0,-48998000.0,-5671000.0,-4112000.0,-34148000.0
,inventory,-57757000.0,236000.0,752000.0,145000.0,168000.0,443000.0,0.0,0.0
,accountsPayables,144437000.0,-30866000.0,31903000.0,-6919000.0,58365000.0,3154000.0,-53477000.0,22700000.0
,otherWorkingCapital,-17871000.0,-83542000.0,-292713000.0,-169216000.0,280204000.0,65799000.0,-53999000.0,17000000.0
,otherNonCashItems,0.0,-188013000.0,54901000.0,-57232000.0,-46649000.0,409769000.0,-45861000.0,-15400000.0
,netCashProvidedByOperatingActivites,1637418000.0,1324100000.0,1348175000.0,1042715000.0,913076000.0,782809000.0,690662000.0,489200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-1000000.0,-2101000000.0,-162000000.0,-182000000.0,-716000000.0,-14000000.0,-1903000000.0,-717000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-3294550000.0,-1297940000.0,-608306000.0,-1105534000.0,-462910000.0,-1098232000.0,-1175792000.0
,netCashUsedForInvestingActivites,-448254000.0,-3387853000.0,-2210813000.0,-1133324000.0,-1105534000.0,-500277000.0,-2740175000.0,-1688500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3803888000.0,-1467595000.0,-1040000000.0,1194000.0,-900000000.0,-611150000.0,-650000000.0,-710000000.0
,commonStockIssued,0.0,0.0,0.0,-183000.0,0.0,57353000.0,691178000.0,-2367000.0
,commonStockRepurchased,0.0,-855000.0,0.0,-183000.0,686937000.0,57353000.0,1441178000.0,725100000.0
,dividendsPaid,0.0,-969073000.0,-502457000.0,-441967000.0,-374082000.0,-306477000.0,-228481000.0,-137000000.0
,otherFinancingActivites,0.0,4608203000.0,2090256000.0,108263000.0,2084990000.0,849453000.0,2990407000.0,1654380000.0
,netCashUsedProvidedByFinancingActivities,-871982000.0,2071573000.0,455657000.0,-413292000.0,451836000.0,-167868000.0,2044713000.0,694295000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,344960000.0,7820000.0,12554000.0,-279484000.0,259378000.0,32481000.0,-45908000.0,-309500000.0
,cashAtEndOfPeriod,444922000.0,99962000.0,92142000.0,79588000.0,359072000.0,99694000.0,67092000.0,113500000.0
,cashAtBeginningOfPeriod,99962000.0,92142000.0,79588000.0,359072000.0,99694000.0,67213000.0,113000000.0,423000000.0
,operatingCashFlow,1637418000.0,1324100000.0,1348175000.0,1042715000.0,913076000.0,782809000.0,690662000.0,489200000.0
,capitalExpenditure,0.0,-93303000.0,-161858000.0,-155298000.0,-479993000.0,-3514000.0,-1523327000.0,-240274000.0
,freeCashFlow,1637418000.0,135271000.0,-600420000.0,14396000.0,433083000.0,144845000.0,-114343000.0,-192800000.0
