date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,3612000000.0,13739000000.0,13729000000.0,12882000000.0,11410000000.0,11688461000.0,14583849000.0,13769885000.0,11131132000.0,9410745000.0,6853182000.0,4563105000.0,4389946000.0,2950567000.0,2236859000.0,1740912000.0
,costOfRevenue,0.0,6832000000.0,6974000000.0,6485000000.0,5837000000.0,6117090000.0,7745420000.0,7516457000.0,6069575000.0,4922677000.0,3875187000.0,2876873000.0,2768752000.0,1745843000.0,1164112000.0,873452000.0
,grossProfit,0.0,6907000000.0,6755000000.0,6397000000.0,5573000000.0,5571371000.0,6838429000.0,6253428000.0,5061557000.0,4488068000.0,2977995000.0,1686232000.0,1621194000.0,1204724000.0,1072747000.0,867460000.0
,grossProfitRatio,0.0,0.502729456292307,0.492024182387647,0.49658438130725,0.488431200701139,0.476655652099964,0.468904265259466,0.454137997521403,0.454720777725033,0.476908895098103,0.43454193978797,0.369536094391867,0.369297025521498,0.408302539816923,0.479577389544893,0.498279062927937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,24000000.0,12000000.0,13000000.0,9000000.0,10372000.0,14325000.0,15809000.0,19958000.0,11309000.0,1783000.0,533000.0,12789000.0,9728000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3986000000.0,1839000000.0,1697000000.0,1602000000.0,1549000000.0,1453956000.0,1447208000.0,1535084000.0,1288923000.0,1131809000.0,948281000.0,845927000.0,892611000.0,661307000.0,385255000.0,281272000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,22000000.0,23000000.0,26000000.0,-94000000.0,31000000.0,30542000.0,1965000.0,4321000.0,5740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
