Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,1347387000.0,1418353000.0,1357940000.0,1319706000.0,1319238000.0,1217331000.0,1151887000.0,1082479000.0,1110919000.0,886657000.0,910136000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0257972434888852,-0.0871
Cost of Revenue,952349000.0,999745000.0,949884000.0,911207000.0,905124000.0,842750000.0,782275000.0,734546000.0,764616000.0,602811000.0,624157000.0
Gross Profit,395038000.0,418608000.0,408056000.0,408499000.0,414114000.0,374581000.0,369612000.0,347933000.0,346303000.0,283846000.0,285979000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,314167000.0,329126000.0,331172000.0,341196000.0,330416000.0,315338000.0,323933000.0,322436000.0,288981000.0,251156000.0,251268000.0
Operating Expenses,323642000.0,341455000.0,343962000.0,352544000.0,342442000.0,326624000.0,323933000.0,322436000.0,288981000.0,263767000.0,262941000.0
Operating Income,74821000.0,81651000.0,68629000.0,58602000.0,73867000.0,49349000.0,21323000.0,-54450000.0,44628000.0,20079000.0,23038000.0
Interest Expense,0.0,0.0,0.0,0.0,1982000.0,1411000.0,1302000.0,1009000.0,1256000.0,1214000.0,1437000.0
Earnings before Tax,71396000.0,77153000.0,64094000.0,55955000.0,71672000.0,47957000.0,20098000.0,-55566000.0,43311000.0,27503000.0,21893000.0
Income Tax Expense,16830000.0,19173000.0,30809000.0,23182000.0,28848000.0,18559000.0,9311000.0,-19854000.0,16155000.0,6869000.0,9020000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8638000.0,0.0
Net Income,130862000.0,57980000.0,33285000.0,32773000.0,42824000.0,90915000.0,10787000.0,-13703000.0,27156000.0,20634000.0,12873000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,130862000.0,57980000.0,33285000.0,32773000.0,42824000.0,90915000.0,10787000.0,-13703000.0,27156000.0,20634000.0,12873000.0
EPS,5.64,2.34,1.32,1.26,1.53,2.89,0.32,-0.38,0.72,0.52,0.33
EPS Diluted,5.5,2.3,1.3,1.25,1.52,2.87,0.32,-0.38,0.7,0.51,0.33
Weighted Average Shs Out,23186000.0,24738000.0,25222000.0,26099000.0,27910000.0,31475000.0,33511000.0,35791000.0,37835000.0,39555900.0,38889300.0
Weighted Average Shs Out (Dil),23772000.0,25251000.0,25586000.0,26274000.0,28190000.0,31691000.0,33643000.0,35791000.0,38831000.0,39480000.0,38485000.0
Dividend per Share,0.698637051994,0.588927171201,0.474634565778,0.473738296415,0.445015963107,0.403142848127,0.0979995838659,0.983375708977,0.0,0.0,0.0
Gross Margin,0.293188222834,0.295136683181,0.300496340044,0.309537881922,0.313903935454,0.307706778189,0.32087522474,0.321422401728,0.311726597529,0.3201,0.3142
EBITDA Margin,0.0603404960861,0.0633946556323,0.0568044243486,0.0510704656946,0.0635503222315,0.0488872788091,0.0271372105076,-0.0401818418648,0.0517238430525,0.047,0.038
EBIT Margin,0.0555304452247,0.0575674743875,0.050539051799,0.0444053448268,0.0559921712382,0.0405386866842,0.018511364396,-0.0503012067671,0.040172145764,0.0324,0.0256
Profit Margin,0.0971228013926,0.0408783991009,0.0245113922559,0.0248335614144,0.0324611631866,0.0746838780907,0.00936463385731,-0.012658906085,0.0244446264759,0.023,0.014
Free Cash Flow margin,0.0417534086346,0.0582034232663,0.0173004698293,0.0204795613568,0.0468846409821,-0.0259526784416,-0.006667320666,0.0463122148328,0.0222743512353,-0.0103,0.0427
EBITDA,81302000.0,89916000.0,77137000.0,67398000.0,83838000.0,59512000.0,31259000.0,-43496000.0,57461000.0,41328000.0,35003000.0
EBIT,74821000.0,81651000.0,68629000.0,58602000.0,73867000.0,49349000.0,21323000.0,-54450000.0,44628000.0,28717000.0,23330000.0
Consolidated Income,130862000.0,57980000.0,33285000.0,32773000.0,42824000.0,90915000.0,10787000.0,-13703000.0,27156000.0,20634000.0,12873000.0
Earnings Before Tax Margin,0.0529884880884,0.0543961905111,0.0471994344375,0.0423995950613,0.0543283319613,0.0393952014694,0.0174478920241,-0.0513321736496,0.0389866407902,0.031,0.0241
Net Profit Margin,0.0971228013926,0.0408783991009,0.0245113922559,0.0248335614144,0.0324611631866,0.0746838780907,0.00936463385731,-0.012658906085,0.0244446264759,0.0233,0.0141
