date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,176319000.0,256577000.0,212958000.0,125668000.0,179577000.0,180828000.0,137601000.0,102170000.0,65933000.0
,costOfRevenue,8869000.0,1147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,167450000.0,255430000.0,0.0,0.0,0.0,0.0,0.0,102170000.0,0.0
,grossProfitRatio,0.949699124881607,0.995529607096505,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,252924000.0,209265000.0,235839000.0,196517000.0,187206000.0,214089000.0,150794000.0,85710000.0,74222000.0
,GeneralAndAdministrativeExpenses,106406000.0,0.0,63812000.0,51760000.0,46025000.0,44364000.0,36909000.0,24409000.0,18934000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8869000.0,0.0,0.0,0.0,0.0,0.0,16000.0,156000.0,181000.0
,operatingExpenses,359330000.0,344744000.0,299651000.0,248277000.0,233231000.0,258453000.0,0.0,0.0,0.0
,costAndExpenses,368199000.0,345891000.0,299651000.0,248277000.0,233231000.0,258453000.0,187703000.0,110119000.0,93156000.0
,interestExpense,2402000.0,2876000.0,10991000.0,9706000.0,10725000.0,11033000.0,11108000.0,10702000.0,10026000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22047000.0,21454000.0,6562000.0,6099000.0,6040000.0,5679000.0,4470000.0,5084000.0,5598000.0
,EBITDA,-169833000.0,-67860000.0,-80131000.0,-116510000.0,-47614000.0,-71946000.0,-45632000.0,-2865000.0,-21625000.0
,EBITDARatio,-0.963214401170606,-0.26448200735062,-0.376276073216315,-0.927125441639877,-0.265145313709439,-0.397869798924945,-0.331625496907726,-0.0280414994616815,-0.32798446908225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-191880000.0,-89314000.0,-86693000.0,-122609000.0,-53654000.0,-77625000.0,-50102000.0,-7949000.0,-27223000.0
,operatingIncomeRatio,-1.08825481088255,-0.348098231719913,-0.407089660872097,-0.975658083203361,-0.298779910567612,-0.429275333466056,-0.364110725939492,-0.0778017030439464,-0.412888841702941
,totalOtherIncomeExpensesNet,-202000.0,0.0,0.0,0.0,0.0,0.0,16000.0,156000.0,181000.0
,incomeBeforeTax,-188931000.0,-76642000.0,-86116000.0,-125882000.0,-61751000.0,-85537000.0,-59504000.0,-14943000.0,-32671000.0
,incomeBeforeTaxRatio,-1.07152944379222,-0.298709549180168,-0.40438020642568,-1.00170289970398,-0.3438692037399,-0.473029619306745,-0.432438717741877,-0.146256239600666,-0.49551817754387
,incomeTaxExpense,360000.0,328000.0,304000.0,321000.0,-71000.0,242000.0,0.0,0.0,-100000.0
,netIncome,-189291000.0,-76970000.0,-86420000.0,-126203000.0,-61680000.0,-85779000.0,-59504000.0,-14943000.0,-32571000.0
,netIncomeRatio,-1.07357119765879,-0.299987917857018,-0.405807717953775,-1.00425724925995,-0.34347383016756,-0.474367907624925,-0.432438717741877,-0.146256239600666,-0.494001486357363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.11,-0.89,-1.03,-1.73,-0.98,-1.42,-3.17,-0.32,-0.688969
,EPSDiluted,-2.11,-0.89,-1.03,-1.73,-0.98,-1.42,-3.17,-0.32,-0.688969
,weightedAverageShsOut,89854000.0,86633000.0,84062000.0,72987000.0,62744000.0,60337000.0,18775000.0,47106000.0,47275000.0
,weightedAverageShsOutDil,89854000.0,86633000.0,84062000.0,72987000.0,62744000.0,60337000.0,18775000.0,47106000.0,47275000.0
