Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,350697000.0,205142000.0,328324000.0,254000000.0
Short-term investments,306719000.0,0.0,0.0,0.0
Cash and short-term investments,350697000.0,205142000.0,328324000.0,254000000.0
Receivables,13248000.0,73960000.0,69718000.0,75000000.0
Inventories,8867000.0,11210000.0,7713000.0,6000000.0
Total current assets,691348000.0,750413000.0,591290000.0,537000000.0
Property Plant & Equipment Net,103046000.0,96587000.0,72584000.0,70000000.0
Goodwill and Intangible Assets,643150000.0,625161000.0,415768000.0,292048000.0
Long-term investments,1753000.0,1379000.0,4106000.0,0.0
Tax assets,72296000.0,9057000.0,19666000.0,
Total non-current assets,843039000.0,757885000.0,667952000.0,
Total assets,1534387000.0,1508298000.0,1259242000.0,1106000000.0
Payables,48935000.0,69671000.0,66726000.0,65000000.0
Short-term debt,7191000.0,103571000.0,73461000.0,121549000.0
Total current liabilities,643378000.0,746686000.0,607729000.0,584000000.0
Long-term debt,676865000.0,760946000.0,735102000.0,621000000.0
Total debt,684056000.0,864517000.0,808563000.0,
Deferred revenue,4579000.0,0.0,0.0,
Tax Liabilities,16292000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,693308000.0,779877000.0,748746000.0,
Total liabilities,1386976000.0,1526563000.0,1356475000.0,1202000000.0
Other comprehensive income,153396000,-67679000.0,-127464000.0,
Retained earnings (deficit),-2993000.0,-237330000.0,-124028000.0,-153000000.0
Total shareholders equity,147411000.0,-169843000.0,-187576000.0,-164000000.0
Investments,308472000.0,1379000.0,4106000.0,53161000.0
Net Debt,333359000.0,659375000.0,480239000.0,
Other Assets,0.0,460101000.0,185535000.0,
Other Liabilities,50290000.0,573444000.0,467542000.0,397451000.0
