date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,29176000000.0,27058000000.0,25348000000.0,24124000000.0,23321000000.0,22826000000.0,23706000000.0,24414000000.0,24857000000.0,25183000000.0,24881000000.0,23174000000.0,21301000000.0,20291000000.0,21894000000.0,20245000000.0,18109000000.0,16760000000.0,16867000000.0,16895000000.0,19841000000.0,19530000000.0
,costOfRevenue,21413000000.0,19573000000.0,18340000000.0,17507000000.0,17608000000.0,17295000000.0,18532000000.0,19092000000.0,19697000000.0,20303000000.0,19747000000.0,18513000000.0,17037000000.0,16565000000.0,18230000000.0,16933000000.0,15000000000.0,13358000000.0,14401000000.0,13530000000.0,16256000000.0,15248000000.0
,grossProfit,7763000000.0,7485000000.0,7008000000.0,6617000000.0,5713000000.0,5531000000.0,5174000000.0,5322000000.0,5160000000.0,4880000000.0,5134000000.0,4661000000.0,4264000000.0,3726000000.0,3664000000.0,3312000000.0,3109000000.0,3402000000.0,2466000000.0,3365000000.0,3585000000.0,4282000000.0
,grossProfitRatio,0.266074856046065,0.276627984329958,0.276471516490453,0.274291162327972,0.244972342523905,0.242311399281521,0.218256981354931,0.217989678053576,0.207587399927586,0.193781519278879,0.206342188818777,0.201130577371192,0.200178395380499,0.183628209551032,0.167351785877409,0.163595949617189,0.171682588768016,0.202983293556086,0.146202644216517,0.199171352471145,0.18068645733582,0.219252432155658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,732000000.0,841000000.0,700000000.0,725000000.0,706000000.0,500000000.0,465000000.0,704000000.0,625000000.0,625000000.0,565000000.0,517000000.0,502000000.0,464000000.0,503000000.0,491000000.0,487000000.0,449000000.0,475000000.0,526000000.0,508000000.0,582000000.0
,GeneralAndAdministrativeExpenses,2257000000.0,2106000000.0,2077000000.0,1996000000.0,1940000000.0,1852000000.0,1771000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232000000.0,1214000000.0,1550000000.0,1664000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629000000.0,1678000000.0,1648000000.0,1527000000.0,1548000000.0,1434000000.0,1422000000.0,1474000000.0,1433000000.0,1306000000.0,1199000000.0,0.0,0.0,0.0,0.0
,otherExpenses,21413000000.0,389000000.0,-734000000.0,-755000000.0,-706000000.0,-500000000.0,-465000000.0,19092000000.0,12000000.0,20303000000.0,19747000000.0,18513000000.0,17037000000.0,16565000000.0,-13000000.0,16933000000.0,15000000000.0,13358000000.0,0.0,0.0,0.0,0.0
,operatingExpenses,2989000000.0,2947000000.0,2777000000.0,2721000000.0,2646000000.0,2352000000.0,2236000000.0,2333000000.0,2303000000.0,2273000000.0,2092000000.0,2065000000.0,1936000000.0,1862000000.0,1987000000.0,2056000000.0,1870000000.0,1794000000.0,1707000000.0,1740000000.0,2058000000.0,2246000000.0
,costAndExpenses,45815000000.0,22520000000.0,22030000000.0,20829000000.0,20234000000.0,19647000000.0,20768000000.0,21425000000.0,22000000000.0,22576000000.0,41586000000.0,39091000000.0,36010000000.0,35016000000.0,18477000000.0,35790000000.0,31793000000.0,28364000000.0,0.0,0.0,0.0,0.0
